#
#    First two columns are Eta range.
#    Next 2 columns are PT range.
#    Column 5 & 6 & 7 shows the efficiency in data and statistical error.
#    Column 8 & 9 & 10 shows the efficiency in MC and statistical error.
#    Column 11 onwards (if available) shows the systematics uncertainty 
#
#    
#                                                 data                                                      MC
#     etamin  etamax  ptmin   ptmax   eff     deff_high       deff_low                      eff     deff_high       deff_low
1.6     2.1     14      16      0.822326        0.00927095       0.00940423                  0.833852        0.00971551       0.00993428
2.1     2.4     14      16      0.787024        0.0124594        0.0127209                   0.846569        0.0131844        0.0138433
-2.4    -2.1    16      18      0.831827        0.00914046       0.00963071                  0.858911        0.0120588        0.012353
-2.1    -1.6    16      18      0.843223        0.00776081       0.0079202                   0.842918        0.00762468       0.0077629
-1.6    -1.2    16      18      0.82706 0.00858942       0.00875895                          0.835669        0.00904373       0.00920724
-1.2    -0.8    16      18      0.798781        0.00919088       0.00935943                  0.802892        0.0104719        0.010604
-0.8    -0.3    16      18      0.741397        0.0102291        0.0106281                   0.754678        0.0103607        0.0104397
-0.3    0.3     16      18      0.700456        0.0118181        0.012151                    0.698107        0.0124282        0.0123633
0.3     0.8     16      18      0.750209        0.0102202        0.010446                    0.780657        0.0107405        0.010842
0.8     1.2     16      18      0.793547        0.00959421       0.00976767                  0.789502        0.0112813        0.0113617
1.2     1.6     16      18      0.827951        0.00882852       0.0089819                   0.828118        0.00951948       0.00964344
1.6     2.1     16      18      0.847086        0.00761352       0.00776282                  0.856666        0.00951836       0.00983959
2.1     2.4     16      18      0.842987        0.0102002        0.0104638                   0.851685        0.0107095        0.0110289
-2.4    -2.1    18      20      0.869315        0.00857864       0.00883814                  0.869604        0.00965986       0.00990793
-2.1    -1.6    18      20      0.868047        0.006209         0.00637221                  0.881045        0.00722866       0.00785607
-1.6    -1.2    18      20      0.865181        0.00708086       0.00719657                  0.864915        0.00742988       0.00758065
-1.2    -0.8    18      20      0.828285        0.00766347       0.00777435                  0.843269        0.00818695       0.00829084
-0.8    -0.3    18      20      0.79436 0.00776241       0.00789771                          0.807409        0.00869269       0.00876916
-0.3    0.3     18      20      0.754554        0.00872552       0.00886098                  0.774464        0.00965489       0.00971252
0.3     0.8     18      20      0.806912        0.00761806       0.00772484                  0.784376        0.00863789       0.00868304
0.8     1.2     18      20      0.825511        0.00788033       0.00800579                  0.819094        0.00867965       0.00878283
1.2     1.6     18      20      0.85629 0.00693833       0.00708097                          0.847553        0.00876801       0.00868357
1.6     2.1     18      20      0.861223        0.00644189       0.00663173                  0.891167        0.0069471        0.00717492
2.1     2.4     18      20      0.867679        0.00842599       0.00871924                  0.873472        0.0094725        0.0101831
-2.4    -2.1    20      22      0.885129        0.00744575       0.00772423                  0.893374        0.00795054       0.00813032
-2.1    -1.6    20      22      0.890973        0.00511569       0.00527024                  0.893697        0.00610809       0.00622156
-1.6    -1.2    20      22      0.867414        0.00638012       0.006616                    0.889296        0.00667873       0.00684417
-1.2    -0.8    20      22      0.854576        0.0062146        0.00633321                  0.850215        0.0070311        0.00713845
-0.8    -0.3    20      22      0.828525        0.00616863       0.00626685                  0.82627 0.00659368       0.00665882
-0.3    0.3     20      22      0.808168        0.00678978       0.00687445                  0.798483        0.0072706        0.00730537
0.3     0.8     20      22      0.829883        0.00615832       0.00625797                  0.825728        0.00672626       0.00673788
0.8     1.2     20      22      0.85635 0.00638495       0.00651231                          0.835269        0.00769729       0.00777449
1.2     1.6     20      22      0.88013 0.00589046       0.00604762                          0.879927        0.00666035       0.00670703
1.6     2.1     20      22      0.884498        0.00518853       0.0053207                   0.900925        0.00589345       0.00598067
2.1     2.4     20      22      0.88923 0.00760497       0.00886125                          0.907178        0.000326853      0.000326853
-2.4    -2.1    22      24      0.904745        0.00594604       0.00615729                  0.903117        0.00685264       0.00713141
-2.1    -1.6    22      24      0.906221        0.00445643       0.00451289                  0.904558        0.00481334       0.00489969
-1.6    -1.2    22      24      0.898352        0.00529636       0.00598867                  0.889069        0.00606874       0.00606618
-1.2    -0.8    22      24      0.876096        0.0053478        0.0054429                   0.870564        0.00598259       0.00605324
-0.8    -0.3    22      24      0.846152        0.00530205       0.00546816                  0.854837        0.00557217       0.00558705
-0.3    0.3     22      24      0.834678        0.00510953       0.00522506                  0.840033        0.00559584       0.00564129
0.3     0.8     22      24      0.855777        0.00511589       0.00521178                  0.845829        0.00580068       0.00587022
0.8     1.2     22      24      0.871071        0.00546875       0.00563212                  0.861984        0.0060131        0.00609997
1.2     1.6     22      24      0.886775        0.00533063       0.00551189                  0.893498        0.0058316        0.00584933
1.6     2.1     22      24      0.901537        0.00441036       0.00451035                  0.913545        0.00483376       0.00488103
2.1     2.4     22      24      0.900306        0.00615684       0.00636441                  0.896081        0.00732221       0.00748975
-2.4    -2.1    24      26      0.917832        0.00533974       0.00553027                  0.92953 0.00580166       0.00625616
-2.1    -1.6    24      26      0.914211        0.00401651       0.00412184                  0.917801        0.00412738       0.00422222
-1.6    -1.2    24      26      0.906929        0.00439766       0.00451625                  0.906581        0.00499203       0.00507388
-1.2    -0.8    24      26      0.900762        0.00448632       0.00458953                  0.887281        0.00550197       0.00552208
-0.8    -0.3    24      26      0.868805        0.00430462       0.00439041                  0.869014        0.00480205       0.0048602
-0.3    0.3     24      26      0.861774        0.00396688       0.00402178                  0.864918        0.0043517        0.00438002
0.3     0.8     24      26      0.871963        0.00418081       0.00426813                  0.876028        0.00477344       0.00482714
0.8     1.2     24      26      0.890319        0.00454104       0.00462434                  0.883919        0.00538837       0.00536721
1.2     1.6     24      26      0.906203        0.00452698       0.00464828                  0.902503        0.00550709       0.00545757
1.6     2.1     24      26      0.919999        0.00384331       0.0039225                   0.92243 0.00418014       0.00425895
2.1     2.4     24      26      0.915107        0.00517078       0.00529208                  0.922488        0.00546535       0.00560146
-2.4    -2.1    26      30      0.936886        0.00303258       0.0031023                   0.934939        0.00349683       0.00356804
-2.1    -1.6    26      30      0.93799 0.00225097       0.00229096                          0.934627        0.00264622       0.00265233
-1.6    -1.2    26      30      0.927948        0.00260835       0.0026776                   0.92461 0.0029489        0.00298317
-1.2    -0.8    26      30      0.906775        0.00285853       0.00289534                  0.902075        0.00326372       0.00329569
-0.8    -0.3    26      30      0.897104        0.00234898       0.0023783                   0.899399        0.00259142       0.00259807
-0.3    0.3     26      30      0.890691        0.00204188       0.00206559                  0.892749        0.00219448       0.0022065
0.3     0.8     26      30      0.896059        0.00239027       0.00241065                  0.900003        0.00259584       0.00261357
0.8     1.2     26      30      0.906785        0.00286259       0.00292945                  0.909252        0.00310377       0.00312754
1.2     1.6     26      30      0.925023        0.00266743       0.00272575                  0.922976        0.00300823       0.00305061
1.6     2.1     26      30      0.936673        0.00227119       0.00233309                  0.934221        0.00246299       0.00250719
2.1     2.4     26      30      0.933106        0.00317486       0.00325992                  0.940446        0.00343611       0.00353967
-2.4    -2.1    30      35      0.954447        0.00213987       0.0021923                   0.954243        0.00239426       0.00243389
-2.1    -1.6    30      35      0.953896        0.00156603       0.00158666                  0.950958        0.00177404       0.00179479
-1.6    -1.2    30      35      0.94954 0.00178117       0.00182515                          0.943763        0.00203741       0.00205158
-1.2    -0.8    30      35      0.933268        0.00180108       0.00180649                  0.934115        0.0019924        0.00201228
-0.8    -0.3    30      35      0.928453        0.00144096       0.00144779                  0.925039        0.00165969       0.00167778
-0.3    0.3     30      35      0.926299        0.00126925       0.00127662                  0.926124        0.00142536       0.00143223
0.3     0.8     30      35      0.927226        0.00145111       0.00146758                  0.928261        0.00161685       0.00163733
0.8     1.2     30      35      0.934151        0.00179322       0.0018206                   0.932088        0.00202236       0.00203184
1.2     1.6     30      35      0.947211        0.00176789       0.00180541                  0.94623 0.0020468        0.00208294
1.6     2.1     30      35      0.95166 0.00157431       0.00160727                          0.954951        0.00176314       0.00179422
2.1     2.4     30      35      0.949494        0.00214761       0.00216992                  0.957333        0.00229258       0.00232392
-2.4    -2.1    35      40      0.968821        0.00150648       0.0015371                   0.970624        0.00167426       0.00171426
-2.1    -1.6    35      40      0.971031        0.00104418       0.0010558                   0.970811        0.00121224       0.00122046
-1.6    -1.2    35      40      0.966276        0.00114491       0.00115592                  0.963824        0.00133021       0.00135049
-1.2    -0.8    35      40      0.956233        0.00114201       0.00116914                  0.957137        0.00128204       0.00129173
-0.8    -0.3    35      40      0.953343        0.00097086       0.000978237                 0.953027        0.00113858       0.00115183
-0.3    0.3     35      40      0.949513        0.000909088      0.000917091                 0.951653        0.00102375       0.00103224
0.3     0.8     35      40      0.953186        0.000973779      0.000978601                 0.954784        0.00110626       0.00111739
0.8     1.2     35      40      0.956821        0.00114467       0.00115949                  0.958834        0.00130811       0.00132555
1.2     1.6     35      40      0.965922        0.00115232       0.00116176                  0.963944        0.00131964       0.00133
1.6     2.1     35      40      0.971564        0.00103925       0.00106052                  0.970273        0.00121681       0.00122946
2.1     2.4     35      40      0.965319        0.0015779        0.0015959                   0.969802        0.0017075        0.00174126
-2.4    -2.1    40      50      0.985472        0.000738678      0.000756747                 0.985607        1.54044e-05      1.54044e-05
-2.1    -1.6    40      50      0.985021        1.29214e-05      1.29214e-05                 0.987222        0.000520582      0.000522101
-1.6    -1.2    40      50      0.983327        1.3738e-05       1.3738e-05                  0.98468 0.000568905      0.00057561
-1.2    -0.8    40      50      0.97985 0.00051098       0.000518518                         0.980087        0.000595343      0.000604503
-0.8    -0.3    40      50      0.975031        0        0                                   0.975967        3.10065e-05      3.10065e-05
-0.3    0.3     40      50      0.971498        0.000477562      0.000480379                 0.974725        2.97393e-05      2.97393e-05
0.3     0.8     40      50      0.975937        0.000483872      0.000493403                 0.976792        3.16588e-05      3.16588e-05
0.8     1.2     40      50      0.978038        0.000534239      0.00052969                  0.978952        1.73784e-05      1.73784e-05
1.2     1.6     40      50      0.983007        0.000501588      0.000505726                 0.984272        0.000565385      0.000576176
1.6     2.1     40      50      0.985608        0.000470187      0.000475332                 0.986129        0.000527936      0.00053953
2.1     2.4     40      50      0.982887        0.000781495      0.00079737                  0.984083        0.000844084      0.00086145
-2.4    -2.1    50      60      0.991483        0.00123252       0.00130527                  0.990266        0.00145336       0.0015607
-2.1    -1.6    50      60      0.991265        0.000825651      0.000891877                 0.992136        0.000909879      0.00095604
-1.6    -1.2    50      60      0.989189        0.000882239      0.000918609                 0.990903        0.000956359      0.00101629
-1.2    -0.8    50      60      0.986736        0.000915174      0.000946764                 0.98627 0.00109348       0.00113733
-0.8    -0.3    50      60      0.984522        0.000852125      0.000874912                 0.985231        0.000964449      0.000997003
-0.3    0.3     50      60      0.981367        0.000845028      0.000867412                 0.983647        0.000908416      0.000933677
0.3     0.8     50      60      0.98435 0.000859195      0.00088207                          0.986385        0.000918326      0.000948929
0.8     1.2     50      60      0.986683        0.000912032      0.000941668                 0.987776        0.00104467       0.0010778
1.2     1.6     50      60      0.99044 0.000818766      0.000856714                         0.990235        0.000939239      0.00099649
1.6     2.1     50      60      0.990679        0.000803872      0.00083854                  0.992634        0.000830607      0.000875398
2.1     2.4     50      60      0.989772        0.00121786       0.00128793                  0.991615        0.00131884       0.00138835
-2.4    -2.1    60      80      0.991822        0.00180474       0.00192146                  0.990915        0.00226332       0.00248195
-2.1    -1.6    60      80      0.990746        0.0012516        0.00132438                  0.991074        0.0013773        0.00148484
-1.6    -1.2    60      80      0.991606        0.00119038       0.00127624                  0.990903        0.00144553       0.00156625
-1.2    -0.8    60      80      0.990129        0.00114421       0.00120991                  0.988699        0.00149783       0.00160066
-0.8    -0.3    60      80      0.987752        0.00113104       0.00118177                  0.986408        0.00137476       0.00144877
-0.3    0.3     60      80      0.987201        0.00103889       0.00108728                  0.987567        0.00119862       0.00125577
0.3     0.8     60      80      0.987353        0.00113955       0.00118576                  0.988172        0.00128551       0.00135813
0.8     1.2     60      80      0.987625        0.00121211       0.00128073                  0.993274        0.00120981       0.00131125
1.2     1.6     60      80      0.98989 0.00124322       0.00131748                          0.989687        0.00148983       0.00160256
1.6     2.1     60      80      0.99114 0.00119731       0.00127559                          0.988039        0.00160944       0.00172788
2.1     2.4     60      80      0.990506        0.00174692       0.00238538                  0.990294        0.00200361       0.00218081
-2.4    -2.1    80      120     0.994904        0.00276239       0.00331328                  1       0        0.00347952
-2.1    -1.6    80      120     0.996485        0.00137698       0.00159466                  0.994948        0.00176085       0.00212234
-1.6    -1.2    80      120     0.994089        0.00167917       0.00190749                  0.991499        0.00239458       0.00274269
-1.2    -0.8    80      120     0.988753        0.00209136       0.00228267                  0.99164 0.0020567        0.00237629
-0.8    -0.3    80      120     0.989708        0.0017294        0.00188393                  0.991266        0.00193628       0.00217005
-0.3    0.3     80      120     0.99041 0.00157011       0.00169818                          0.987862        0.00228184       0.00248981
0.3     0.8     80      120     0.98903 0.00179251       0.00193291                          0.987719        0.00222331       0.00244169
0.8     1.2     80      120     0.991745        0.00202618       0.00222666                  0.988801        0.00267931       0.00298278
1.2     1.6     80      120     0.991905        0.00204853       0.00228928                  0.988433        0.00252486       0.00286146
1.6     2.1     80      120     0.992577        0.00205188       0.00228803                  0.990544        0.00316688       0.00264644
2.1     2.4     80      120     0.98879 0.0027568        0.00329095                          0.992589        0.0027276        0.00352273
-2.4    -2.1    120     200     0.991755        0.00824548       0.0130324                   1       0        0.00375708
-2.1    -1.6    120     200     0.98884 0.00580063       0.0069794                           0.990089        0.00610686       0.00636314
-1.6    -1.2    120     200     0.987436        0.00490615       0.00584447                  0.992144        0.00359522       0.00518116
-1.2    -0.8    120     200     0.990297        0.003669         0.00436175                  0.97749 0.00680577       0.00802493
-0.8    -0.3    120     200     0.99278 0.00354747       0.0043021                           0.986371        0.0046734        0.00566598
-0.3    0.3     120     200     0.991405        0.00328632       0.00383437                  0.986399        0.0041966        0.00520342
0.3     0.8     120     200     0.993419        0.00333003       0.00407418                  0.988459        0.00429292       0.00539929
0.8     1.2     120     200     0.994524        0.00302211       0.00400354                  0.993038        0.00483026       0.00632522
1.2     1.6     120     200     0.989081        0.00468647       0.00583074                  0.99837 0.00162989       0.00412548
1.6     2.1     120     200     0.992339        0.00405826       0.00502953                  0.985643        0.00632896       0.0079858
2.1     2.4     120     200     1       0        0.00257756                                  1       0        0.00333488
