-2.400	-2.100	0.000	10.000	0.000	0.000	0.043
-2.400	-2.100	10.000	15.000	0.000	0.000	0.013
-2.400	-2.100	15.000	16.000	0.049	0.054	0.053
-2.400	-2.100	16.000	17.000	0.189	0.063	0.080
-2.400	-2.100	17.000	18.000	0.554	0.103	0.163
-2.400	-2.100	18.000	19.000	0.690	0.080	0.059
-2.400	-2.100	19.000	20.000	0.692	0.096	0.084
-2.400	-2.100	20.000	22.000	0.770	0.037	0.066
-2.400	-2.100	22.000	25.000	0.751	0.048	0.030
-2.400	-2.100	25.000	30.000	0.784	0.024	0.012
-2.400	-2.100	30.000	35.000	0.813	0.010	0.018
-2.400	-2.100	35.000	40.000	0.853	0.012	0.015
-2.400	-2.100	40.000	45.000	0.855	0.016	0.008
-2.400	-2.100	45.000	50.000	0.871	0.013	0.010
-2.400	-2.100	50.000	60.000	0.878	0.011	0.012
-2.400	-2.100	60.000	100.000	0.877	0.023	0.021
-2.400	-2.100	100.000	200.000	0.960	0.087	0.059
-2.100	-1.600	0.000	10.000	0.000	0.000	0.024
-2.100	-1.600	10.000	15.000	0.000	0.000	0.006
-2.100	-1.600	15.000	16.000	0.000	0.009	0.037
-2.100	-1.600	16.000	17.000	0.146	0.037	0.044
-2.100	-1.600	17.000	18.000	0.772	0.081	0.050
-2.100	-1.600	18.000	19.000	0.826	0.064	0.041
-2.100	-1.600	19.000	20.000	0.867	0.034	0.059
-2.100	-1.600	20.000	22.000	0.881	0.031	0.026
-2.100	-1.600	22.000	25.000	0.902	0.025	0.013
-2.100	-1.600	25.000	30.000	0.906	0.009	0.009
-2.100	-1.600	30.000	35.000	0.915	0.006	0.010
-2.100	-1.600	35.000	40.000	0.915	0.007	0.007
-2.100	-1.600	40.000	45.000	0.914	0.008	0.008
-2.100	-1.600	45.000	50.000	0.919	0.005	0.007
-2.100	-1.600	50.000	60.000	0.920	0.009	0.008
-2.100	-1.600	60.000	100.000	0.914	0.010	0.018
-2.100	-1.600	100.000	200.000	0.915	0.049	0.052
-1.600	-1.200	0.000	10.000	0.000	0.000	0.028
-1.600	-1.200	10.000	15.000	0.005	0.006	0.013
-1.600	-1.200	15.000	16.000	0.033	0.044	0.054
-1.600	-1.200	16.000	17.000	0.105	0.047	0.063
-1.600	-1.200	17.000	18.000	0.798	0.073	0.083
-1.600	-1.200	18.000	19.000	0.902	0.078	0.049
-1.600	-1.200	19.000	20.000	0.894	0.051	0.031
-1.600	-1.200	20.000	22.000	0.908	0.037	0.027
-1.600	-1.200	22.000	25.000	0.934	0.018	0.017
-1.600	-1.200	25.000	30.000	0.940	0.015	0.009
-1.600	-1.200	30.000	35.000	0.933	0.006	0.005
-1.600	-1.200	35.000	40.000	0.942	0.005	0.006
-1.600	-1.200	40.000	45.000	0.947	0.007	0.003
-1.600	-1.200	45.000	50.000	0.948	0.004	0.004
-1.600	-1.200	50.000	60.000	0.955	0.009	0.005
-1.600	-1.200	60.000	100.000	0.953	0.008	0.007
-1.600	-1.200	100.000	200.000	0.939	0.033	0.041
-1.200	-0.800	0.000	10.000	0.000	0.000	0.034
-1.200	-0.800	10.000	15.000	0.000	0.000	0.009
-1.200	-0.800	15.000	16.000	0.000	0.000	0.029
-1.200	-0.800	16.000	17.000	0.069	0.032	0.057
-1.200	-0.800	17.000	18.000	0.899	0.077	0.107
-1.200	-0.800	18.000	19.000	0.931	0.040	0.034
-1.200	-0.800	19.000	20.000	0.935	0.045	0.027
-1.200	-0.800	20.000	22.000	0.934	0.025	0.033
-1.200	-0.800	22.000	25.000	0.925	0.027	0.024
-1.200	-0.800	25.000	30.000	0.929	0.009	0.006
-1.200	-0.800	30.000	35.000	0.937	0.005	0.006
-1.200	-0.800	35.000	40.000	0.941	0.007	0.005
-1.200	-0.800	40.000	45.000	0.940	0.003	0.004
-1.200	-0.800	45.000	50.000	0.942	0.006	0.009
-1.200	-0.800	50.000	60.000	0.931	0.012	0.010
-1.200	-0.800	60.000	100.000	0.936	0.017	0.019
-1.200	-0.800	100.000	200.000	0.917	0.040	0.030
-0.800	-0.300	0.000	10.000	0.000	0.000	0.060
-0.800	-0.300	10.000	15.000	0.000	0.000	0.007
-0.800	-0.300	15.000	16.000	0.000	0.000	0.021
-0.800	-0.300	16.000	17.000	0.034	0.030	0.026
-0.800	-0.300	17.000	18.000	0.882	0.036	0.033
-0.800	-0.300	18.000	19.000	0.940	0.031	0.035
-0.800	-0.300	19.000	20.000	0.961	0.026	0.015
-0.800	-0.300	20.000	22.000	0.954	0.013	0.013
-0.800	-0.300	22.000	25.000	0.953	0.014	0.007
-0.800	-0.300	25.000	30.000	0.961	0.006	0.005
-0.800	-0.300	30.000	35.000	0.957	0.008	0.006
-0.800	-0.300	35.000	40.000	0.960	0.002	0.003
-0.800	-0.300	40.000	45.000	0.960	0.004	0.002
-0.800	-0.300	45.000	50.000	0.959	0.003	0.004
-0.800	-0.300	50.000	60.000	0.953	0.006	0.010
-0.800	-0.300	60.000	100.000	0.964	0.011	0.009
-0.800	-0.300	100.000	200.000	0.959	0.020	0.018
-0.300	-0.200	0.000	10.000	0.000	0.000	0.308
-0.300	-0.200	10.000	15.000	0.000	0.000	0.058
-0.300	-0.200	15.000	16.000	0.000	0.000	0.097
-0.300	-0.200	16.000	17.000	0.000	0.000	0.097
-0.300	-0.200	17.000	18.000	0.773	0.201	0.167
-0.300	-0.200	18.000	19.000	0.868	0.086	0.079
-0.300	-0.200	19.000	20.000	0.936	0.111	0.127
-0.300	-0.200	20.000	22.000	0.857	0.051	0.057
-0.300	-0.200	22.000	25.000	0.891	0.042	0.062
-0.300	-0.200	25.000	30.000	0.879	0.019	0.017
-0.300	-0.200	30.000	35.000	0.873	0.017	0.021
-0.300	-0.200	35.000	40.000	0.870	0.020	0.016
-0.300	-0.200	40.000	45.000	0.865	0.016	0.027
-0.300	-0.200	45.000	50.000	0.862	0.024	0.017
-0.300	-0.200	50.000	60.000	0.882	0.021	0.015
-0.300	-0.200	60.000	100.000	0.877	0.025	0.025
-0.300	-0.200	100.000	200.000	0.944	0.211	0.164
-0.200	0.200	0.000	10.000	0.000	0.000	0.168
-0.200	0.200	10.000	15.000	0.000	0.000	0.011
-0.200	0.200	15.000	16.000	0.000	0.000	0.028
-0.200	0.200	16.000	17.000	0.023	0.019	0.033
-0.200	0.200	17.000	18.000	0.896	0.044	0.033
-0.200	0.200	18.000	19.000	0.913	0.033	0.057
-0.200	0.200	19.000	20.000	0.952	0.024	0.019
-0.200	0.200	20.000	22.000	0.936	0.018	0.013
-0.200	0.200	22.000	25.000	0.942	0.008	0.010
-0.200	0.200	25.000	30.000	0.946	0.005	0.006
-0.200	0.200	30.000	35.000	0.944	0.004	0.004
-0.200	0.200	35.000	40.000	0.941	0.004	0.007
-0.200	0.200	40.000	45.000	0.942	0.004	0.002
-0.200	0.200	45.000	50.000	0.943	0.003	0.006
-0.200	0.200	50.000	60.000	0.939	0.010	0.006
-0.200	0.200	60.000	100.000	0.954	0.014	0.010
-0.200	0.200	100.000	200.000	0.946	0.028	0.021
0.200	0.300	0.000	10.000	0.000	0.000	0.308
0.200	0.300	10.000	15.000	0.000	0.000	0.040
0.200	0.300	15.000	16.000	0.000	0.000	0.116
0.200	0.300	16.000	17.000	0.038	0.063	0.083
0.200	0.300	17.000	18.000	0.852	0.105	0.113
0.200	0.300	18.000	19.000	0.900	0.114	0.106
0.200	0.300	19.000	20.000	0.825	0.113	0.079
0.200	0.300	20.000	22.000	0.897	0.053	0.058
0.200	0.300	22.000	25.000	0.859	0.033	0.050
0.200	0.300	25.000	30.000	0.880	0.017	0.020
0.200	0.300	30.000	35.000	0.871	0.011	0.016
0.200	0.300	35.000	40.000	0.868	0.011	0.008
0.200	0.300	40.000	45.000	0.877	0.017	0.013
0.200	0.300	45.000	50.000	0.879	0.014	0.010
0.200	0.300	50.000	60.000	0.873	0.014	0.024
0.200	0.300	60.000	100.000	0.877	0.026	0.023
0.200	0.300	100.000	200.000	0.879	0.147	0.100
0.300	0.800	0.000	10.000	0.000	0.000	0.066
0.300	0.800	10.000	15.000	0.000	0.000	0.007
0.300	0.800	15.000	16.000	0.000	0.000	0.024
0.300	0.800	16.000	17.000	0.034	0.023	0.037
0.300	0.800	17.000	18.000	0.852	0.059	0.039
0.300	0.800	18.000	19.000	0.934	0.031	0.026
0.300	0.800	19.000	20.000	0.925	0.025	0.029
0.300	0.800	20.000	22.000	0.954	0.030	0.020
0.300	0.800	22.000	25.000	0.941	0.009	0.009
0.300	0.800	25.000	30.000	0.950	0.006	0.009
0.300	0.800	30.000	35.000	0.945	0.003	0.005
0.300	0.800	35.000	40.000	0.940	0.004	0.007
0.300	0.800	40.000	45.000	0.944	0.004	0.004
0.300	0.800	45.000	50.000	0.943	0.004	0.004
0.300	0.800	50.000	60.000	0.940	0.007	0.005
0.300	0.800	60.000	100.000	0.939	0.008	0.017
0.300	0.800	100.000	200.000	0.936	0.032	0.022
0.800	1.200	0.000	10.000	0.000	0.000	0.051
0.800	1.200	10.000	15.000	0.000	0.000	0.010
0.800	1.200	15.000	16.000	0.000	0.019	0.033
0.800	1.200	16.000	17.000	0.069	0.047	0.042
0.800	1.200	17.000	18.000	0.837	0.068	0.071
0.800	1.200	18.000	19.000	0.897	0.042	0.036
0.800	1.200	19.000	20.000	0.934	0.046	0.042
0.800	1.200	20.000	22.000	0.933	0.026	0.024
0.800	1.200	22.000	25.000	0.917	0.014	0.015
0.800	1.200	25.000	30.000	0.917	0.008	0.008
0.800	1.200	30.000	35.000	0.913	0.016	0.009
0.800	1.200	35.000	40.000	0.925	0.005	0.005
0.800	1.200	40.000	45.000	0.923	0.008	0.007
0.800	1.200	45.000	50.000	0.927	0.005	0.005
0.800	1.200	50.000	60.000	0.929	0.008	0.006
0.800	1.200	60.000	100.000	0.926	0.012	0.014
0.800	1.200	100.000	200.000	0.933	0.042	0.041
1.200	1.600	0.000	10.000	0.000	0.000	0.034
1.200	1.600	10.000	15.000	0.009	0.012	0.012
1.200	1.600	15.000	16.000	0.018	0.023	0.045
1.200	1.600	16.000	17.000	0.101	0.036	0.065
1.200	1.600	17.000	18.000	0.776	0.162	0.132
1.200	1.600	18.000	19.000	0.913	0.037	0.033
1.200	1.600	19.000	20.000	0.876	0.045	0.035
1.200	1.600	20.000	22.000	0.927	0.023	0.021
1.200	1.600	22.000	25.000	0.892	0.014	0.030
1.200	1.600	25.000	30.000	0.927	0.010	0.012
1.200	1.600	30.000	35.000	0.930	0.006	0.005
1.200	1.600	35.000	40.000	0.937	0.012	0.013
1.200	1.600	40.000	45.000	0.930	0.004	0.004
1.200	1.600	45.000	50.000	0.928	0.011	0.009
1.200	1.600	50.000	60.000	0.933	0.008	0.009
1.200	1.600	60.000	100.000	0.925	0.021	0.020
1.200	1.600	100.000	200.000	0.952	0.036	0.032
1.600	2.100	0.000	10.000	0.000	0.000	0.036
1.600	2.100	10.000	15.000	0.000	0.000	0.006
1.600	2.100	15.000	16.000	0.000	0.000	0.019
1.600	2.100	16.000	17.000	0.110	0.064	0.043
1.600	2.100	17.000	18.000	0.754	0.045	0.061
1.600	2.100	18.000	19.000	0.854	0.061	0.047
1.600	2.100	19.000	20.000	0.935	0.056	0.026
1.600	2.100	20.000	22.000	0.933	0.018	0.044
1.600	2.100	22.000	25.000	0.921	0.016	0.019
1.600	2.100	25.000	30.000	0.934	0.007	0.005
1.600	2.100	30.000	35.000	0.946	0.006	0.008
1.600	2.100	35.000	40.000	0.949	0.006	0.005
1.600	2.100	40.000	45.000	0.951	0.003	0.007
1.600	2.100	45.000	50.000	0.950	0.004	0.004
1.600	2.100	50.000	60.000	0.954	0.005	0.004
1.600	2.100	60.000	100.000	0.952	0.012	0.015
1.600	2.100	100.000	200.000	0.989	0.043	0.041
2.100	2.400	0.000	10.000	0.000	0.000	0.041
2.100	2.400	10.000	15.000	0.006	0.014	0.016
2.100	2.400	15.000	16.000	0.073	0.039	0.055
2.100	2.400	16.000	17.000	0.200	0.056	0.118
2.100	2.400	17.000	18.000	0.544	0.070	0.065
2.100	2.400	18.000	19.000	0.567	0.121	0.068
2.100	2.400	19.000	20.000	0.690	0.057	0.067
2.100	2.400	20.000	22.000	0.786	0.047	0.051
2.100	2.400	22.000	25.000	0.765	0.028	0.037
2.100	2.400	25.000	30.000	0.828	0.015	0.020
2.100	2.400	30.000	35.000	0.832	0.012	0.014
2.100	2.400	35.000	40.000	0.859	0.009	0.008
2.100	2.400	40.000	45.000	0.891	0.010	0.021
2.100	2.400	45.000	50.000	0.880	0.012	0.014
2.100	2.400	50.000	60.000	0.899	0.016	0.014
2.100	2.400	60.000	100.000	0.902	0.022	0.028
2.100	2.400	100.000	200.000	0.926	0.092	0.059
2.100	2.400	100.000	200.000	0.926	0.092	0.059
