-2.5	-2.1	0.0	12.0	0.000	0.000
-2.5	-2.1	12.0	13.0	0.400	0.121
-2.5	-2.1	13.0	15.0	0.750	0.070
-2.5	-2.1	15.0	18.0	0.875	0.057
-2.5	-2.1	18.0	22.0	0.978	0.022
-2.5	-2.1	22.0	30.0	0.963	0.006
-2.5	-2.1	30.0	35.0	0.970	0.005
-2.5	-2.1	35.0	40.0	0.977	0.003
-2.5	-2.1	40.0	50.0	0.969	0.002
-2.5	-2.1	50.0	100.0	0.970	0.006
-2.1	-1.6	0.0	12.0	0.050	0.011
-2.1	-1.6	12.0	13.0	0.571	0.103
-2.1	-1.6	13.0	15.0	0.840	0.036
-2.1	-1.6	15.0	18.0	0.929	0.017
-2.1	-1.6	18.0	22.0	0.986	0.007
-2.1	-1.6	22.0	30.0	0.983	0.002
-2.1	-1.6	30.0	35.0	0.979	0.001
-2.1	-1.6	35.0	40.0	0.983	0.001
-2.1	-1.6	40.0	50.0	0.990	0.000
-2.1	-1.6	50.0	100.0	0.982	0.001
-1.6	-1.4	0.0	12.0	0.000	0.000
-1.6	-1.4	12.0	13.0	1.000	0.217
-1.6	-1.4	13.0	15.0	1.000	0.354
-1.6	-1.4	15.0	18.0	1.000	0.179
-1.6	-1.4	18.0	22.0	1.000	0.061
-1.6	-1.4	22.0	30.0	0.963	0.012
-1.6	-1.4	30.0	35.0	1.000	0.008
-1.6	-1.4	35.0	40.0	0.995	0.005
-1.6	-1.4	40.0	50.0	0.982	0.002
-1.6	-1.4	50.0	100.0	0.987	0.006
-1.4	-0.8	0.0	12.0	0.071	0.010
-1.4	-0.8	12.0	13.0	0.600	0.051
-1.4	-0.8	13.0	15.0	0.895	0.025
-1.4	-0.8	15.0	18.0	0.963	0.012
-1.4	-0.8	18.0	22.0	0.948	0.004
-1.4	-0.8	22.0	30.0	0.972	0.001
-1.4	-0.8	30.0	35.0	0.969	0.001
-1.4	-0.8	35.0	40.0	0.982	0.000
-1.4	-0.8	40.0	50.0	0.982	0.000
-1.4	-0.8	50.0	100.0	0.980	0.000
-0.8	0.0	0.0	12.0	0.064	0.005
-0.8	0.0	12.0	13.0	0.857	0.026
-0.8	0.0	13.0	15.0	0.911	0.012
-0.8	0.0	15.0	18.0	0.932	0.004
-0.8	0.0	18.0	22.0	0.931	0.002
-0.8	0.0	22.0	30.0	0.954	0.000
-0.8	0.0	30.0	35.0	0.965	0.000
-0.8	0.0	35.0	40.0	0.974	0.000
-0.8	0.0	40.0	50.0	0.976	0.000
-0.8	0.0	50.0	100.0	0.980	0.000
0.0	0.8	0.0	12.0	0.038	0.004
0.0	0.8	12.0	13.0	0.697	0.025
0.0	0.8	13.0	15.0	0.906	0.011
0.0	0.8	15.0	18.0	0.892	0.004
0.0	0.8	18.0	22.0	0.953	0.002
0.0	0.8	22.0	30.0	0.942	0.000
0.0	0.8	30.0	35.0	0.959	0.000
0.0	0.8	35.0	40.0	0.962	0.000
0.0	0.8	40.0	50.0	0.968	0.000
0.0	0.8	50.0	100.0	0.966	0.000
0.8	1.4	0.0	12.0	0.040	0.008
0.8	1.4	12.0	13.0	0.571	0.103
0.8	1.4	13.0	15.0	0.969	0.030
0.8	1.4	15.0	18.0	0.909	0.011
0.8	1.4	18.0	22.0	0.910	0.005
0.8	1.4	22.0	30.0	0.964	0.001
0.8	1.4	30.0	35.0	0.974	0.001
0.8	1.4	35.0	40.0	0.973	0.000
0.8	1.4	40.0	50.0	0.983	0.000
0.8	1.4	50.0	100.0	0.985	0.000
1.4	1.6	0.0	12.0	0.000	0.0
1.4	1.6	12.0	13.0	0.000	0.0
1.4	1.6	13.0	15.0	1.000	0.272
1.4	1.6	15.0	18.0	1.000	0.117
1.4	1.6	18.0	22.0	1.000	0.046
1.4	1.6	22.0	30.0	0.988	0.012
1.4	1.6	30.0	35.0	0.974	0.008
1.4	1.6	35.0	40.0	0.995	0.005
1.4	1.6	40.0	50.0	0.982	0.002
1.4	1.6	50.0	100.0	0.974	0.009
1.6	2.1	0.0	12.0	0.067	0.017
1.6	2.1	12.0	13.0	0.357	0.042
1.6	2.1	13.0	15.0	0.864	0.041
1.6	2.1	15.0	18.0	0.948	0.017
1.6	2.1	18.0	22.0	0.966	0.007
1.6	2.1	22.0	30.0	0.986	0.001
1.6	2.1	30.0	35.0	0.990	0.001
1.6	2.1	35.0	40.0	0.986	0.001
1.6	2.1	40.0	50.0	0.988	0.000
1.6	2.1	50.0	100.0	0.982	0.001
2.1	2.5	0.0	12.0	0.000	0.000
2.1	2.5	12.0	13.0	0.000	0.000
2.1	2.5	13.0	15.0	0.778	0.094
2.1	2.5	15.0	18.0	0.889	0.051
2.1	2.5	18.0	22.0	0.907	0.022
2.1	2.5	22.0	30.0	0.924	0.006
2.1	2.5	30.0	35.0	0.976	0.004
2.1	2.5	35.0	40.0	0.978	0.003
2.1	2.5	40.0	50.0	0.954	0.002
2.1	2.5	50.0	100.0	0.980	0.005
