-2.5	-2.1	0.0	17.0	0.059	0.005
-2.5	-2.1	17.0	18.0	0.091	0.027
-2.5	-2.1	18.0	19.0	0.733	0.056
-2.5	-2.1	19.0	20.0	0.714	0.114
-2.5	-2.1	20.0	25.0	0.909	0.012
-2.5	-2.1	25.0	30.0	0.958	0.007
-2.5	-2.1	30.0	35.0	0.972	0.004
-2.5	-2.1	35.0	40.0	0.974	0.002
-2.5	-2.1	40.0	50.0	0.970	0.001
-2.5	-2.1	50.0	100.0	0.977	0.005
-2.1	-1.6	0.0	17.0	0.050	0.002
-2.1	-1.6	17.0	18.0	0.750	0.036
-2.1	-1.6	18.0	19.0	0.837	0.021
-2.1	-1.6	19.0	20.0	1.000	0.019
-2.1	-1.6	20.0	25.0	0.988	0.003
-2.1	-1.6	25.0	30.0	0.992	0.002
-2.1	-1.6	30.0	35.0	0.982	0.001
-2.1	-1.6	35.0	40.0	0.986	0.001
-2.1	-1.6	40.0	50.0	0.989	0.000
-2.1	-1.6	50.0	100.0	0.991	0.001
-1.6	-1.4	0.0	17.0	0.100	0.016
-1.6	-1.4	17.0	18.0	0.600	0.145
-1.6	-1.4	18.0	19.0	1.000	0.179
-1.6	-1.4	19.0	20.0	1.000	0.095
-1.6	-1.4	20.0	25.0	0.977	0.023
-1.6	-1.4	25.0	30.0	0.970	0.010
-1.6	-1.4	30.0	35.0	0.994	0.006
-1.6	-1.4	35.0	40.0	0.985	0.004
-1.6	-1.4	40.0	50.0	0.984	0.002
-1.6	-1.4	50.0	100.0	0.995	0.005
-1.4	-0.8	0.0	17.0	0.024	0.001
-1.4	-0.8	17.0	18.0	0.679	0.015
-1.4	-0.8	18.0	19.0	0.902	0.015
-1.4	-0.8	19.0	20.0	0.925	0.014
-1.4	-0.8	20.0	25.0	0.961	0.002
-1.4	-0.8	25.0	30.0	0.970	0.001
-1.4	-0.8	30.0	35.0	0.973	0.000
-1.4	-0.8	35.0	40.0	0.981	0.000
-1.4	-0.8	40.0	50.0	0.981	0.000
-1.4	-0.8	50.0	100.0	0.980	0.000
-0.8	0.0	0.0	17.0	0.031	0.000
-0.8	0.0	17.0	18.0	0.694	0.007
-0.8	0.0	18.0	19.0	0.900	0.006
-0.8	0.0	19.0	20.0	0.957	0.006
-0.8	0.0	20.0	25.0	0.947	0.001
-0.8	0.0	25.0	30.0	0.957	0.000
-0.8	0.0	30.0	35.0	0.964	0.000
-0.8	0.0	35.0	40.0	0.975	0.000
-0.8	0.0	40.0	50.0	0.978	0.000
-0.8	0.0	50.0	100.0	0.983	0.000
0.0	0.8	0.0	17.0	0.032	0.000
0.0	0.8	17.0	18.0	0.707	0.006
0.0	0.8	18.0	19.0	0.935	0.006
0.0	0.8	19.0	20.0	0.915	0.005
0.0	0.8	20.0	25.0	0.942	0.001
0.0	0.8	25.0	30.0	0.941	0.000
0.0	0.8	30.0	35.0	0.959	0.000
0.0	0.8	35.0	40.0	0.964	0.000
0.0	0.8	40.0	50.0	0.968	0.000
0.0	0.8	50.0	100.0	0.968	0.000
0.8	1.4	0.0	17.0	0.025	0.001
0.8	1.4	17.0	18.0	0.568	0.017
0.8	1.4	18.0	19.0	0.879	0.016
0.8	1.4	19.0	20.0	0.889	0.013
0.8	1.4	20.0	25.0	0.954	0.002
0.8	1.4	25.0	30.0	0.966	0.001
0.8	1.4	30.0	35.0	0.979	0.000
0.8	1.4	35.0	40.0	0.977	0.000
0.8	1.4	40.0	50.0	0.983	0.000
0.8	1.4	50.0	100.0	0.985	0.000
1.4	1.6	0.0	17.0	0.062	0.016
1.4	1.6	17.0	18.0	1.000	0.272
1.4	1.6	18.0	19.0	0.857	0.124
1.4	1.6	19.0	20.0	1.000	0.179
1.4	1.6	20.0	25.0	1.000	0.025
1.4	1.6	25.0	30.0	0.968	0.010
1.4	1.6	30.0	35.0	0.994	0.006
1.4	1.6	35.0	40.0	0.996	0.004
1.4	1.6	40.0	50.0	0.989	0.002
1.4	1.6	50.0	100.0	0.971	0.006
1.6	2.1	0.0	17.0	0.024	0.001
1.6	2.1	17.0	18.0	0.400	0.018
1.6	2.1	18.0	19.0	0.825	0.022
1.6	2.1	19.0	20.0	0.950	0.024
1.6	2.1	20.0	25.0	0.988	0.003
1.6	2.1	25.0	30.0	0.987	0.001
1.6	2.1	30.0	35.0	0.991	0.001
1.6	2.1	35.0	40.0	0.987	0.001
1.6	2.1	40.0	50.0	0.990	0.000
1.6	2.1	50.0	100.0	0.990	0.001
2.1	2.5	0.0	17.0	0.000	0.000
2.1	2.5	17.0	18.0	0.222	0.052
2.1	2.5	18.0	19.0	0.600	0.051
2.1	2.5	19.0	20.0	0.833	0.073
2.1	2.5	20.0	25.0	0.864	0.011
2.1	2.5	25.0	30.0	0.939	0.006
2.1	2.5	30.0	35.0	0.970	0.003
2.1	2.5	35.0	40.0	0.970	0.002
2.1	2.5	40.0	50.0	0.963	0.001
2.1	2.5	50.0	100.0	0.974	0.004
