-2.500	-2.100	0.000	30.000	0.001	0.000	0.000
-2.500	-2.100	30.000	32.000	0.014	0.001	0.001
-2.500	-2.100	32.000	33.000	0.091	0.005	0.005
-2.500	-2.100	33.000	34.000	0.277	0.006	0.009
-2.500	-2.100	34.000	35.000	0.495	0.010	0.010
-2.500	-2.100	35.000	36.000	0.647	0.012	0.009
-2.500	-2.100	36.000	37.000	0.727	0.007	0.006
-2.500	-2.100	37.000	38.000	0.776	0.004	0.008
-2.500	-2.100	38.000	40.000	0.801	0.008	0.007
-2.500	-2.100	40.000	45.000	0.832	0.001	0.001
-2.500	-2.100	45.000	50.000	0.854	0.001	0.002
-2.500	-2.100	50.000	60.000	0.859	0.004	0.003
-2.500	-2.100	60.000	100.000	0.866	0.009	0.004
-2.500	-2.100	100.000	200.000	0.898	0.009	0.015
-2.100	-1.570	0.000	30.000	0.003	0.000	0.000
-2.100	-1.570	30.000	32.000	0.040	0.001	0.002
-2.100	-1.570	32.000	33.000	0.262	0.005	0.009
-2.100	-1.570	33.000	34.000	0.554	0.011	0.007
-2.100	-1.570	34.000	35.000	0.711	0.009	0.005
-2.100	-1.570	35.000	36.000	0.775	0.005	0.010
-2.100	-1.570	36.000	37.000	0.812	0.004	0.005
-2.100	-1.570	37.000	38.000	0.828	0.004	0.005
-2.100	-1.570	38.000	40.000	0.845	0.004	0.003
-2.100	-1.570	40.000	45.000	0.875	0.001	0.001
-2.100	-1.570	45.000	50.000	0.897	0.001	0.001
-2.100	-1.570	50.000	60.000	0.906	0.002	0.003
-2.100	-1.570	60.000	100.000	0.918	0.004	0.002
-2.100	-1.570	100.000	200.000	0.935	0.006	0.012
-1.570	-1.440	0.000	30.000	0.019	0.003	0.001
-1.570	-1.440	30.000	32.000	0.100	0.014	0.005
-1.570	-1.440	32.000	33.000	0.231	0.010	0.016
-1.570	-1.440	33.000	34.000	0.381	0.010	0.013
-1.570	-1.440	34.000	35.000	0.513	0.020	0.011
-1.570	-1.440	35.000	36.000	0.580	0.015	0.014
-1.570	-1.440	36.000	37.000	0.632	0.013	0.009
-1.570	-1.440	37.000	38.000	0.673	0.011	0.015
-1.570	-1.440	38.000	40.000	0.719	0.009	0.007
-1.570	-1.440	40.000	45.000	0.760	0.006	0.003
-1.570	-1.440	45.000	50.000	0.785	0.005	0.006
-1.570	-1.440	50.000	60.000	0.807	0.006	0.007
-1.570	-1.440	60.000	100.000	0.818	0.007	0.008
-1.570	-1.440	100.000	200.000	0.849	0.033	0.047
-1.440	-0.800	0.000	30.000	0.003	0.001	0.000
-1.440	-0.800	30.000	32.000	0.016	0.001	0.001
-1.440	-0.800	32.000	33.000	0.157	0.003	0.004
-1.440	-0.800	33.000	34.000	0.443	0.009	0.003
-1.440	-0.800	34.000	35.000	0.628	0.004	0.005
-1.440	-0.800	35.000	36.000	0.695	0.002	0.005
-1.440	-0.800	36.000	37.000	0.723	0.004	0.005
-1.440	-0.800	37.000	38.000	0.743	0.005	0.004
-1.440	-0.800	38.000	40.000	0.764	0.003	0.004
-1.440	-0.800	40.000	45.000	0.798	0.001	0.001
-1.440	-0.800	45.000	50.000	0.819	0.001	0.002
-1.440	-0.800	50.000	60.000	0.838	0.001	0.002
-1.440	-0.800	60.000	100.000	0.860	0.004	0.005
-1.440	-0.800	100.000	200.000	0.904	0.006	0.006
-0.800	0.000	0.000	30.000	0.001	0.000	0.000
-0.800	0.000	30.000	32.000	0.010	0.001	0.000
-0.800	0.000	32.000	33.000	0.190	0.003	0.002
-0.800	0.000	33.000	34.000	0.586	0.007	0.004
-0.800	0.000	34.000	35.000	0.735	0.004	0.005
-0.800	0.000	35.000	36.000	0.758	0.004	0.004
-0.800	0.000	36.000	37.000	0.777	0.004	0.003
-0.800	0.000	37.000	38.000	0.787	0.001	0.002
-0.800	0.000	38.000	40.000	0.799	0.002	0.002
-0.800	0.000	40.000	45.000	0.819	0.001	0.001
-0.800	0.000	45.000	50.000	0.841	0.001	0.001
-0.800	0.000	50.000	60.000	0.857	0.002	0.003
-0.800	0.000	60.000	100.000	0.875	0.002	0.002
-0.800	0.000	100.000	200.000	0.902	0.007	0.006
0.000	0.800	0.000	30.000	0.001	0.000	0.000
0.000	0.800	30.000	32.000	0.010	0.001	0.001
0.000	0.800	32.000	33.000	0.190	0.005	0.003
0.000	0.800	33.000	34.000	0.587	0.005	0.004
0.000	0.800	34.000	35.000	0.725	0.005	0.002
0.000	0.800	35.000	36.000	0.749	0.005	0.004
0.000	0.800	36.000	37.000	0.763	0.004	0.005
0.000	0.800	37.000	38.000	0.772	0.004	0.004
0.000	0.800	38.000	40.000	0.784	0.005	0.002
0.000	0.800	40.000	45.000	0.803	0.001	0.001
0.000	0.800	45.000	50.000	0.824	0.001	0.001
0.000	0.800	50.000	60.000	0.838	0.002	0.001
0.000	0.800	60.000	100.000	0.859	0.004	0.005
0.000	0.800	100.000	200.000	0.878	0.006	0.006
0.800	1.440	0.000	30.000	0.001	0.000	0.000
0.800	1.440	30.000	32.000	0.014	0.001	0.001
0.800	1.440	32.000	33.000	0.158	0.002	0.004
0.800	1.440	33.000	34.000	0.439	0.010	0.006
0.800	1.440	34.000	35.000	0.618	0.006	0.005
0.800	1.440	35.000	36.000	0.675	0.007	0.004
0.800	1.440	36.000	37.000	0.707	0.005	0.005
0.800	1.440	37.000	38.000	0.731	0.002	0.005
0.800	1.440	38.000	40.000	0.754	0.002	0.005
0.800	1.440	40.000	45.000	0.787	0.001	0.002
0.800	1.440	45.000	50.000	0.808	0.001	0.001
0.800	1.440	50.000	60.000	0.827	0.001	0.004
0.800	1.440	60.000	100.000	0.851	0.004	0.003
0.800	1.440	100.000	200.000	0.888	0.006	0.004
1.440	1.570	0.000	30.000	0.006	0.001	0.001
1.440	1.570	30.000	32.000	0.072	0.005	0.005
1.440	1.570	32.000	33.000	0.201	0.010	0.012
1.440	1.570	33.000	34.000	0.357	0.017	0.020
1.440	1.570	34.000	35.000	0.480	0.010	0.011
1.440	1.570	35.000	36.000	0.556	0.018	0.015
1.440	1.570	36.000	37.000	0.609	0.014	0.012
1.440	1.570	37.000	38.000	0.664	0.010	0.016
1.440	1.570	38.000	40.000	0.705	0.006	0.009
1.440	1.570	40.000	45.000	0.747	0.004	0.003
1.440	1.570	45.000	50.000	0.783	0.003	0.004
1.440	1.570	50.000	60.000	0.789	0.007	0.007
1.440	1.570	60.000	100.000	0.779	0.026	0.027
1.440	1.570	100.000	200.000	0.836	0.038	0.028
1.570	2.100	0.000	30.000	0.003	0.000	0.001
