-2.500	-2.170	0.000	12.000	0.028	0.013	0.019
-2.500	-2.170	12.000	13.000	0.347	0.044	0.053
-2.500	-2.170	13.000	15.000	0.663	0.042	0.035
-2.500	-2.170	15.000	18.000	0.790	0.015	0.013
-2.500	-2.170	18.000	22.000	0.858	0.015	0.007
-2.500	-2.170	22.000	30.000	0.924	0.004	0.004
-2.500	-2.170	30.000	35.000	0.952	0.003	0.007
-2.500	-2.170	35.000	40.000	0.966	0.001	0.002
-2.500	-2.170	40.000	50.000	0.974	0.002	0.002
-2.500	-2.170	50.000	100.000	0.981	0.002	0.003
-2.170	-1.570	0.000	12.000	0.078	0.016	0.015
-2.170	-1.570	12.000	13.000	0.427	0.060	0.073
-2.170	-1.570	13.000	15.000	0.687	0.020	0.013
-2.170	-1.570	15.000	18.000	0.861	0.007	0.009
-2.170	-1.570	18.000	22.000	0.940	0.006	0.004
-2.170	-1.570	22.000	30.000	0.973	0.004	0.002
-2.170	-1.570	30.000	35.000	0.981	0.001	0.001
-2.170	-1.570	35.000	40.000	0.985	0.000	0.000
-2.170	-1.570	40.000	50.000	0.988	0.001	0.001
-2.170	-1.570	50.000	100.000	0.990	0.001	0.001
-1.570	-1.440	0.000	12.000	0.071	0.045	0.069
-1.570	-1.440	12.000	13.000	0.466	0.116	0.155
-1.570	-1.440	13.000	15.000	0.687	0.046	0.102
-1.570	-1.440	15.000	18.000	0.870	0.043	0.053
-1.570	-1.440	18.000	22.000	0.922	0.015	0.026
-1.570	-1.440	22.000	30.000	0.956	0.006	0.004
-1.570	-1.440	30.000	35.000	0.963	0.008	0.004
-1.570	-1.440	35.000	40.000	0.972	0.003	0.004
-1.570	-1.440	40.000	50.000	0.974	0.001	0.001
-1.570	-1.440	50.000	100.000	0.976	0.003	0.002
-1.440	-0.800	0.000	12.000	0.091	0.021	0.013
-1.440	-0.800	12.000	13.000	0.610	0.037	0.036
-1.440	-0.800	13.000	15.000	0.860	0.019	0.020
-1.440	-0.800	15.000	18.000	0.930	0.007	0.007
-1.440	-0.800	18.000	22.000	0.943	0.004	0.004
-1.440	-0.800	22.000	30.000	0.956	0.001	0.002
-1.440	-0.800	30.000	35.000	0.966	0.001	0.002
-1.440	-0.800	35.000	40.000	0.971	0.001	0.001
-1.440	-0.800	40.000	50.000	0.974	0.000	0.001
-1.440	-0.800	50.000	100.000	0.976	0.002	0.001
-0.800	0.000	0.000	12.000	0.096	0.032	0.029
-0.800	0.000	12.000	13.000	0.728	0.020	0.032
-0.800	0.000	13.000	15.000	0.890	0.012	0.011
-0.800	0.000	15.000	18.000	0.923	0.006	0.005
-0.800	0.000	18.000	22.000	0.941	0.005	0.003
-0.800	0.000	22.000	30.000	0.947	0.002	0.001
-0.800	0.000	30.000	35.000	0.959	0.001	0.001
-0.800	0.000	35.000	40.000	0.969	0.000	0.000
-0.800	0.000	40.000	50.000	0.972	0.000	0.001
-0.800	0.000	50.000	100.000	0.978	0.001	0.001
0.000	0.800	0.000	12.000	0.118	0.020	0.014
0.000	0.800	12.000	13.000	0.693	0.022	0.030
0.000	0.800	13.000	15.000	0.882	0.012	0.016
0.000	0.800	15.000	18.000	0.919	0.004	0.005
0.000	0.800	18.000	22.000	0.928	0.005	0.004
0.000	0.800	22.000	30.000	0.937	0.001	0.002
0.000	0.800	30.000	35.000	0.949	0.001	0.001
0.000	0.800	35.000	40.000	0.959	0.001	0.001
0.000	0.800	40.000	50.000	0.963	0.000	0.000
0.000	0.800	50.000	100.000	0.969	0.001	0.000
0.800	1.440	0.000	12.000	0.091	0.031	0.016
0.800	1.440	12.000	13.000	0.622	0.028	0.032
0.800	1.440	13.000	15.000	0.865	0.022	0.017
0.800	1.440	15.000	18.000	0.934	0.005	0.004
0.800	1.440	18.000	22.000	0.951	0.003	0.007
0.800	1.440	22.000	30.000	0.955	0.002	0.002
0.800	1.440	30.000	35.000	0.968	0.001	0.001
0.800	1.440	35.000	40.000	0.973	0.000	0.000
0.800	1.440	40.000	50.000	0.975	0.000	0.000
0.800	1.440	50.000	100.000	0.978	0.000	0.001
1.440	1.570	0.000	12.000	0.047	0.040	0.054
1.440	1.570	12.000	13.000	0.368	0.097	0.159
1.440	1.570	13.000	15.000	0.624	0.062	0.065
1.440	1.570	15.000	18.000	0.850	0.041	0.053
1.440	1.570	18.000	22.000	0.906	0.022	0.019
1.440	1.570	22.000	30.000	0.955	0.006	0.005
1.440	1.570	30.000	35.000	0.974	0.003	0.002
1.440	1.570	35.000	40.000	0.978	0.003	0.002
1.440	1.570	40.000	50.000	0.981	0.002	0.002
1.440	1.570	50.000	100.000	0.979	0.003	0.002
1.570	2.170	0.000	12.000	0.062	0.011	0.016
1.570	2.170	12.000	13.000	0.373	0.031	0.035
1.570	2.170	13.000	15.000	0.687	0.016	0.022
1.570	2.170	15.000	18.000	0.855	0.017	0.014
1.570	2.170	18.000	22.000	0.933	0.005	0.004
1.570	2.170	22.000	30.000	0.974	0.001	0.001
1.570	2.170	30.000	35.000	0.983	0.001	0.001
1.570	2.170	35.000	40.000	0.987	0.000	0.000
1.570	2.170	40.000	50.000	0.990	0.000	0.000
1.570	2.170	50.000	100.000	0.991	0.002	0.001
2.170	2.500	0.000	12.000	0.029	0.013	0.014
2.170	2.500	12.000	13.000	0.297	0.042	0.045
2.170	2.500	13.000	15.000	0.570	0.033	0.031
2.170	2.500	15.000	18.000	0.739	0.024	0.016
2.170	2.500	18.000	22.000	0.811	0.009	0.016
2.170	2.500	22.000	30.000	0.887	0.008	0.004
2.170	2.500	30.000	35.000	0.943	0.003	0.002
2.170	2.500	35.000	40.000	0.960	0.001	0.003
2.170	2.500	40.000	50.000	0.969	0.001	0.002
2.170	2.500	50.000	100.000	0.973	0.003	0.002
2.170	2.500	50.000	100.000	0.973	0.003	0.002
