-2.500	-2.170	0.000	23.000	0.423	0.010	0.010	0.007	0.018
-2.500	-2.170	23.000	24.000	0.935	0.013	0.011	0.024	0.007
-2.500	-2.170	24.000	25.000	0.957	0.011	0.009	0.008	0.006
-2.500	-2.170	25.000	26.000	0.943	0.011	0.009	0.022	0.016
-2.500	-2.170	26.000	30.000	0.968	0.003	0.003	0.003	0.003
-2.500	-2.170	30.000	35.000	0.974	0.002	0.002	0.002	0.001
-2.500	-2.170	35.000	40.000	0.973	0.001	0.001	0.002	0.002
-2.500	-2.170	40.000	45.000	0.979	0.001	0.001	0.000	0.001
-2.500	-2.170	45.000	50.000	0.985	0.001	0.001	0.003	0.001
-2.500	-2.170	50.000	100.000	0.989	0.002	0.002	0.002	0.004
-2.170	-1.570	0.000	23.000	0.159	0.004	0.005	0.004	0.009
-2.170	-1.570	23.000	24.000	0.691	0.013	0.013	0.016	0.031
-2.170	-1.570	24.000	25.000	0.874	0.009	0.009	0.015	0.012
-2.170	-1.570	25.000	26.000	0.948	0.006	0.005	0.004	0.001
-2.170	-1.570	26.000	30.000	0.975	0.002	0.002	0.002	0.002
-2.170	-1.570	30.000	35.000	0.978	0.001	0.001	0.000	0.002
-2.170	-1.570	35.000	40.000	0.982	0.001	0.001	0.001	0.001
-2.170	-1.570	40.000	45.000	0.987	0.000	0.000	0.000	0.000
-2.170	-1.570	45.000	50.000	0.991	0.001	0.000	0.001	0.000
-2.170	-1.570	50.000	100.000	0.992	0.001	0.001	0.000	0.000
-1.570	-1.440	0.000	23.000	0.130	0.012	0.013	0.023	0.004
-1.570	-1.440	23.000	24.000	0.487	0.043	0.043	0.079	0.047
-1.570	-1.440	24.000	25.000	0.695	0.036	0.034	0.018	0.028
-1.570	-1.440	25.000	26.000	0.869	0.026	0.022	0.042	0.003
-1.570	-1.440	26.000	30.000	0.944	0.007	0.006	0.006	0.007
-1.570	-1.440	30.000	35.000	0.970	0.003	0.003	0.008	0.006
-1.570	-1.440	35.000	40.000	0.974	0.002	0.002	0.004	0.002
-1.570	-1.440	40.000	45.000	0.982	0.002	0.002	0.001	0.001
-1.570	-1.440	45.000	50.000	0.984	0.002	0.002	0.001	0.001
-1.570	-1.440	50.000	100.000	0.980	0.003	0.003	0.001	0.004
-1.440	-0.800	0.000	23.000	0.016	0.001	0.001	0.003	0.002
-1.440	-0.800	23.000	24.000	0.303	0.010	0.011	0.008	0.014
-1.440	-0.800	24.000	25.000	0.682	0.010	0.010	0.009	0.002
-1.440	-0.800	25.000	26.000	0.881	0.007	0.006	0.005	0.018
-1.440	-0.800	26.000	30.000	0.952	0.002	0.002	0.003	0.002
-1.440	-0.800	30.000	35.000	0.966	0.001	0.001	0.001	0.002
-1.440	-0.800	35.000	40.000	0.973	0.001	0.001	0.001	0.002
-1.440	-0.800	40.000	45.000	0.978	0.000	0.000	0.001	0.001
-1.440	-0.800	45.000	50.000	0.979	0.001	0.001	0.001	0.001
-1.440	-0.800	50.000	100.000	0.981	0.001	0.001	0.001	0.001
-0.800	0.000	0.000	23.000	0.025	0.001	0.001	0.002	0.002
-0.800	0.000	23.000	24.000	0.507	0.009	0.009	0.011	0.025
-0.800	0.000	24.000	25.000	0.864	0.006	0.006	0.006	0.006
-0.800	0.000	25.000	26.000	0.942	0.004	0.003	0.007	0.004
-0.800	0.000	26.000	30.000	0.955	0.001	0.001	0.000	0.000
-0.800	0.000	30.000	35.000	0.965	0.001	0.001	0.001	0.000
-0.800	0.000	35.000	40.000	0.973	0.000	0.000	0.000	0.001
-0.800	0.000	40.000	45.000	0.976	0.000	0.000	0.000	0.000
-0.800	0.000	45.000	50.000	0.978	0.000	0.000	0.001	0.001
-0.800	0.000	50.000	100.000	0.981	0.001	0.001	0.001	0.001
0.000	0.800	0.000	23.000	0.018	0.001	0.001	0.002	0.004
0.000	0.800	23.000	24.000	0.380	0.008	0.008	0.013	0.015
0.000	0.800	24.000	25.000	0.815	0.006	0.006	0.010	0.004
0.000	0.800	25.000	26.000	0.939	0.004	0.003	0.002	0.002
0.000	0.800	26.000	30.000	0.958	0.001	0.001	0.001	0.001
0.000	0.800	30.000	35.000	0.965	0.001	0.001	0.001	0.000
0.000	0.800	35.000	40.000	0.974	0.000	0.000	0.001	0.001
0.000	0.800	40.000	45.000	0.977	0.000	0.000	0.001	0.000
0.000	0.800	45.000	50.000	0.979	0.000	0.000	0.000	0.000
0.000	0.800	50.000	100.000	0.981	0.001	0.001	0.001	0.000
0.800	1.440	0.000	23.000	0.008	0.001	0.001	0.001	0.001
0.800	1.440	23.000	24.000	0.213	0.009	0.009	0.009	0.013
0.800	1.440	24.000	25.000	0.615	0.010	0.010	0.007	0.024
0.800	1.440	25.000	26.000	0.846	0.007	0.007	0.007	0.004
0.800	1.440	26.000	30.000	0.952	0.002	0.002	0.001	0.002
0.800	1.440	30.000	35.000	0.969	0.001	0.001	0.001	0.002
0.800	1.440	35.000	40.000	0.976	0.001	0.001	0.001	0.001
0.800	1.440	40.000	45.000	0.981	0.000	0.000	0.001	0.001
0.800	1.440	45.000	50.000	0.981	0.001	0.001	0.000	0.000
0.800	1.440	50.000	100.000	0.982	0.001	0.001	0.001	0.001
1.440	1.570	0.000	23.000	0.129	0.011	0.012	0.013	0.017
1.440	1.570	23.000	24.000	0.430	0.041	0.042	0.022	0.078
1.440	1.570	24.000	25.000	0.591	0.038	0.037	0.065	0.053
1.440	1.570	25.000	26.000	0.753	0.031	0.029	0.004	0.102
1.440	1.570	26.000	30.000	0.934	0.008	0.007	0.003	0.014
1.440	1.570	30.000	35.000	0.968	0.003	0.003	0.001	0.001
