-2.500	-2.170	0.000	25.000	0.094	0.005	0.005	0.014	0.012
-2.500	-2.170	25.000	26.000	0.340	0.020	0.020	0.026	0.017
-2.500	-2.170	26.000	27.000	0.445	0.020	0.020	0.038	0.042
-2.500	-2.170	27.000	29.000	0.461	0.013	0.013	0.015	0.024
-2.500	-2.170	29.000	31.000	0.526	0.011	0.011	0.016	0.017
-2.500	-2.170	31.000	34.000	0.537	0.007	0.007	0.011	0.021
-2.500	-2.170	34.000	37.000	0.579	0.006	0.006	0.006	0.010
-2.500	-2.170	37.000	40.000	0.612	0.005	0.005	0.002	0.004
-2.500	-2.170	40.000	50.000	0.664	0.003	0.003	0.003	0.004
-2.500	-2.170	50.000	100.000	0.769	0.007	0.007	0.008	0.015
-2.170	-1.570	0.000	25.000	0.062	0.003	0.003	0.004	0.004
-2.170	-1.570	25.000	26.000	0.338	0.012	0.012	0.004	0.014
-2.170	-1.570	26.000	27.000	0.447	0.012	0.012	0.009	0.008
-2.170	-1.570	27.000	29.000	0.533	0.008	0.008	0.009	0.015
-2.170	-1.570	29.000	31.000	0.611	0.007	0.006	0.007	0.006
-2.170	-1.570	31.000	34.000	0.691	0.004	0.004	0.007	0.012
-2.170	-1.570	34.000	37.000	0.734	0.003	0.003	0.008	0.006
-2.170	-1.570	37.000	40.000	0.772	0.003	0.003	0.001	0.004
-2.170	-1.570	40.000	50.000	0.817	0.001	0.001	0.002	0.001
-2.170	-1.570	50.000	100.000	0.860	0.003	0.003	0.004	0.001
-1.570	-1.440	0.000	25.000	0.036	0.005	0.006	0.008	0.012
-1.570	-1.440	25.000	26.000	0.163	0.026	0.029	0.027	0.035
-1.570	-1.440	26.000	27.000	0.294	0.029	0.030	0.035	0.004
-1.570	-1.440	27.000	29.000	0.467	0.020	0.020	0.006	0.022
-1.570	-1.440	29.000	31.000	0.535	0.017	0.017	0.011	0.023
-1.570	-1.440	31.000	34.000	0.640	0.012	0.011	0.006	0.016
-1.570	-1.440	34.000	37.000	0.719	0.009	0.009	0.004	0.021
-1.570	-1.440	37.000	40.000	0.759	0.008	0.008	0.003	0.014
-1.570	-1.440	40.000	50.000	0.812	0.004	0.004	0.003	0.001
-1.570	-1.440	50.000	100.000	0.837	0.008	0.007	0.006	0.011
-1.440	-0.800	0.000	25.000	0.010	0.001	0.001	0.001	0.000
-1.440	-0.800	25.000	26.000	0.179	0.008	0.008	0.002	0.004
-1.440	-0.800	26.000	27.000	0.397	0.009	0.009	0.026	0.037
-1.440	-0.800	27.000	29.000	0.570	0.006	0.006	0.001	0.005
-1.440	-0.800	29.000	31.000	0.658	0.005	0.005	0.003	0.005
-1.440	-0.800	31.000	34.000	0.743	0.003	0.003	0.004	0.008
-1.440	-0.800	34.000	37.000	0.798	0.002	0.002	0.002	0.008
-1.440	-0.800	37.000	40.000	0.829	0.002	0.002	0.002	0.004
-1.440	-0.800	40.000	50.000	0.865	0.001	0.001	0.000	0.001
-1.440	-0.800	50.000	100.000	0.898	0.002	0.002	0.001	0.004
-0.800	0.000	0.000	25.000	0.014	0.001	0.001	0.001	0.001
-0.800	0.000	25.000	26.000	0.303	0.007	0.007	0.006	0.005
-0.800	0.000	26.000	27.000	0.551	0.007	0.007	0.019	0.005
-0.800	0.000	27.000	29.000	0.639	0.004	0.004	0.003	0.009
-0.800	0.000	29.000	31.000	0.689	0.004	0.004	0.009	0.006
-0.800	0.000	31.000	34.000	0.762	0.002	0.002	0.002	0.003
-0.800	0.000	34.000	37.000	0.795	0.002	0.002	0.003	0.007
-0.800	0.000	37.000	40.000	0.816	0.001	0.001	0.001	0.003
-0.800	0.000	40.000	50.000	0.848	0.001	0.001	0.001	0.001
-0.800	0.000	50.000	100.000	0.888	0.001	0.001	0.001	0.003
0.000	0.800	0.000	25.000	0.009	0.001	0.001	0.001	0.002
0.000	0.800	25.000	26.000	0.237	0.007	0.007	0.009	0.004
0.000	0.800	26.000	27.000	0.519	0.007	0.007	0.024	0.020
0.000	0.800	27.000	29.000	0.640	0.004	0.004	0.005	0.011
0.000	0.800	29.000	31.000	0.694	0.004	0.004	0.004	0.009
0.000	0.800	31.000	34.000	0.762	0.002	0.002	0.003	0.001
0.000	0.800	34.000	37.000	0.793	0.002	0.002	0.003	0.003
0.000	0.800	37.000	40.000	0.816	0.001	0.001	0.001	0.003
