-2.50	-2.17	0.0	23.0		0.000	0.000	0.116
-2.50	-2.17	23.0	24.0		0.000	0.000	0.841
-2.50	-2.17	24.0	25.0		1.000	0.841	0.000
-2.50	-2.17	25.0	26.0		0.500	0.315	0.315
-2.50	-2.17	26.0	30.0		1.000	0.264	0.000
-2.50	-2.17	30.0	35.0		0.941	0.123	0.049
-2.50	-2.17	35.0	40.0		0.962	0.083	0.032
-2.50	-2.17	40.0	45.0		1.000	0.051	0.000
-2.50	-2.17	45.0	50.0		1.000	0.206	0.000
-2.50	-2.17	50.0	100.0		1.000	0.142	0.000
-2.17	-1.57	0.0	23.0		0.029	0.024	0.064
-2.17	-1.57	23.0	24.0		0.000	0.000	1.000
-2.17	-1.57	24.0	25.0		1.000	0.841	0.000
-2.17	-1.57	25.0	26.0		1.000	0.369	0.000
-2.17	-1.57	26.0	30.0		0.917	0.100	0.054
-2.17	-1.57	30.0	35.0		0.930	0.063	0.038
-2.17	-1.57	35.0	40.0		1.000	0.021	0.000
-2.17	-1.57	40.0	45.0		0.990	0.023	0.008
-2.17	-1.57	45.0	50.0		0.973	0.059	0.022
-2.17	-1.57	50.0	100.0		1.000	0.045	0.000
-1.57	-1.44	0.0	23.0		0.500	0.315	0.315
-1.57	-1.44	23.0	24.0		0.000	0.000	1.000
-1.57	-1.44	24.0	25.0		0.000	0.000	1.000
-1.57	-1.44	25.0	26.0		0.000	0.000	1.000
-1.57	-1.44	26.0	30.0		1.000	0.841	0.000
-1.57	-1.44	30.0	35.0		1.000	0.308	0.000
-1.57	-1.44	35.0	40.0		1.000	0.264	0.000
-1.57	-1.44	40.0	45.0		1.000	0.154	0.000
-1.57	-1.44	45.0	50.0		1.000	0.168	0.000
-1.57	-1.44	50.0	100.0		1.000	0.264	0.000
-1.44	-0.80	0.0	23.0		0.051	0.033	0.064
-1.44	-0.80	23.0	24.0		0.429	0.222	0.248
-1.44	-0.80	24.0	25.0		0.833	0.287	0.138
-1.44	-0.80	25.0	26.0		1.000	0.231	0.000
-1.44	-0.80	26.0	30.0		0.920	0.096	0.052
-1.44	-0.80	30.0	35.0		0.970	0.039	0.020
-1.44	-0.80	35.0	40.0		0.949	0.029	0.020
-1.44	-0.80	40.0	45.0		0.953	0.022	0.016
-1.44	-0.80	45.0	50.0		0.978	0.021	0.012
-1.44	-0.80	50.0	100.0		0.962	0.036	0.021
-0.80	0.00	0.0	23.0		0.029	0.024	0.064
-0.80	0.00	23.0	24.0		0.333	0.277	0.415
-0.80	0.00	24.0	25.0		0.800	0.324	0.166
-0.80	0.00	25.0	26.0		1.000	0.369	0.000
-0.80	0.00	26.0	30.0		0.957	0.053	0.027
-0.80	0.00	30.0	35.0		0.938	0.032	0.023
-0.80	0.00	35.0	40.0		0.944	0.022	0.016
-0.80	0.00	40.0	45.0		0.971	0.014	0.010
-0.80	0.00	45.0	50.0		0.957	0.022	0.016
-0.80	0.00	50.0	100.0		0.988	0.027	0.010
0.00	0.80	0.0	23.0		0.000	0.000	0.058
0.00	0.80	23.0	24.0		0.667	0.282	0.212
0.00	0.80	24.0	25.0		0.857	0.257	0.118
0.00	0.80	25.0	26.0		0.818	0.191	0.117
0.00	0.80	26.0	30.0		0.845	0.063	0.049
0.00	0.80	30.0	35.0		0.936	0.033	0.023
0.00	0.80	35.0	40.0		0.938	0.024	0.018
0.00	0.80	40.0	45.0		0.963	0.017	0.012
0.00	0.80	45.0	50.0		0.957	0.022	0.016
0.00	0.80	50.0	100.0		0.944	0.032	0.022
0.80	1.44	0.0	23.0		0.000	0.000	0.044
0.80	1.44	23.0	24.0		0.250	0.208	0.368
0.80	1.44	24.0	25.0		0.667	0.415	0.277
0.80	1.44	25.0	26.0		1.000	0.602	0.000
0.80	1.44	26.0	30.0		0.871	0.090	0.061
0.80	1.44	30.0	35.0		0.971	0.036	0.018
0.80	1.44	35.0	40.0		0.959	0.027	0.018
0.80	1.44	40.0	45.0		0.977	0.018	0.011
0.80	1.44	45.0	50.0		0.953	0.031	0.020
0.80	1.44	50.0	100.0		0.986	0.031	0.011
1.44	1.57	0.0	23.0		0.000	0.000	0.459
1.44	1.57	23.0	24.0		0.000	0.000	1.000
1.44	1.57	24.0	25.0		0.000	0.000	1.000
1.44	1.57	25.0	26.0		1.000	0.841	0.000
1.44	1.57	26.0	30.0		1.000	0.308	0.000
1.44	1.57	30.0	35.0		0.750	0.368	0.208
1.44	1.57	35.0	40.0		0.900	0.194	0.083
1.44	1.57	40.0	45.0		1.000	0.123	0.000
1.44	1.57	45.0	50.0		1.000	0.369	0.000
1.44	1.57	50.0	100.0		1.000	0.459	0.000
1.57	2.17	0.0	23.0		0.038	0.032	0.083
1.57	2.17	23.0	24.0		0.667	0.415	0.277
1.57	2.17	24.0	25.0		0.500	0.315	0.315
1.57	2.17	25.0	26.0		1.000	0.206	0.000
1.57	2.17	26.0	30.0		1.000	0.088	0.000
1.57	2.17	30.0	35.0		1.000	0.037	0.000
1.57	2.17	35.0	40.0		0.948	0.039	0.025
1.57	2.17	40.0	45.0		0.989	0.024	0.009
1.57	2.17	45.0	50.0		0.984	0.035	0.013
1.57	2.17	50.0	100.0		0.968	0.070	0.027
2.17	2.50	0.0	23.0		0.000	0.000	0.080
2.17	2.50	23.0	24.0		0.250	0.208	0.368
2.17	2.50	24.0	25.0		1.000	0.602	0.000
2.17	2.50	25.0	26.0		1.000	0.841	0.000
2.17	2.50	26.0	30.0		0.818	0.191	0.117
2.17	2.50	30.0	35.0		0.900	0.194	0.083
2.17	2.50	35.0	40.0		1.000	0.074	0.000
2.17	2.50	40.0	45.0		1.000	0.084	0.000
2.17	2.50	45.0	50.0		1.000	0.132	0.000
2.17	2.50	50.0	100.0		0.875	0.232	0.104
