-2.40	-2.10	0.0	10.0		0.000	0.0	0.003
-2.40	-2.10	10.0	20.0		0.000	0.0	0.001
-2.40	-2.10	20.0	30.0		0.002	0.002	0.001
-2.40	-2.10	30.0	40.0		0.006	0.003	0.001
-2.40	-2.10	40.0	45.0		0.047	0.005	0.002
-2.40	-2.10	45.0	47.0		0.121	0.009	0.006
-2.40	-2.10	47.0	48.0		0.186	0.012	0.019
-2.40	-2.10	48.0	49.0		0.253	0.014	0.036
-2.40	-2.10	49.0	50.0		0.322	0.019	0.023
-2.40	-2.10	50.0	51.0		0.463	0.021	0.052
-2.40	-2.10	51.0	52.0		0.505	0.033	0.021
-2.40	-2.10	52.0	53.0		0.548	0.062	0.025
-2.40	-2.10	53.0	55.0		0.605	0.031	0.037
-2.40	-2.10	55.0	60.0		0.680	0.048	0.015
-2.40	-2.10	60.0	100.0		0.770	0.015	0.02
-2.40	-2.10	100.0	200.0		0.831	0.042	0.062
-2.10	-1.60	0.0	10.0		0.000	0.0	0.003
-2.10	-1.60	10.0	20.0		0.000	0.0	0.001
-2.10	-1.60	20.0	30.0		0.000	0.0	0.0
-2.10	-1.60	30.0	40.0		0.000	0.001	0.0
-2.10	-1.60	40.0	45.0		0.003	0.0	0.0
-2.10	-1.60	45.0	47.0		0.015	0.001	0.003
-2.10	-1.60	47.0	48.0		0.036	0.014	0.004
-2.10	-1.60	48.0	49.0		0.100	0.013	0.007
-2.10	-1.60	49.0	50.0		0.267	0.025	0.012
-2.10	-1.60	50.0	51.0		0.549	0.019	0.019
-2.10	-1.60	51.0	52.0		0.711	0.032	0.013
-2.10	-1.60	52.0	53.0		0.780	0.019	0.018
-2.10	-1.60	53.0	55.0		0.816	0.017	0.012
-2.10	-1.60	55.0	60.0		0.845	0.008	0.009
-2.10	-1.60	60.0	100.0		0.853	0.009	0.011
-2.10	-1.60	100.0	200.0		0.871	0.023	0.044
-1.60	-1.20	0.0	10.0		0.000	0.0	0.004
-1.60	-1.20	10.0	20.0		0.000	0.0	0.001
-1.60	-1.20	20.0	30.0		0.000	0.0	0.0
-1.60	-1.20	30.0	40.0		0.002	0.0	0.0
-1.60	-1.20	40.0	45.0		0.009	0.001	0.001
-1.60	-1.20	45.0	47.0		0.025	0.002	0.003
-1.60	-1.20	47.0	48.0		0.058	0.004	0.01
-1.60	-1.20	48.0	49.0		0.108	0.007	0.008
-1.60	-1.20	49.0	50.0		0.277	0.011	0.018
-1.60	-1.20	50.0	51.0		0.629	0.013	0.028
-1.60	-1.20	51.0	52.0		0.814	0.017	0.011
-1.60	-1.20	52.0	53.0		0.876	0.011	0.017
-1.60	-1.20	53.0	55.0		0.898	0.01	0.007
-1.60	-1.20	55.0	60.0		0.932	0.007	0.006
-1.60	-1.20	60.0	100.0		0.941	0.008	0.007
-1.60	-1.20	100.0	200.0		0.961	0.015	0.026
-1.20	-0.80	0.0	10.0		0.000	0.0	0.009
-1.20	-0.80	10.0	20.0		0.000	0.0	0.001
-1.20	-0.80	20.0	30.0		0.000	0.0	0.0
-1.20	-0.80	30.0	40.0		0.000	0.0	0.0
-1.20	-0.80	40.0	45.0		0.001	0.0	0.0
-1.20	-0.80	45.0	47.0		0.001	0.002	0.001
-1.20	-0.80	47.0	48.0		0.011	0.003	0.002
-1.20	-0.80	48.0	49.0		0.039	0.006	0.004
-1.20	-0.80	49.0	50.0		0.213	0.02	0.009
-1.20	-0.80	50.0	51.0		0.690	0.017	0.014
-1.20	-0.80	51.0	52.0		0.865	0.01	0.021
-1.20	-0.80	52.0	53.0		0.901	0.032	0.009
-1.20	-0.80	53.0	55.0		0.921	0.007	0.009
-1.20	-0.80	55.0	60.0		0.915	0.016	0.005
-1.20	-0.80	60.0	100.0		0.912	0.005	0.011
-1.20	-0.80	100.0	200.0		0.874	0.073	0.018
-0.80	-0.30	0.0	10.0		0.000	0.0	0.01
-0.80	-0.30	10.0	20.0		0.000	0.0	0.001
-0.80	-0.30	20.0	30.0		0.000	0.0	0.0
-0.80	-0.30	30.0	40.0		0.000	0.0	0.0
-0.80	-0.30	40.0	45.0		0.000	0.0	0.0
-0.80	-0.30	45.0	47.0		0.001	0.001	0.0
-0.80	-0.30	47.0	48.0		0.005	0.001	0.001
-0.80	-0.30	48.0	49.0		0.012	0.008	0.002
-0.80	-0.30	49.0	50.0		0.148	0.017	0.008
-0.80	-0.30	50.0	51.0		0.730	0.011	0.015
-0.80	-0.30	51.0	52.0		0.945	0.007	0.01
-0.80	-0.30	52.0	53.0		0.962	0.005	0.017
-0.80	-0.30	53.0	55.0		0.965	0.004	0.008
-0.80	-0.30	55.0	60.0		0.962	0.003	0.008
-0.80	-0.30	60.0	100.0		0.961	0.005	0.004
-0.80	-0.30	100.0	200.0		0.954	0.011	0.014
-0.30	-0.20	0.0	10.0		0.000	0.0	0.097
-0.30	-0.20	10.0	20.0		0.000	0.0	0.003
-0.30	-0.20	20.0	30.0		0.000	0.0	0.001
-0.30	-0.20	30.0	40.0		0.000	0.0	0.0
-0.30	-0.20	40.0	45.0		0.000	0.0	0.0
-0.30	-0.20	45.0	47.0		0.000	0.0	0.001
-0.30	-0.20	47.0	48.0		0.000	0.001	0.002
-0.30	-0.20	48.0	49.0		0.007	0.003	0.009
-0.30	-0.20	49.0	50.0		0.071	0.02	0.014
-0.30	-0.20	50.0	51.0		0.642	0.082	0.025
-0.30	-0.20	51.0	52.0		0.882	0.02	0.037
-0.30	-0.20	52.0	53.0		0.855	0.046	0.02
-0.30	-0.20	53.0	55.0		0.882	0.023	0.022
-0.30	-0.20	55.0	60.0		0.875	0.019	0.017
-0.30	-0.20	60.0	100.0		0.875	0.012	0.018
-0.30	-0.20	100.0	200.0		0.882	0.039	0.077
-0.20	0.20	0.0	10.0		0.000	0.0	0.025
-0.20	0.20	10.0	20.0		0.000	0.0	0.001
-0.20	0.20	20.0	30.0		0.000	0.0	0.0
-0.20	0.20	30.0	40.0		0.000	0.0	0.0
-0.20	0.20	40.0	45.0		0.000	0.0	0.0
-0.20	0.20	45.0	47.0		0.001	0.0	0.001
-0.20	0.20	47.0	48.0		0.002	0.002	0.001
-0.20	0.20	48.0	49.0		0.008	0.002	0.002
-0.20	0.20	49.0	50.0		0.085	0.006	0.008
-0.20	0.20	50.0	51.0		0.693	0.011	0.021
-0.20	0.20	51.0	52.0		0.935	0.007	0.008
-0.20	0.20	52.0	53.0		0.954	0.009	0.012
-0.20	0.20	53.0	55.0		0.955	0.011	0.005
-0.20	0.20	55.0	60.0		0.952	0.012	0.004
-0.20	0.20	60.0	100.0		0.958	0.003	0.009
-0.20	0.20	100.0	200.0		0.947	0.028	0.01
0.20	0.30	0.0	10.0		0.000	0.0	0.084
0.20	0.30	10.0	20.0		0.000	0.0	0.004
0.20	0.30	20.0	30.0		0.000	0.0	0.001
0.20	0.30	30.0	40.0		0.000	0.0	0.0
0.20	0.30	40.0	45.0		0.000	0.0	0.0
0.20	0.30	45.0	47.0		0.002	0.001	0.002
0.20	0.30	47.0	48.0		0.007	0.003	0.008
0.20	0.30	48.0	49.0		0.008	0.006	0.005
0.20	0.30	49.0	50.0		0.071	0.028	0.014
0.20	0.30	50.0	51.0		0.653	0.025	0.038
0.20	0.30	51.0	52.0		0.898	0.019	0.034
0.20	0.30	52.0	53.0		0.886	0.022	0.036
0.20	0.30	53.0	55.0		0.871	0.034	0.016
0.20	0.30	55.0	60.0		0.893	0.014	0.024
0.20	0.30	60.0	100.0		0.872	0.018	0.014
0.20	0.30	100.0	200.0		0.824	0.086	0.039
0.30	0.80	0.0	10.0		0.000	0.0	0.013
0.30	0.80	10.0	20.0		0.000	0.0	0.001
0.30	0.80	20.0	30.0		0.000	0.0	0.0
0.30	0.80	30.0	40.0		0.000	0.0	0.0
0.30	0.80	40.0	45.0		0.000	0.002	0.0
0.30	0.80	45.0	47.0		0.003	0.001	0.002
0.30	0.80	47.0	48.0		0.006	0.001	0.001
0.30	0.80	48.0	49.0		0.020	0.002	0.007
0.30	0.80	49.0	50.0		0.159	0.007	0.012
0.30	0.80	50.0	51.0		0.727	0.01	0.013
0.30	0.80	51.0	52.0		0.934	0.013	0.01
0.30	0.80	52.0	53.0		0.948	0.008	0.006
0.30	0.80	53.0	55.0		0.943	0.013	0.005
0.30	0.80	55.0	60.0		0.956	0.005	0.009
0.30	0.80	60.0	100.0		0.950	0.003	0.005
0.30	0.80	100.0	200.0		0.959	0.011	0.017
0.80	1.20	0.0	10.0		0.000	0.0	0.008
0.80	1.20	10.0	20.0		0.000	0.0	0.001
0.80	1.20	20.0	30.0		0.000	0.0	0.0
0.80	1.20	30.0	40.0		0.000	0.0	0.0
0.80	1.20	40.0	45.0		0.001	0.0	0.0
0.80	1.20	45.0	47.0		0.005	0.001	0.001
0.80	1.20	47.0	48.0		0.013	0.002	0.005
0.80	1.20	48.0	49.0		0.039	0.019	0.004
0.80	1.20	49.0	50.0		0.225	0.009	0.019
0.80	1.20	50.0	51.0		0.665	0.038	0.012
0.80	1.20	51.0	52.0		0.860	0.012	0.009
0.80	1.20	52.0	53.0		0.882	0.023	0.01
0.80	1.20	53.0	55.0		0.907	0.009	0.007
0.80	1.20	55.0	60.0		0.912	0.014	0.006
0.80	1.20	60.0	100.0		0.905	0.008	0.005
0.80	1.20	100.0	200.0		0.897	0.031	0.015
1.20	1.60	0.0	10.0		0.000	0.0	0.005
1.20	1.60	10.0	20.0		0.000	0.0	0.001
1.20	1.60	20.0	30.0		0.000	0.0	0.0
1.20	1.60	30.0	40.0		0.002	0.001	0.0
1.20	1.60	40.0	45.0		0.011	0.001	0.001
1.20	1.60	45.0	47.0		0.032	0.002	0.005
1.20	1.60	47.0	48.0		0.062	0.007	0.008
1.20	1.60	48.0	49.0		0.105	0.008	0.008
1.20	1.60	49.0	50.0		0.285	0.014	0.011
1.20	1.60	50.0	51.0		0.635	0.013	0.042
1.20	1.60	51.0	52.0		0.796	0.012	0.02
1.20	1.60	52.0	53.0		0.843	0.013	0.017
1.20	1.60	53.0	55.0		0.896	0.012	0.011
1.20	1.60	55.0	60.0		0.919	0.006	0.011
1.20	1.60	60.0	100.0		0.932	0.007	0.005
1.20	1.60	100.0	200.0		0.913	0.029	0.015
1.60	2.10	0.0	10.0		0.000	0.0	0.002
1.60	2.10	10.0	20.0		0.000	0.0	0.001
1.60	2.10	20.0	30.0		0.000	0.0	0.0
1.60	2.10	30.0	40.0		0.000	0.001	0.0
1.60	2.10	40.0	45.0		0.003	0.001	0.0
1.60	2.10	45.0	47.0		0.018	0.002	0.003
1.60	2.10	47.0	48.0		0.035	0.013	0.004
1.60	2.10	48.0	49.0		0.101	0.017	0.007
1.60	2.10	49.0	50.0		0.326	0.011	0.035
1.60	2.10	50.0	51.0		0.597	0.013	0.027
1.60	2.10	51.0	52.0		0.788	0.018	0.021
1.60	2.10	52.0	53.0		0.840	0.019	0.012
1.60	2.10	53.0	55.0		0.881	0.009	0.011
1.60	2.10	55.0	60.0		0.904	0.006	0.011
1.60	2.10	60.0	100.0		0.907	0.007	0.006
1.60	2.10	100.0	200.0		0.913	0.039	0.017
2.10	2.40	0.0	10.0		0.000	0.0	0.003
2.10	2.40	10.0	20.0		0.000	0.0	0.001
2.10	2.40	20.0	30.0		0.001	0.002	0.001
2.10	2.40	30.0	40.0		0.011	0.001	0.002
2.10	2.40	40.0	45.0		0.059	0.002	0.005
2.10	2.40	45.0	47.0		0.143	0.006	0.016
2.10	2.40	47.0	48.0		0.222	0.016	0.022
2.10	2.40	48.0	49.0		0.303	0.023	0.022
2.10	2.40	49.0	50.0		0.378	0.017	0.031
2.10	2.40	50.0	51.0		0.490	0.02	0.055
2.10	2.40	51.0	52.0		0.540	0.022	0.025
2.10	2.40	52.0	53.0		0.603	0.029	0.03
2.10	2.40	53.0	55.0		0.685	0.019	0.027
2.10	2.40	55.0	60.0		0.756	0.015	0.017
2.10	2.40	60.0	100.0		0.828	0.011	0.023
2.10	2.40	100.0	200.0		0.878	0.045	0.05
