-2.400	-2.100	0.000	10.000	0.000	0.000	0.017	0.000	0.000
-2.400	-2.100	10.000	22.000	0.002	0.001	0.001	0.001	0.001
-2.400	-2.100	22.000	23.000	0.012	0.004	0.006	0.005	0.009
-2.400	-2.100	23.000	24.000	0.176	0.015	0.016	0.004	0.019
-2.400	-2.100	24.000	25.000	0.609	0.019	0.018	0.004	0.016
-2.400	-2.100	25.000	26.000	0.698	0.017	0.016	0.022	0.023
-2.400	-2.100	26.000	30.000	0.734	0.007	0.006	0.009	0.016
-2.400	-2.100	30.000	40.000	0.798	0.003	0.003	0.004	0.007
-2.400	-2.100	40.000	60.000	0.831	0.002	0.002	0.005	0.003
-2.400	-2.100	60.000	100.000	0.838	0.009	0.008	0.010	0.012
-2.400	-2.100	100.000	200.000	0.854	0.029	0.025	0.018	0.026
-2.100	-1.600	0.000	10.000	0.000	0.000	0.010	0.000	0.000
-2.100	-1.600	10.000	22.000	0.001	0.000	0.001	0.000	0.000
-2.100	-1.600	22.000	23.000	0.004	0.002	0.003	0.003	0.006
-2.100	-1.600	23.000	24.000	0.101	0.009	0.009	0.013	0.011
-2.100	-1.600	24.000	25.000	0.696	0.013	0.012	0.021	0.021
-2.100	-1.600	25.000	26.000	0.756	0.011	0.011	0.013	0.009
-2.100	-1.600	26.000	30.000	0.777	0.005	0.004	0.009	0.006
-2.100	-1.600	30.000	40.000	0.824	0.002	0.002	0.001	0.002
-2.100	-1.600	40.000	60.000	0.844	0.001	0.001	0.003	0.001
-2.100	-1.600	60.000	100.000	0.849	0.005	0.005	0.003	0.002
-2.100	-1.600	100.000	200.000	0.798	0.020	0.018	0.039	0.054
-1.600	-1.200	0.000	10.000	0.000	0.000	0.011	0.000	0.000
-1.600	-1.200	10.000	22.000	0.004	0.001	0.001	0.000	0.001
-1.600	-1.200	22.000	23.000	0.012	0.004	0.005	0.004	0.005
-1.600	-1.200	23.000	24.000	0.076	0.008	0.009	0.002	0.014
-1.600	-1.200	24.000	25.000	0.783	0.013	0.012	0.010	0.007
-1.600	-1.200	25.000	26.000	0.834	0.011	0.010	0.010	0.018
-1.600	-1.200	26.000	30.000	0.874	0.004	0.004	0.007	0.001
-1.600	-1.200	30.000	40.000	0.917	0.001	0.001	0.002	0.001
-1.600	-1.200	40.000	60.000	0.944	0.001	0.001	0.001	0.002
-1.600	-1.200	60.000	100.000	0.951	0.003	0.003	0.007	0.005
-1.600	-1.200	100.000	200.000	0.949	0.010	0.009	0.006	0.008
-1.200	-0.800	0.000	10.000	0.000	0.000	0.015	0.000	0.000
-1.200	-0.800	10.000	22.000	0.000	0.000	0.000	0.000	0.001
-1.200	-0.800	22.000	23.000	0.005	0.002	0.004	0.000	0.002
-1.200	-0.800	23.000	24.000	0.055	0.007	0.008	0.003	0.004
-1.200	-0.800	24.000	25.000	0.799	0.012	0.011	0.013	0.003
-1.200	-0.800	25.000	26.000	0.866	0.010	0.009	0.020	0.019
-1.200	-0.800	26.000	30.000	0.887	0.004	0.003	0.003	0.005
-1.200	-0.800	30.000	40.000	0.923	0.001	0.001	0.001	0.001
