-2.400	-2.100	0.000	10.000	0.000	0.000	0.014	0.000	0.000
-2.400	-2.100	10.000	11.000	0.000	0.000	0.026	0.000	0.016
-2.400	-2.100	11.000	12.000	0.153	0.040	0.049	0.045	0.059
-2.400	-2.100	12.000	13.000	0.686	0.052	0.048	0.067	0.056
-2.400	-2.100	13.000	14.000	0.953	0.027	0.019	0.060	0.053
-2.400	-2.100	14.000	15.000	0.856	0.040	0.033	0.051	0.045
-2.400	-2.100	15.000	20.000	0.893	0.011	0.010	0.008	0.020
-2.400	-2.100	20.000	25.000	0.891	0.008	0.008	0.004	0.006
-2.400	-2.100	25.000	30.000	0.904	0.005	0.005	0.010	0.008
-2.400	-2.100	30.000	35.000	0.901	0.004	0.004	0.004	0.002
-2.400	-2.100	35.000	40.000	0.899	0.004	0.004	0.003	0.001
-2.400	-2.100	40.000	45.000	0.905	0.003	0.003	0.002	0.002
-2.400	-2.100	45.000	50.000	0.906	0.004	0.004	0.005	0.003
-2.400	-2.100	50.000	60.000	0.914	0.005	0.005	0.007	0.005
-2.400	-2.100	60.000	100.000	0.899	0.009	0.009	0.001	0.013
-2.400	-2.100	100.000	200.000	0.880	0.044	0.034	0.056	0.014
-2.100	-1.600	0.000	10.000	0.014	0.008	0.014	0.009	0.015
-2.100	-1.600	10.000	11.000	0.008	0.006	0.017	0.001	0.011
-2.100	-1.600	11.000	12.000	0.043	0.018	0.028	0.013	0.011
-2.100	-1.600	12.000	13.000	0.812	0.034	0.030	0.013	0.044
-2.100	-1.600	13.000	14.000	0.881	0.026	0.022	0.015	0.028
-2.100	-1.600	14.000	15.000	0.846	0.028	0.024	0.032	0.022
-2.100	-1.600	15.000	20.000	0.902	0.008	0.007	0.006	0.014
-2.100	-1.600	20.000	25.000	0.888	0.006	0.005	0.002	0.011
-2.100	-1.600	25.000	30.000	0.901	0.004	0.004	0.004	0.006
-2.100	-1.600	30.000	35.000	0.901	0.003	0.003	0.003	0.003
-2.100	-1.600	35.000	40.000	0.893	0.003	0.003	0.004	0.003
-2.100	-1.600	40.000	45.000	0.893	0.002	0.002	0.001	0.001
-2.100	-1.600	45.000	50.000	0.892	0.003	0.003	0.001	0.002
-2.100	-1.600	50.000	60.000	0.896	0.004	0.003	0.002	0.002
