    0.1608042189E+03   -0.6459907899E+04    0.1341080013E+01    0.1345544610E+01    0.1390395247E+01
    0.1608042189E+03   -0.6458776498E+04    0.1341082834E+01    0.1345541720E+01    0.1390360362E+01
    0.1608042189E+03   -0.6457645098E+04    0.1341085654E+01    0.1345538830E+01    0.1390325557E+01
    0.1608042189E+03   -0.6456513697E+04    0.1341088475E+01    0.1345535940E+01    0.1390290830E+01
    0.1608042189E+03   -0.6455382296E+04    0.1341091295E+01    0.1345533050E+01    0.1390256181E+01
    0.1608042189E+03   -0.6454250896E+04    0.1341094116E+01    0.1345530160E+01    0.1390221610E+01
    0.1608042189E+03   -0.6453119495E+04    0.1341096936E+01    0.1345527270E+01    0.1390187118E+01
    0.1608042189E+03   -0.6451988095E+04    0.1341099757E+01    0.1345524380E+01    0.1390152702E+01
    0.1608042189E+03   -0.6450856694E+04    0.1341102577E+01    0.1345521490E+01    0.1390118365E+01
    0.1608042189E+03   -0.6449725294E+04    0.1341105397E+01    0.1345518600E+01    0.1390084104E+01
    0.1608042189E+03   -0.6448593893E+04    0.1341108218E+01    0.1345515709E+01    0.1390049921E+01
    0.1608042189E+03   -0.6447462493E+04    0.1341111038E+01    0.1345512819E+01    0.1390015814E+01
    0.1608042189E+03   -0.6446331092E+04    0.1341113859E+01    0.1345509929E+01    0.1389981783E+01
    0.1608042189E+03   -0.6445199692E+04    0.1341116679E+01    0.1345507039E+01    0.1389947829E+01
    0.1608042189E+03   -0.6444068291E+04    0.1341119499E+01    0.1345504148E+01    0.1389913950E+01
    0.1608042189E+03   -0.6442936891E+04    0.1341122320E+01    0.1345501258E+01    0.1389880148E+01
    0.1608042189E+03   -0.6441805490E+04    0.1341125140E+01    0.1345498368E+01    0.1389846421E+01
    0.1608042189E+03   -0.6440674090E+04    0.1341127960E+01    0.1345495477E+01    0.1389812769E+01
    0.1608042189E+03   -0.6439542689E+04    0.1341130781E+01    0.1345492587E+01    0.1389779192E+01
    0.1608042189E+03   -0.6438411288E+04    0.1341133601E+01    0.1345489696E+01    0.1389745690E+01
    0.1608042189E+03   -0.6437279888E+04    0.1341136421E+01    0.1345486806E+01    0.1389712262E+01
    0.1608042189E+03   -0.6436148487E+04    0.1341139241E+01    0.1345483916E+01    0.1389678909E+01
    0.1608042189E+03   -0.6435017087E+04    0.1341142061E+01    0.1345481025E+01    0.1389645630E+01
    0.1608042189E+03   -0.6433885686E+04    0.1341144881E+01    0.1345478135E+01    0.1389612425E+01
    0.1608042189E+03   -0.6432754286E+04    0.1341147701E+01    0.1345475244E+01    0.1389579294E+01
    0.1608042189E+03   -0.6431622885E+04    0.1341150521E+01    0.1345472354E+01    0.1389546236E+01
    0.1608042189E+03   -0.6430491485E+04    0.1341153341E+01    0.1345469463E+01    0.1389513251E+01
    0.1608042189E+03   -0.6429360084E+04    0.1341156161E+01    0.1345466573E+01    0.1389480340E+01
    0.1608042189E+03   -0.6428228684E+04    0.1341158981E+01    0.1345463682E+01    0.1389447501E+01
    0.1608042189E+03   -0.6427097283E+04    0.1341161801E+01    0.1345460792E+01    0.1389414734E+01
    0.1608042189E+03   -0.6425965883E+04    0.1341164621E+01    0.1345457901E+01    0.1389382040E+01
    0.1608042189E+03   -0.6424834482E+04    0.1341167441E+01    0.1345455011E+01    0.1389349418E+01
    0.1608042189E+03   -0.6423703082E+04    0.1341170260E+01    0.1345452120E+01    0.1389316868E+01
    0.1608042189E+03   -0.6422571681E+04    0.1341173080E+01    0.1345449230E+01    0.1389284390E+01
    0.1608042189E+03   -0.6421440280E+04    0.1341175900E+01    0.1345446339E+01    0.1389251983E+01
    0.1608042189E+03   -0.6420308880E+04    0.1341178719E+01    0.1345443449E+01    0.1389219648E+01
    0.1608042189E+03   -0.6419177479E+04    0.1341181539E+01    0.1345440558E+01    0.1389187383E+01
    0.1608042189E+03   -0.6418046079E+04    0.1341184358E+01    0.1345437668E+01    0.1389155189E+01
    0.1608042189E+03   -0.6416914678E+04    0.1341187177E+01    0.1345434777E+01    0.1389123066E+01
    0.1608042189E+03   -0.6415783278E+04    0.1341189997E+01    0.1345431887E+01    0.1389091014E+01
    0.1608042189E+03   -0.6414651877E+04    0.1341192816E+01    0.1345428997E+01    0.1389059031E+01
    0.1608042189E+03   -0.6413520477E+04    0.1341195635E+01    0.1345426106E+01    0.1389027119E+01
    0.1608042189E+03   -0.6412389076E+04    0.1341198454E+01    0.1345423216E+01    0.1388995276E+01
    0.1608042189E+03   -0.6411257676E+04    0.1341201273E+01    0.1345420326E+01    0.1388963503E+01
    0.1608042189E+03   -0.6410126275E+04    0.1341204092E+01    0.1345417435E+01    0.1388931799E+01
    0.1608042189E+03   -0.6408994875E+04    0.1341206911E+01    0.1345414545E+01    0.1388900165E+01
    0.1608042189E+03   -0.6407863474E+04    0.1341209730E+01    0.1345411655E+01    0.1388868599E+01
    0.1608042189E+03   -0.6406732074E+04    0.1341212549E+01    0.1345408765E+01    0.1388837102E+01
    0.1608042189E+03   -0.6405600673E+04    0.1341215367E+01    0.1345405875E+01    0.1388805674E+01
    0.1608042189E+03   -0.6404469272E+04    0.1341218186E+01    0.1345402985E+01    0.1388774314E+01
    0.1608042189E+03   -0.6403337872E+04    0.1341221004E+01    0.1345400094E+01    0.1388743022E+01
    0.1608042189E+03   -0.6402206471E+04    0.1341223823E+01    0.1345397204E+01    0.1388711798E+01
    0.1608042189E+03   -0.6401075071E+04    0.1341226641E+01    0.1345394314E+01    0.1388680642E+01
    0.1608042189E+03   -0.6399943670E+04    0.1341229459E+01    0.1345391425E+01    0.1388649554E+01
    0.1608042189E+03   -0.6398812270E+04    0.1341232277E+01    0.1345388535E+01    0.1388618532E+01
    0.1608042189E+03   -0.6397680869E+04    0.1341235095E+01    0.1345385645E+01    0.1388587578E+01
    0.1608042189E+03   -0.6396549469E+04    0.1341237913E+01    0.1345382755E+01    0.1388556691E+01
    0.1608042189E+03   -0.6395418068E+04    0.1341240731E+01    0.1345379865E+01    0.1388525871E+01
    0.1608042189E+03   -0.6394286668E+04    0.1341243549E+01    0.1345376976E+01    0.1388495117E+01
    0.1608042189E+03   -0.6393155267E+04    0.1341246367E+01    0.1345374086E+01    0.1388464430E+01
    0.1608042189E+03   -0.6392023867E+04    0.1341249184E+01    0.1345371196E+01    0.1388433808E+01
    0.1608042189E+03   -0.6390892466E+04    0.1341252002E+01    0.1345368307E+01    0.1388403253E+01
    0.1608042189E+03   -0.6389761066E+04    0.1341254819E+01    0.1345365417E+01    0.1388372764E+01
    0.1608042189E+03   -0.6388629665E+04    0.1341257636E+01    0.1345362528E+01    0.1388342340E+01
    0.1608042189E+03   -0.6387498264E+04    0.1341260453E+01    0.1345359639E+01    0.1388311981E+01
    0.1608042189E+03   -0.6386366864E+04    0.1341263271E+01    0.1345356750E+01    0.1388281688E+01
    0.1608042189E+03   -0.6385235463E+04    0.1341266087E+01    0.1345353860E+01    0.1388251460E+01
    0.1608042189E+03   -0.6384104063E+04    0.1341268904E+01    0.1345350971E+01    0.1388221296E+01
    0.1608042189E+03   -0.6382972662E+04    0.1341271721E+01    0.1345348082E+01    0.1388191198E+01
    0.1608042189E+03   -0.6381841262E+04    0.1341274538E+01    0.1345345193E+01    0.1388161163E+01
    0.1608042189E+03   -0.6380709861E+04    0.1341277354E+01    0.1345342304E+01    0.1388131194E+01
    0.1608042189E+03   -0.6379578461E+04    0.1341280171E+01    0.1345339416E+01    0.1388101288E+01
    0.1608042189E+03   -0.6378447060E+04    0.1341282987E+01    0.1345336527E+01    0.1388071446E+01
    0.1608042189E+03   -0.6377315660E+04    0.1341285803E+01    0.1345333638E+01    0.1388041668E+01
    0.1608042189E+03   -0.6376184259E+04    0.1341288619E+01    0.1345330750E+01    0.1388011953E+01
    0.1608042189E+03   -0.6375052859E+04    0.1341291435E+01    0.1345327861E+01    0.1387982302E+01
    0.1608042189E+03   -0.6373921458E+04    0.1341294251E+01    0.1345324973E+01    0.1387952713E+01
    0.1608042189E+03   -0.6372790058E+04    0.1341297066E+01    0.1345322085E+01    0.1387923188E+01
    0.1608042189E+03   -0.6371658657E+04    0.1341299882E+01    0.1345319196E+01    0.1387893726E+01
    0.1608042189E+03   -0.6370527256E+04    0.1341302697E+01    0.1345316308E+01    0.1387864327E+01
    0.1608042189E+03   -0.6369395856E+04    0.1341305512E+01    0.1345313420E+01    0.1387834989E+01
    0.1608042189E+03   -0.6368264455E+04    0.1341308327E+01    0.1345310532E+01    0.1387805715E+01
    0.1608042189E+03   -0.6367133055E+04    0.1341311142E+01    0.1345307644E+01    0.1387776502E+01
    0.1608042189E+03   -0.6366001654E+04    0.1341313957E+01    0.1345304757E+01    0.1387747351E+01
    0.1608042189E+03   -0.6364870254E+04    0.1341316772E+01    0.1345301869E+01    0.1387718262E+01
    0.1608042189E+03   -0.6363738853E+04    0.1341319586E+01    0.1345298982E+01    0.1387689234E+01
    0.1608042189E+03   -0.6362607453E+04    0.1341322401E+01    0.1345296094E+01    0.1387660268E+01
    0.1608042189E+03   -0.6361476052E+04    0.1341325215E+01    0.1345293207E+01    0.1387631364E+01
    0.1608042189E+03   -0.6360344652E+04    0.1341328029E+01    0.1345290320E+01    0.1387602520E+01
    0.1608042189E+03   -0.6359213251E+04    0.1341330843E+01    0.1345287433E+01    0.1387573737E+01
    0.1608042189E+03   -0.6358081851E+04    0.1341333657E+01    0.1345284546E+01    0.1387545015E+01
    0.1608042189E+03   -0.6356950450E+04    0.1341336470E+01    0.1345281659E+01    0.1387516353E+01
    0.1608042189E+03   -0.6355819050E+04    0.1341339284E+01    0.1345278772E+01    0.1387487752E+01
    0.1608042189E+03   -0.6354687649E+04    0.1341342097E+01    0.1345275885E+01    0.1387459211E+01
    0.1608042189E+03   -0.6353556248E+04    0.1341344910E+01    0.1345272999E+01    0.1387430730E+01
    0.1608042189E+03   -0.6352424848E+04    0.1341347723E+01    0.1345270113E+01    0.1387402309E+01
    0.1608294585E+03   -0.6722301739E+04    0.5911005481E+00    0.5968659624E+00    0.6504924334E+00
    0.1608294585E+03   -0.6719756578E+04    0.5911068773E+00    0.5968595047E+00    0.6503579310E+00
    0.1608294585E+03   -0.6717211416E+04    0.5911132064E+00    0.5968530467E+00    0.6502243055E+00
    0.1608294585E+03   -0.6714666255E+04    0.5911195356E+00    0.5968465884E+00    0.6500915486E+00
    0.1608294585E+03   -0.6712121093E+04    0.5911258648E+00    0.5968401298E+00    0.6499596521E+00
    0.1608294585E+03   -0.6709575932E+04    0.5911321939E+00    0.5968336709E+00    0.6498286077E+00
    0.1608294585E+03   -0.6707030770E+04    0.5911385231E+00    0.5968272118E+00    0.6496984075E+00
    0.1608294585E+03   -0.6704485608E+04    0.5911448523E+00    0.5968207523E+00    0.6495690434E+00
    0.1608294585E+03   -0.6701940447E+04    0.5911511815E+00    0.5968142926E+00    0.6494405076E+00
    0.1608294585E+03   -0.6699395285E+04    0.5911575107E+00    0.5968078326E+00    0.6493127923E+00
    0.1608294585E+03   -0.6696850124E+04    0.5911638400E+00    0.5968013722E+00    0.6491858900E+00
    0.1608294585E+03   -0.6694304962E+04    0.5911701692E+00    0.5967949116E+00    0.6490597929E+00
    0.1608294585E+03   -0.6691759801E+04    0.5911764984E+00    0.5967884508E+00    0.6489344937E+00
    0.1608294585E+03   -0.6689214639E+04    0.5911828277E+00    0.5967819896E+00    0.6488099849E+00
    0.1608294585E+03   -0.6686669478E+04    0.5911891570E+00    0.5967755281E+00    0.6486862593E+00
    0.1608294585E+03   -0.6684124316E+04    0.5911954863E+00    0.5967690663E+00    0.6485633097E+00
    0.1608294585E+03   -0.6681579155E+04    0.5912018156E+00    0.5967626043E+00    0.6484411289E+00
    0.1608294585E+03   -0.6679033993E+04    0.5912081449E+00    0.5967561419E+00    0.6483197099E+00
    0.1608294585E+03   -0.6676488831E+04    0.5912144742E+00    0.5967496793E+00    0.6481990458E+00
    0.1608294585E+03   -0.6673943670E+04    0.5912208035E+00    0.5967432164E+00    0.6480791298E+00
    0.1608294585E+03   -0.6671398508E+04    0.5912271329E+00    0.5967367532E+00    0.6479599550E+00
    0.1608294585E+03   -0.6668853347E+04    0.5912334623E+00    0.5967302897E+00    0.6478415147E+00
    0.1608294585E+03   -0.6666308185E+04    0.5912397917E+00    0.5967238259E+00    0.6477238025E+00
    0.1608294585E+03   -0.6663763024E+04    0.5912461211E+00    0.5967173618E+00    0.6476068116E+00
    0.1608294585E+03   -0.6661217862E+04    0.5912524505E+00    0.5967108974E+00    0.6474905357E+00
    0.1608294585E+03   -0.6658672701E+04    0.5912587799E+00    0.5967044327E+00    0.6473749684E+00
    0.1608294585E+03   -0.6656127539E+04    0.5912651094E+00    0.5966979677E+00    0.6472601033E+00
    0.1608294585E+03   -0.6653582378E+04    0.5912714389E+00    0.5966915025E+00    0.6471459343E+00
    0.1608294585E+03   -0.6651037216E+04    0.5912777684E+00    0.5966850369E+00    0.6470324553E+00
    0.1608294585E+03   -0.6648492054E+04    0.5912840979E+00    0.5966785711E+00    0.6469196600E+00
    0.1608294585E+03   -0.6645946893E+04    0.5912904274E+00    0.5966721049E+00    0.6468075426E+00
    0.1608294585E+03   -0.6643401731E+04    0.5912967570E+00    0.5966656385E+00    0.6466960970E+00
    0.1608294585E+03   -0.6640856570E+04    0.5913030865E+00    0.5966591718E+00    0.6465853174E+00
    0.1608294585E+03   -0.6638311408E+04    0.5913094161E+00    0.5966527048E+00    0.6464751981E+00
    0.1608294585E+03   -0.6635766247E+04    0.5913157457E+00    0.5966462374E+00    0.6463657332E+00
    0.1608294585E+03   -0.6633221085E+04    0.5913220754E+00    0.5966397698E+00    0.6462569171E+00
    0.1608294585E+03   -0.6630675924E+04    0.5913284050E+00    0.5966333019E+00    0.6461487442E+00
    0.1608294585E+03   -0.6628130762E+04    0.5913347347E+00    0.5966268337E+00    0.6460412089E+00
    0.1608294585E+03   -0.6625585601E+04    0.5913410644E+00    0.5966203652E+00    0.6459343058E+00
    0.1608294585E+03   -0.6623040439E+04    0.5913473942E+00    0.5966138965E+00    0.6458280295E+00
    0.1608294585E+03   -0.6620495277E+04    0.5913537239E+00    0.5966074274E+00    0.6457223746E+00
    0.1608294585E+03   -0.6617950116E+04    0.5913600537E+00    0.5966009580E+00    0.6456173358E+00
    0.1608294585E+03   -0.6615404954E+04    0.5913663835E+00    0.5965944883E+00    0.6455129080E+00
    0.1608294585E+03   -0.6612859793E+04    0.5913727133E+00    0.5965880183E+00    0.6454090858E+00
    0.1608294585E+03   -0.6610314631E+04    0.5913790432E+00    0.5965815481E+00    0.6453058643E+00
    0.1608294585E+03   -0.6607769470E+04    0.5913853731E+00    0.5965750775E+00    0.6452032383E+00
    0.1608294585E+03   -0.6605224308E+04    0.5913917030E+00    0.5965686066E+00    0.6451012029E+00
    0.1608294585E+03   -0.6602679147E+04    0.5913980329E+00    0.5965621355E+00    0.6449997531E+00
    0.1608294585E+03   -0.6600133985E+04    0.5914043629E+00    0.5965556640E+00    0.6448988840E+00
    0.1608294585E+03   -0.6597588824E+04    0.5914106929E+00    0.5965491923E+00    0.6447985908E+00
    0.1608294585E+03   -0.6595043662E+04    0.5914170229E+00    0.5965427202E+00    0.6446988687E+00
    0.1608294585E+03   -0.6592498500E+04    0.5914233529E+00    0.5965362479E+00    0.6445997131E+00
    0.1608294585E+03   -0.6589953339E+04    0.5914296830E+00    0.5965297752E+00    0.6445011191E+00
    0.1608294585E+03   -0.6587408177E+04    0.5914360131E+00    0.5965233023E+00    0.6444030822E+00
    0.1608294585E+03   -0.6584863016E+04    0.5914423433E+00    0.5965168290E+00    0.6443055978E+00
    0.1608294585E+03   -0.6582317854E+04    0.5914486734E+00    0.5965103555E+00    0.6442086615E+00
    0.1608294585E+03   -0.6579772693E+04    0.5914550036E+00    0.5965038817E+00    0.6441122686E+00
    0.1608294585E+03   -0.6577227531E+04    0.5914613339E+00    0.5964974075E+00    0.6440164149E+00
    0.1608294585E+03   -0.6574682370E+04    0.5914676641E+00    0.5964909331E+00    0.6439210958E+00
    0.1608294585E+03   -0.6572137208E+04    0.5914739944E+00    0.5964844583E+00    0.6438263072E+00
    0.1608294585E+03   -0.6569592046E+04    0.5914803247E+00    0.5964779833E+00    0.6437320446E+00
    0.1608294585E+03   -0.6567046885E+04    0.5914866551E+00    0.5964715080E+00    0.6436383040E+00
    0.1608294585E+03   -0.6564501723E+04    0.5914929855E+00    0.5964650323E+00    0.6435450810E+00
    0.1608294585E+03   -0.6561956562E+04    0.5914993159E+00    0.5964585564E+00    0.6434523715E+00
    0.1608294585E+03   -0.6559411400E+04    0.5915056464E+00    0.5964520801E+00    0.6433601715E+00
    0.1608294585E+03   -0.6556866239E+04    0.5915119769E+00    0.5964456036E+00    0.6432684768E+00
    0.1608294585E+03   -0.6554321077E+04    0.5915183074E+00    0.5964391268E+00    0.6431772835E+00
    0.1608294585E+03   -0.6551775916E+04    0.5915246380E+00    0.5964326496E+00    0.6430865876E+00
    0.1608294585E+03   -0.6549230754E+04    0.5915309686E+00    0.5964261722E+00    0.6429963851E+00
