-2.500	-2.100	0.000	30.000	0.001	0.000	0.000
-2.500	-2.100	30.000	32.000	0.014	0.001	0.002
-2.500	-2.100	32.000	33.000	0.097	0.003	0.010
-2.500	-2.100	33.000	34.000	0.277	0.009	0.005
-2.500	-2.100	34.000	35.000	0.496	0.006	0.008
-2.500	-2.100	35.000	36.000	0.654	0.006	0.006
-2.500	-2.100	36.000	37.000	0.729	0.006	0.006
-2.500	-2.100	37.000	38.000	0.775	0.004	0.007
-2.500	-2.100	38.000	40.000	0.799	0.002	0.006
-2.500	-2.100	40.000	45.000	0.832	0.002	0.002
-2.500	-2.100	45.000	50.000	0.854	0.001	0.001
-2.500	-2.100	50.000	60.000	0.860	0.002	0.004
-2.500	-2.100	60.000	100.000	0.871	0.008	0.008
-2.500	-2.100	100.000	200.000	0.893	0.017	0.015
-2.100	-1.570	0.000	30.000	0.003	0.000	0.000
-2.100	-1.570	30.000	32.000	0.038	0.002	0.002
-2.100	-1.570	32.000	33.000	0.260	0.004	0.010
-2.100	-1.570	33.000	34.000	0.555	0.006	0.005
-2.100	-1.570	34.000	35.000	0.716	0.005	0.006
-2.100	-1.570	35.000	36.000	0.775	0.009	0.006
-2.100	-1.570	36.000	37.000	0.809	0.005	0.004
-2.100	-1.570	37.000	38.000	0.829	0.002	0.007
-2.100	-1.570	38.000	40.000	0.846	0.003	0.002
-2.100	-1.570	40.000	45.000	0.875	0.001	0.001
-2.100	-1.570	45.000	50.000	0.896	0.001	0.001
-2.100	-1.570	50.000	60.000	0.906	0.001	0.002
-2.100	-1.570	60.000	100.000	0.921	0.004	0.003
-2.100	-1.570	100.000	200.000	0.942	0.009	0.004
-1.570	-1.440	0.000	30.000	0.019	0.002	0.001
-1.570	-1.440	30.000	32.000	0.105	0.005	0.005
-1.570	-1.440	32.000	33.000	0.236	0.009	0.018
-1.570	-1.440	33.000	34.000	0.389	0.013	0.015
-1.570	-1.440	34.000	35.000	0.515	0.014	0.016
-1.570	-1.440	35.000	36.000	0.572	0.009	0.009
-1.570	-1.440	36.000	37.000	0.634	0.015	0.013
-1.570	-1.440	37.000	38.000	0.667	0.006	0.010
-1.570	-1.440	38.000	40.000	0.717	0.011	0.008
-1.570	-1.440	40.000	45.000	0.758	0.008	0.008
-1.570	-1.440	45.000	50.000	0.791	0.006	0.004
-1.570	-1.440	50.000	60.000	0.804	0.010	0.007
-1.570	-1.440	60.000	100.000	0.823	0.008	0.008
-1.570	-1.440	100.000	200.000	0.845	0.041	0.025
-1.440	-0.800	0.000	30.000	0.003	0.001	0.000
-1.440	-0.800	30.000	32.000	0.017	0.001	0.002
-1.440	-0.800	32.000	33.000	0.162	0.005	0.004
