-2.500	-2.100	0.000	10.000	0.000	0.000	0.092
-2.500	-2.100	10.000	12.000	0.000	0.000	0.043
-2.500	-2.100	12.000	13.000	0.036	0.083	0.139
-2.500	-2.100	13.000	14.000	0.250	0.118	0.127
-2.500	-2.100	14.000	15.000	0.633	0.135	0.078
-2.500	-2.100	15.000	20.000	0.757	0.032	0.037
-2.500	-2.100	20.000	25.000	0.858	0.017	0.016
-2.500	-2.100	25.000	30.000	0.894	0.014	0.015
-2.500	-2.100	30.000	35.000	0.904	0.012	0.022
-2.500	-2.100	35.000	40.000	0.925	0.006	0.005
-2.500	-2.100	40.000	45.000	0.931	0.008	0.006
-2.500	-2.100	45.000	50.000	0.940	0.006	0.011
-2.500	-2.100	50.000	60.000	0.948	0.010	0.006
-2.500	-2.100	60.000	100.000	0.951	0.026	0.027
-2.500	-2.100	100.000	200.000	0.850	0.226	0.143
-2.100	-1.570	0.000	10.000	0.000	0.000	0.047
-2.100	-1.570	10.000	12.000	0.018	0.012	0.029
-2.100	-1.570	12.000	13.000	0.203	0.059	0.093
-2.100	-1.570	13.000	14.000	0.638	0.099	0.237
-2.100	-1.570	14.000	15.000	0.717	0.066	0.084
-2.100	-1.570	15.000	20.000	0.873	0.016	0.017
-2.100	-1.570	20.000	25.000	0.942	0.007	0.013
-2.100	-1.570	25.000	30.000	0.949	0.007	0.004
-2.100	-1.570	30.000	35.000	0.953	0.005	0.004
-2.100	-1.570	35.000	40.000	0.955	0.004	0.003
-2.100	-1.570	40.000	45.000	0.964	0.003	0.005
-2.100	-1.570	45.000	50.000	0.963	0.004	0.002
-2.100	-1.570	50.000	60.000	0.966	0.005	0.011
-2.100	-1.570	60.000	100.000	0.966	0.010	0.007
-2.100	-1.570	100.000	200.000	0.964	0.035	0.034
-1.570	-1.440	0.000	10.000	0.000	0.000	0.369
-1.570	-1.440	10.000	12.000	0.111	0.145	0.232
-1.570	-1.440	12.000	13.000	0.182	0.195	0.211
-1.570	-1.440	13.000	14.000	0.444	0.303	0.313
-1.570	-1.440	14.000	15.000	0.833	0.209	0.126
-1.570	-1.440	15.000	20.000	0.850	0.091	0.041
-1.570	-1.440	20.000	25.000	0.969	0.047	0.041
-1.570	-1.440	25.000	30.000	0.940	0.015	0.019
-1.570	-1.440	30.000	35.000	0.967	0.014	0.017
-1.570	-1.440	35.000	40.000	0.967	0.006	0.019
-1.570	-1.440	40.000	45.000	0.957	0.006	0.005
-1.570	-1.440	45.000	50.000	0.949	0.010	0.017
-1.570	-1.440	50.000	60.000	0.930	0.022	0.020
-1.570	-1.440	60.000	100.000	0.957	0.022	0.043
-1.570	-1.440	100.000	200.000	0.923	0.203	0.151
-1.440	-0.800	0.000	10.000	0.000	0.000	0.054
-1.440	-0.800	10.000	12.000	0.029	0.027	0.036
-1.440	-0.800	12.000	13.000	0.382	0.106	0.120
-1.440	-0.800	13.000	14.000	0.635	0.117	0.100
-1.440	-0.800	14.000	15.000	0.783	0.054	0.047
-1.440	-0.800	15.000	20.000	0.891	0.017	0.011
-1.440	-0.800	20.000	25.000	0.912	0.016	0.014
-1.440	-0.800	25.000	30.000	0.923	0.013	0.009
-1.440	-0.800	30.000	35.000	0.941	0.004	0.005
