-2.500	-2.100	0.000	20.000	0.000	0.000	0.001
-2.500	-2.100	20.000	23.000	0.018	0.004	0.003
-2.500	-2.100	23.000	24.000	0.212	0.013	0.023
-2.500	-2.100	24.000	25.000	0.488	0.023	0.025
-2.500	-2.100	25.000	26.000	0.691	0.017	0.015
-2.500	-2.100	26.000	30.000	0.852	0.009	0.006
-2.500	-2.100	30.000	35.000	0.913	0.006	0.005
-2.500	-2.100	35.000	40.000	0.938	0.006	0.005
-2.500	-2.100	40.000	45.000	0.956	0.001	0.001
-2.500	-2.100	45.000	50.000	0.965	0.002	0.005
-2.500	-2.100	50.000	60.000	0.971	0.002	0.002
-2.500	-2.100	60.000	100.000	0.976	0.005	0.004
-2.500	-2.100	100.000	200.000	0.971	0.030	0.017
-2.100	-1.570	0.000	20.000	0.001	0.000	0.001
-2.100	-1.570	20.000	23.000	0.021	0.004	0.004
-2.100	-1.570	23.000	24.000	0.303	0.013	0.017
-2.100	-1.570	24.000	25.000	0.693	0.014	0.021
-2.100	-1.570	25.000	26.000	0.886	0.009	0.015
-2.100	-1.570	26.000	30.000	0.950	0.002	0.002
-2.100	-1.570	30.000	35.000	0.963	0.001	0.003
-2.100	-1.570	35.000	40.000	0.968	0.001	0.001
-2.100	-1.570	40.000	45.000	0.974	0.001	0.002
-2.100	-1.570	45.000	50.000	0.979	0.001	0.001
-2.100	-1.570	50.000	60.000	0.978	0.002	0.001
-2.100	-1.570	60.000	100.000	0.981	0.002	0.003
-2.100	-1.570	100.000	200.000	0.977	0.010	0.013
-1.570	-1.440	0.000	20.000	0.037	0.011	0.010
-1.570	-1.440	20.000	23.000	0.217	0.044	0.029
-1.570	-1.440	23.000	24.000	0.434	0.045	0.033
-1.570	-1.440	24.000	25.000	0.659	0.024	0.025
-1.570	-1.440	25.000	26.000	0.803	0.037	0.041
-1.570	-1.440	26.000	30.000	0.863	0.013	0.012
-1.570	-1.440	30.000	35.000	0.912	0.004	0.006
-1.570	-1.440	35.000	40.000	0.924	0.003	0.004
-1.570	-1.440	40.000	45.000	0.926	0.004	0.003
-1.570	-1.440	45.000	50.000	0.927	0.003	0.010
-1.570	-1.440	50.000	60.000	0.923	0.006	0.008
-1.570	-1.440	60.000	100.000	0.924	0.014	0.009
-1.570	-1.440	100.000	200.000	0.927	0.040	0.027
-1.440	-0.800	0.000	20.000	0.004	0.002	0.003
-1.440	-0.800	20.000	23.000	0.021	0.003	0.002
-1.440	-0.800	23.000	24.000	0.242	0.010	0.017
-1.440	-0.800	24.000	25.000	0.615	0.011	0.011
-1.440	-0.800	25.000	26.000	0.803	0.019	0.009
-1.440	-0.800	26.000	30.000	0.879	0.003	0.005
-1.440	-0.800	30.000	35.000	0.903	0.001	0.002
-1.440	-0.800	35.000	40.000	0.921	0.001	0.001
-1.440	-0.800	40.000	45.000	0.935	0.001	0.001
-1.440	-0.800	45.000	50.000	0.938	0.001	0.002
-1.440	-0.800	50.000	60.000	0.941	0.002	0.001
-1.440	-0.800	60.000	100.000	0.945	0.006	0.003
-1.440	-0.800	100.000	200.000	0.962	0.007	0.005
-0.800	0.000	0.000	20.000	0.001	0.001	0.000
-0.800	0.000	20.000	23.000	0.013	0.002	0.001
-0.800	0.000	23.000	24.000	0.316	0.007	0.008
-0.800	0.000	24.000	25.000	0.755	0.010	0.006
-0.800	0.000	25.000	26.000	0.856	0.009	0.008
-0.800	0.000	26.000	30.000	0.883	0.002	0.003
