-2.5	-2.1	0.0	23.0	0.025	0.000
-2.5	-2.1	23.0	24.0	0.361	0.001
-2.5	-2.1	24.0	25.0	0.643	0.001
-2.5	-2.1	25.0	26.0	0.843	0.001
-2.5	-2.1	26.0	30.0	0.938	0.000
-2.5	-2.1	30.0	35.0	0.965	0.000
-2.5	-2.1	35.0	40.0	0.971	0.000
-2.5	-2.1	40.0	45.0	0.976	0.000
-2.5	-2.1	45.0	50.0	0.981	0.000
-2.5	-2.1	50.0	100.0	0.986	0.000
-2.1	-1.6	0.0	23.0	0.062	0.000
-2.1	-1.6	23.0	24.0	0.691	0.000
-2.1	-1.6	24.0	25.0	0.899	0.000
-2.1	-1.6	25.0	26.0	0.960	0.000
-2.1	-1.6	26.0	30.0	0.976	0.000
-2.1	-1.6	30.0	35.0	0.982	0.000
-2.1	-1.6	35.0	40.0	0.986	0.000
-2.1	-1.6	40.0	45.0	0.988	0.000
-2.1	-1.6	45.0	50.0	0.989	0.000
-2.1	-1.6	50.0	100.0	0.992	0.000
-1.6	-1.4	0.0	23.0	0.151	0.000
-1.6	-1.4	23.0	24.0	0.585	0.002
-1.6	-1.4	24.0	25.0	0.832	0.002
-1.6	-1.4	25.0	26.0	0.911	0.002
-1.6	-1.4	26.0	30.0	0.960	0.000
-1.6	-1.4	30.0	35.0	0.973	0.000
-1.6	-1.4	35.0	40.0	0.971	0.000
-1.6	-1.4	40.0	45.0	0.975	0.000
-1.6	-1.4	45.0	50.0	0.980	0.000
-1.6	-1.4	50.0	100.0	0.974	0.000
-1.4	-0.8	0.0	23.0	0.038	0.000
-1.4	-0.8	23.0	24.0	0.592	0.000
-1.4	-0.8	24.0	25.0	0.860	0.000
-1.4	-0.8	25.0	26.0	0.925	0.000
-1.4	-0.8	26.0	30.0	0.958	0.000
-1.4	-0.8	30.0	35.0	0.968	0.000
-1.4	-0.8	35.0	40.0	0.974	0.000
-1.4	-0.8	40.0	45.0	0.976	0.000
-1.4	-0.8	45.0	50.0	0.975	0.000
-1.4	-0.8	50.0	100.0	0.977	0.000
-0.8	0.0	0.0	23.0	0.050	0.000
-0.8	0.0	23.0	24.0	0.732	0.000
-0.8	0.0	24.0	25.0	0.920	0.000
-0.8	0.0	25.0	26.0	0.939	0.000
-0.8	0.0	26.0	30.0	0.950	0.000
-0.8	0.0	30.0	35.0	0.961	0.000
-0.8	0.0	35.0	40.0	0.970	0.000
-0.8	0.0	40.0	45.0	0.972	0.000
-0.8	0.0	45.0	50.0	0.975	0.000
-0.8	0.0	50.0	100.0	0.979	0.000
0.0	0.8	0.0	23.0	0.049	0.000
0.0	0.8	23.0	24.0	0.728	0.000
0.0	0.8	24.0	25.0	0.911	0.000
0.0	0.8	25.0	26.0	0.936	0.000
0.0	0.8	26.0	30.0	0.940	0.000
0.0	0.8	30.0	35.0	0.953	0.000
0.0	0.8	35.0	40.0	0.962	0.000
0.0	0.8	40.0	45.0	0.964	0.000
0.0	0.8	45.0	50.0	0.968	0.000
0.0	0.8	50.0	100.0	0.970	0.000
0.8	1.4	0.0	23.0	0.030	0.000
0.8	1.4	23.0	24.0	0.581	0.000
0.8	1.4	24.0	25.0	0.863	0.000
0.8	1.4	25.0	26.0	0.923	0.000
0.8	1.4	26.0	30.0	0.957	0.000
0.8	1.4	30.0	35.0	0.970	0.000
0.8	1.4	35.0	40.0	0.976	0.000
0.8	1.4	40.0	45.0	0.978	0.000
0.8	1.4	45.0	50.0	0.978	0.000
0.8	1.4	50.0	100.0	0.980	0.000
1.4	1.6	0.0	23.0	0.122	0.000
1.4	1.6	23.0	24.0	0.614	0.003
1.4	1.6	24.0	25.0	0.804	0.003
1.4	1.6	25.0	26.0	0.883	0.002
1.4	1.6	26.0	30.0	0.954	0.000
1.4	1.6	30.0	35.0	0.977	0.000
1.4	1.6	35.0	40.0	0.979	0.000
1.4	1.6	40.0	45.0	0.982	0.000
1.4	1.6	45.0	50.0	0.983	0.000
1.4	1.6	50.0	100.0	0.981	0.000
1.6	2.1	0.0	23.0	0.047	0.000
1.6	2.1	23.0	24.0	0.619	0.000
1.6	2.1	24.0	25.0	0.873	0.000
1.6	2.1	25.0	26.0	0.944	0.000
1.6	2.1	26.0	30.0	0.977	0.000
1.6	2.1	30.0	35.0	0.983	0.000
1.6	2.1	35.0	40.0	0.987	0.000
1.6	2.1	40.0	45.0	0.990	0.000
1.6	2.1	45.0	50.0	0.991	0.000
1.6	2.1	50.0	100.0	0.992	0.000
2.1	2.5	0.0	23.0	0.018	0.000
2.1	2.5	23.0	24.0	0.343	0.001
2.1	2.5	24.0	25.0	0.647	0.001
2.1	2.5	25.0	26.0	0.818	0.001
2.1	2.5	26.0	30.0	0.925	0.000
2.1	2.5	30.0	35.0	0.956	0.000
2.1	2.5	35.0	40.0	0.970	0.000
2.1	2.5	40.0	45.0	0.977	0.000
2.1	2.5	45.0	50.0	0.981	0.000
2.1	2.5	50.0	100.0	0.985	0.000
