-2.500	-2.100	0.000	10.000	0.000	0.000	0.012	0.000	0.000
-2.500	-2.100	10.000	12.000	0.024	0.010	0.016	0.014	0.017
-2.500	-2.100	12.000	13.000	0.260	0.035	0.038	0.058	0.063
-2.500	-2.100	13.000	14.000	0.482	0.045	0.046	0.046	0.028
-2.500	-2.100	14.000	15.000	0.637	0.038	0.037	0.052	0.056
-2.500	-2.100	15.000	20.000	0.731	0.011	0.011	0.009	0.003
-2.500	-2.100	20.000	25.000	0.833	0.007	0.007	0.008	0.006
-2.500	-2.100	25.000	30.000	0.893	0.004	0.004	0.005	0.007
-2.500	-2.100	30.000	35.000	0.933	0.003	0.003	0.002	0.005
-2.500	-2.100	35.000	40.000	0.954	0.002	0.002	0.004	0.006
-2.500	-2.100	40.000	45.000	0.961	0.001	0.001	0.001	0.000
-2.500	-2.100	45.000	50.000	0.967	0.002	0.002	0.002	0.003
-2.500	-2.100	50.000	60.000	0.974	0.003	0.002	0.001	0.002
-2.500	-2.100	60.000	100.000	0.986	0.004	0.003	0.008	0.008
-2.500	-2.100	100.000	200.000	0.991	0.020	0.007	0.010	0.013
-2.100	-1.570	0.000	10.000	0.000	0.000	0.008	0.000	0.000
-2.100	-1.570	10.000	12.000	0.031	0.009	0.011	0.018	0.011
-2.100	-1.570	12.000	13.000	0.270	0.028	0.030	0.023	0.030
-2.100	-1.570	13.000	14.000	0.615	0.029	0.028	0.031	0.012
-2.100	-1.570	14.000	15.000	0.723	0.025	0.024	0.011	0.041
-2.100	-1.570	15.000	20.000	0.868	0.006	0.006	0.006	0.017
-2.100	-1.570	20.000	25.000	0.942	0.003	0.003	0.003	0.004
-2.100	-1.570	25.000	30.000	0.962	0.002	0.002	0.003	0.002
-2.100	-1.570	30.000	35.000	0.968	0.001	0.001	0.000	0.001
-2.100	-1.570	35.000	40.000	0.971	0.001	0.001	0.000	0.000
-2.100	-1.570	40.000	45.000	0.976	0.001	0.001	0.001	0.003
-2.100	-1.570	45.000	50.000	0.981	0.001	0.001	0.003	0.002
-2.100	-1.570	50.000	60.000	0.979	0.001	0.001	0.004	0.002
-2.100	-1.570	60.000	100.000	0.982	0.002	0.002	0.002	0.003
-2.100	-1.570	100.000	200.000	0.994	0.005	0.003	0.006	0.004
-1.570	-1.440	0.000	10.000	0.000	0.000	0.053	0.064	0.050
-1.570	-1.440	10.000	12.000	0.175	0.049	0.061	0.014	0.092
-1.570	-1.440	12.000	13.000	0.426	0.080	0.084	0.070	0.092
-1.570	-1.440	13.000	14.000	0.750	0.075	0.064	0.009	0.049
-1.570	-1.440	14.000	15.000	0.721	0.069	0.061	0.104	0.123
-1.570	-1.440	15.000	20.000	0.904	0.014	0.012	0.017	0.015
