### var1 :  Probe_eta 
### var2 :  Probe_pt 
###  eta Low  eta High  pt Low  pt High effData statErrData systErrData effMC statErrMC systErrMC effDataAltBkg effDataAltSig effMCAltMC effMCTagSel
  -2.500	  -2.000	 +10.000	 +15.000	0.051	0.008	0.002	0.055	0.003	0.003	0.050	0.053	0.052	0.056
  -2.000	  -1.566	 +10.000	 +15.000	0.065	0.008	0.009	0.072	0.003	0.003	0.067	0.073	0.074	0.073
  -1.566	  -1.442	 +10.000	 +15.000	0.067	0.017	0.017	0.060	0.006	0.009	0.065	0.084	0.052	0.058
  -1.442	  -0.800	 +10.000	 +15.000	0.110	0.011	0.006	0.111	0.004	0.001	0.109	0.116	0.111	0.110
  -0.800	  +0.000	 +10.000	 +15.000	0.116	0.012	0.008	0.120	0.004	0.018	0.113	0.108	0.102	0.119
  +0.000	  +0.800	 +10.000	 +15.000	0.141	0.008	0.006	0.136	0.005	0.001	0.136	0.141	0.137	0.137
  +0.800	  +1.442	 +10.000	 +15.000	0.122	0.012	0.005	0.103	0.003	0.004	0.117	0.120	0.107	0.102
  +1.442	  +1.566	 +10.000	 +15.000	0.070	0.015	0.013	0.043	0.005	0.001	0.068	0.083	0.045	0.044
  +1.566	  +2.000	 +10.000	 +15.000	0.065	0.009	0.004	0.060	0.003	0.008	0.062	0.066	0.068	0.060
  +2.000	  +2.500	 +10.000	 +15.000	0.048	0.008	0.001	0.066	0.003	0.000	0.047	0.047	0.066	0.066
  -2.500	  -2.000	 +15.000	 +20.000	0.142	0.008	0.002	0.163	0.003	0.001	0.141	0.140	0.163	0.162
  -2.000	  -1.566	 +15.000	 +20.000	0.157	0.009	0.005	0.188	0.004	0.007	0.162	0.158	0.194	0.185
  -1.566	  -1.442	 +15.000	 +20.000	0.106	0.012	0.039	0.135	0.006	0.008	0.114	0.143	0.143	0.134
  -1.442	  -0.800	 +15.000	 +20.000	0.256	0.009	0.004	0.266	0.003	0.008	0.255	0.252	0.258	0.266
  -0.800	  +0.000	 +15.000	 +20.000	0.271	0.010	0.010	0.291	0.003	0.003	0.268	0.261	0.294	0.289
  +0.000	  +0.800	 +15.000	 +20.000	0.291	0.010	0.006	0.315	0.003	0.006	0.287	0.286	0.321	0.316
  +0.800	  +1.442	 +15.000	 +20.000	0.223	0.009	0.004	0.252	0.003	0.004	0.222	0.220	0.256	0.251
  +1.442	  +1.566	 +15.000	 +20.000	0.110	0.015	0.013	0.118	0.006	0.012	0.107	0.123	0.130	0.120
  +1.566	  +2.000	 +15.000	 +20.000	0.148	0.008	0.001	0.164	0.003	0.010	0.147	0.148	0.174	0.161
  +2.000	  +2.500	 +15.000	 +20.000	0.158	0.009	0.001	0.161	0.003	0.004	0.158	0.158	0.163	0.164
  -2.500	  -2.000	 +20.000	 +35.000	0.293	0.003	0.004	0.339	0.001	0.005	0.293	0.296	0.343	0.336
  -2.000	  -1.566	 +20.000	 +35.000	0.348	0.003	0.005	0.399	0.001	0.005	0.344	0.352	0.398	0.394
  -1.566	  -1.442	 +20.000	 +35.000	0.281	0.005	0.048	0.296	0.002	0.009	0.278	0.328	0.295	0.287
  -1.442	  -0.800	 +20.000	 +35.000	0.417	0.002	0.003	0.467	0.001	0.006	0.415	0.415	0.468	0.461
  -0.800	  +0.000	 +20.000	 +35.000	0.442	0.002	0.004	0.487	0.001	0.006	0.440	0.439	0.491	0.483
  +0.000	  +0.800	 +20.000	 +35.000	0.471	0.002	0.004	0.515	0.001	0.004	0.469	0.469	0.517	0.512
  +0.800	  +1.442	 +20.000	 +35.000	0.420	0.001	0.003	0.464	0.001	0.006	0.419	0.417	0.465	0.458
  +1.442	  +1.566	 +20.000	 +35.000	0.264	0.005	0.044	0.277	0.002	0.008	0.263	0.308	0.281	0.269
  +1.566	  +2.000	 +20.000	 +35.000	0.320	0.003	0.004	0.378	0.001	0.004	0.319	0.324	0.378	0.374
  +2.000	  +2.500	 +20.000	 +35.000	0.296	0.003	0.001	0.337	0.001	0.004	0.295	0.296	0.336	0.334
  -2.500	  -2.000	 +35.000	 +50.000	0.364	0.002	0.001	0.409	0.001	0.002	0.364	0.362	0.407	0.409
  -2.000	  -1.566	 +35.000	 +50.000	0.415	0.002	0.005	0.479	0.001	0.000	0.413	0.410	0.479	0.479
  -1.566	  -1.442	 +35.000	 +50.000	0.378	0.005	0.003	0.417	0.002	0.002	0.378	0.375	0.419	0.417
