#                                                                        
#   id efficiencies for data on the left and MC on the right                                                                       
#      MC: MG+Py8                                                                   
#                                                                        
#
# 
#    
#                                                 data                                                      MC
# etamin  etamax  ptmin   ptmax   eff     deff_high       deff_low                                eff     deff_high       deff_low
2.1     2.4     20      25      0.91955 0.00405229       0.00411418                               0.961894        0.00204587       0.00209189
-2.4    -2.1    25      30      0.913724        0.00310825       0.00314887                       0.957895        0.00174047       0.0017693
-2.1    -1.6    25      30      0.963819        0.00145223       0.00146903                       0.987479        0.000700112      0.00072008
-1.6    -1.2    25      30      0.979104        0.00120823       0.00123743                       0.993429        0.000609172      0.000631707
-1.2    -0.8    25      30      0.934334        0.00177498       0.00181291                       0.97455 0.00113188       0.00152782
-0.8    -0.3    25      30      0.957733        0.00129852       0.00131278                       0.986848        0.000585193      0.000597539
-0.3    -0.2    25      30      0.853083        0.00435637       0.00439722                       0.906085        0.00292274       0.00292404
-0.2    0.2     25      30      0.940478        0.00149392       0.00151104                       0.977587        0.00127021       0.000824912
0.2     0.3     25      30      0.849521        0.00434229       0.00439224                       0.890335        0.00297715       0.00303852
0.3     0.8     25      30      0.962639        0.00118187       0.00121084                       0.986682        0.000640992      0.00122393
0.8     1.2     25      30      0.942947        0.00169575       0.00171195                       0.972035        0.00104875       0.00106321
1.2     1.6     25      30      0.977307        0.00126889       0.00130225                       0.991466        0.000670822      0.000693631
1.6     2.1     25      30      0.965228        0.00145989       0.0014838                        0.987738        0.000696931      0.000717577
2.1     2.4     25      30      0.922713        0.00296664       0.0030004                        0.962848        0.00161633       0.00164673
-2.4    -2.1    30      40      0.913765        0.00169969       0.0017102                        0.960525        0.000947772      0.000953834
-2.1    -1.6    30      40      0.962069        0.000793113      0.000798692                      0.987369        0.000388674      0.00038937
-1.6    -1.2    30      40      0.978263        0.000646841      0.000653876                      0.992513        0.000319072      0.00032483
-1.2    -0.8    30      40      0.936347        0.000878648      0.00088474                       0.973507        0.000497965      0.000498719
-0.8    -0.3    30      40      0.956839        0.000606029      0.000610915                      0.988464        0.000272152      0.000276184
-0.3    -0.2    30      40      0.853096        0.00218904       0.00220965                       0.90011 0.00156507       0.00156104
-0.2    0.2     30      40      0.943751        0.000731628      0.000735903                      0.97911 0.000394832      0.00039395
0.2     0.3     30      40      0.847382        0.00226512       0.0023082                        0.896067        0.00151009       0.00152312
0.3     0.8     30      40      0.963931        0.000556787      0.000558704                      0.987582        0.000292488      0.000297333
0.8     1.2     30      40      0.938622        0.000858113      0.000860112                      0.972924        0.000486433      0.0004884
1.2     1.6     30      40      0.976083        0.000663544      0.000672531                      0.991845        0.000325673      0.000334312
1.6     2.1     30      40      0.967599        0.000749741      0.000757201                      0.987676        0.000377217      0.000383143
2.1     2.4     30      40      0.918148        0.00164844       0.00165858                       0.963874        0.00089866       0.000897452
-2.4    -2.1    40      60      0.912838        0.00142913       0.00143716                       0.964267        0.000728767      0.000735333
-2.1    -1.6    40      60      0.964006        0.000587055      0.000590003                      0.986522        0.000293429      0.000293408
-1.6    -1.2    40      60      0.979965        0.000435864      0.00043982                       0.993535        0.000212138      0.0002157
-1.2    -0.8    40      60      0.937575        0.000663579      0.000665829                      0.975475        0.000377406      0.000379015
-0.8    -0.3    40      60      0.958213        0.000489744      0.000492425                      0.989679        0.000213302      0.000215722
-0.3    -0.2    40      60      0.851884        0.0018488        0.00186666                       0.899617        0.00134714       0.00135044
-0.2    0.2     40      60      0.944455        0.000612533      0.000614822                      0.979499        0.000330593      0.000330152
0.2     0.3     40      60      0.850693        0.00185041       0.00185602                       0.893265        0.00140959       0.00140955
0.3     0.8     40      60      0.964882        0.000445176      0.000447858                      0.988543        0.000226907      0.000229464
0.8     1.2     40      60      0.941988        0.00063767       0.00064011                       0.975223        0.000378338      0.0003799
1.2     1.6     40      60      0.979179        0.000446334      0.000450838                      0.992593        0.00022626       0.000230144
1.6     2.1     40      60      0.967239        0.000563944      0.000568747                      0.986432        0.000294564      0.000297817
2.1     2.4     40      60      0.917018        0.00139377       0.00140021                       0.965779        0.000705598      0.000712428
-2.4    -2.1    60      100     0.932716        0.00536828       0.00545985                       0.965436        0.00259011       0.00266712
-2.1    -1.6    60      100     0.968611        0.00201481       0.00205622                       0.98556 0.00103892       0.00107664
-1.6    -1.2    60      100     0.985386        0.00131125       0.00136017                       0.994115        0.000704351      0.000745156
-1.2    -0.8    60      100     0.943147        0.00215607       0.00219373                       0.976151        0.00123213       0.00126334
-0.8    -0.3    60      100     0.961871        0.00159568       0.0016277                        0.987917        0.000706975      0.000724131
-0.3    -0.2    60      100     0.848892        0.00604049       0.0061141                        0.899711        0.00466271       0.00475288
-0.2    0.2     60      100     0.95096 0.00196649       0.00200264                               0.98226 0.00103519       0.00105724
0.2     0.3     60      100     0.850058        0.0059818        0.00609739                       0.894132        0.00488801       0.00479275
0.3     0.8     60      100     0.96633 0.00144752       0.00147794                               0.988073        0.000734903      0.000757906
0.8     1.2     60      100     0.943469        0.00208488       0.0021406                        0.974447        0.00123512       0.00125941
1.2     1.6     60      100     0.981827        0.0015192        0.00156765                       0.993194        0.0007286        0.000755684
1.6     2.1     60      100     0.972056        0.0019541        0.00200218                       0.984443        0.0010738        0.00111447
2.1     2.4     60      100     0.942567        0.00492553       0.00500467                       0.968689        0.00239406       0.00245438
-2.4    -2.1    100     200     0.892986        0.0218757        0.0224963                        0.949586        0.0227659        0.00868389
-2.1    -1.6    100     200     0.951857        0.00769304       0.00804396                       0.981688        0.00361314       0.00397781
-1.6    -1.2    100     200     0.979351        0.00447581       0.00489034                       0.996518        0.00158966       0.00210288
-1.2    -0.8    100     200     0.940697        0.00636852       0.00665555                       0.963863        0.00395195       0.00425161
-0.8    -0.3    100     200     0.95922 0.0050837        0.00532866                               0.986553        0.0020818        0.00232589
-0.3    -0.2    100     200     0.820639        0.0165597        0.0170188                        0.864997        0.0137133        0.0141158
-0.2    0.2     100     200     0.949718        0.00589206       0.00620439                       0.980876        0.00328279       0.00362453
0.2     0.3     100     200     0.838192        0.0197484        0.0206586                        0.901001        0.0130324        0.0140765
0.3     0.8     100     200     0.972293        0.00437742       0.00463908                       0.988428        0.00229749       0.00253576
0.8     1.2     100     200     0.937277        0.00683376       0.00710768                       0.965469        0.00380995       0.00410576
1.2     1.6     100     200     0.991222        0.00433946       0.00473395                       0.990596        0.0019972        0.00233406
1.6     2.1     100     200     0.95911 0.00775582       0.00811255                               0.986663        0.00344134       0.00385014
2.1     2.4     100     200     0.91995 0.0207605        0.0210419                                0.942558        0.00853567       0.00935209
