#                                                                        
#   isolation efficiencies for data on the left and MC on the right                                                                       
#      MC: MG+Py8                                                                   
#                                                                        
#
# 
#    
#                                                 data                                                      MC
#  etamin  etamax  ptmin   ptmax   eff     deff_high       deff_low                                          eff     deff_high       deff_low
1.2     1.6     13      16      0.765405        0.00913867       0.00924742                               0.791654        0.00699524       0.007049
1.6     2.1     13      16      0.817642        0.00772291       0.00782148                               0.831248        0.00606448       0.00604161
2.1     2.4     13      16      0.811789        0.0109605        0.0115208                                0.84644 0.00887964       0.00860319
-2.4    -2.1    16      20      0.851708        0.00716533       0.00749037                               0.886077        0.0054082        0.00566598
-2.1    -1.6    16      20      0.85713 0.00468488       0.00474847                                       0.876526        0.00459517       0.00528051
-1.6    -1.2    16      20      0.822399        0.00562612       0.00570508                               0.852424        0.0042935        0.00429577
-1.2    -0.8    16      20      0.799713        0.00604586       0.00616028                               0.808129        0.0048136        0.00481612
-0.8    -0.3    16      20      0.749419        0.00601405       0.00604958                               0.791433        0.00432815       0.00435339
-0.3    -0.2    16      20      0.741531        0.0160358        0.0162801                                0.748151        0.0134503        0.0120133
-0.2    0.2     16      20      0.703816        0.00813109       0.00834699                               0.750566        0.00580398       0.00583545
0.2     0.3     16      20      0.7172  0.0012102        0.0012102                                        0.751038        0.0115397        0.0116298
0.3     0.8     16      20      0.758672        0.0060707        0.0062048                                0.793516        0.00443472       0.00449819
0.8     1.2     16      20      0.783504        0.00621452       0.00631705                               0.810735        0.00494534       0.00494928
1.2     1.6     16      20      0.823873        0.00549845       0.00556053                               0.848718        0.00460734       0.00467486
1.6     2.1     16      20      0.84844 0.00495253       0.00499945                                       0.870955        0.00387514       0.00387201
2.1     2.4     16      20      0.839168        0.00699553       0.00712523                               0.874449        0.00485984       0.00482195
-2.4    -2.1    20      25      0.899108        0.00404557       0.00411164                               0.920715        0.00295968       0.00298091
-2.1    -1.6    20      25      0.901468        0.00279206       0.0028291                                0.9106  0.0022479        0.00225437
-1.6    -1.2    20      25      0.881219        0.00322246       0.00324662                               0.890537        0.00272859       0.00273761
-1.2    -0.8    20      25      0.840808        0.00363742       0.00368796                               0.862548        0.00286747       0.00286756
-0.8    -0.3    20      25      0.823101        0.00333016       0.00336705                               0.855263        0.00244886       0.00245991
-0.3    -0.2    20      25      0.793436        0.00787065       0.00765714                               0.841621        0.00565453       0.00571442
-0.2    0.2     20      25      0.804384        0.00403313       0.00411989                               0.834498        0.00274718       0.00275048
0.2     0.3     20      25      0.795714        0.00799947       0.0079508                                0.849286        0.00580037       0.00580896
0.3     0.8     20      25      0.826726        0.00327415       0.00331508                               0.84916 0.00244086       0.00244836
0.8     1.2     20      25      0.856829        0.00352289       0.00356912                               0.864125        0.0028397        0.00284744
1.2     1.6     20      25      0.869251        0.00340043       0.00346286                               0.889241        0.00274687       0.00274808
1.6     2.1     20      25      0.899627        0.00284576       0.00287242                               0.910734        0.00223986       0.00223458
2.1     2.4     20      25      0.896843        0.00410342       0.00418714                               0.912748        0.00303229       0.00305455
-2.4    -2.1    25      30      0.927388        0.00287928       0.00295082                               0.947079        0.00199647       0.00201148
-2.1    -1.6    25      30      0.931967        0.00202129       0.0020615                                0.937472        0.00155469       0.00156438
-1.6    -1.2    25      30      0.916636        0.00233151       0.0024002                                0.920733        0.00190322       0.0019141
-1.2    -0.8    25      30      0.894003        0.00252497       0.00255693                               0.904243        0.00196121       0.00196444
-0.8    -0.3    25      30      0.874653        0.00222652       0.00224301                               0.894738        0.00159772       0.0016038
-0.3    -0.2    25      30      0.859857        0.00494535       0.00499592                               0.887837        0.00338549       0.0034409
-0.2    0.2     25      30      0.873669        0.00220834       0.00222487                               0.894276        0.00159038       0.00159625
0.2     0.3     25      30      0.871952        0.00456938       0.0045955                                0.893565        0.00350156       0.0035674
0.3     0.8     25      30      0.882924        0.00210288       0.00212842                               0.895816        0.00160247       0.00160258
0.8     1.2     25      30      0.898253        0.00240776       0.00242417                               0.903026        0.00197975       0.00198323
1.2     1.6     25      30      0.915488        0.00230038       0.00234664                               0.919781        0.00189165       0.00189652
1.6     2.1     25      30      0.928726        0.00206883       0.00210464                               0.936101        0.00165403       0.00165717
2.1     2.4     25      30      0.923904        0.00294962       0.00301931                               0.947487        0.00202981       0.00206275
-2.4    -2.1    30      40      0.963069        0.00118515       0.00119822                               0.968945        0.000903561      0.000910663
-2.1    -1.6    30      40      0.961599        0.000836382      0.000844989                              0.965456        0.00067245       0.00067054
-1.6    -1.2    30      40      0.951659        0.000946154      0.000943095                              0.956619        0.000774485      0.000779989
-1.2    -0.8    30      40      0.941625        0.000948423      0.000955182                              0.947454        0.000743557      0.000751084
-0.8    -0.3    30      40      0.931903        0.000806594      0.000806254                              0.943955        0.000620276      0.000620949
-0.3    -0.2    30      40      0.922588        0.00187053       0.00188095                               0.940044        0.00145168       0.00145959
-0.2    0.2     30      40      0.925301        0.000886909      0.000896112                              0.940429        0.000684749      0.000688403
0.2     0.3     30      40      0.927294        0.00189709       0.0019038                                0.943294        0.00144977       0.00146195
0.3     0.8     30      40      0.934083        0.000789073      0.000790109                              0.943969        0.000620542      0.000621068
0.8     1.2     30      40      0.941357        0.00094094       0.000947407                              0.947549        0.000746618      0.00074899
1.2     1.6     30      40      0.9516  0.000948626      0.00096547                                       0.957433        0.00076314       0.000769446
1.6     2.1     30      40      0.96289 0.000831464      0.000834545                                      0.965392        0.000672753      0.000671409
2.1     2.4     30      40      0.961189        0.00121237       0.00122531                               0.970199        0.000873589      0.000881778
-2.4    -2.1    40      60      0.984456        0.000660594      0.000673316                              0.988809        0.000435087      0.000443653
-2.1    -1.6    40      60      0.986296        0.000379642      0.00038395                               0.988396        0.000288712      0.000290052
-1.6    -1.2    40      60      0.982713        0.000405933      0.000410703                              0.984889        0.00032781       0.000329868
-1.2    -0.8    40      60      0.976642        0.000451764      0.000456639                              0.980799        0.000354979      0.000357906
-0.8    -0.3    40      60      0.970674        0.000429769      0.000432468                              0.978369        0.000327524      0.000329168
-0.3    -0.2    40      60      0.967926        0.00105737       0.00107811                               0.974969        0.000795043      0.000809985
-0.2    0.2     40      60      0.965827        0.00050891       0.000514446                              0.975419        0.00038455       0.000387862
0.2     0.3     40      60      0.967421        0.001062         0.00107807                               0.975275        0.000804276      0.000819358
0.3     0.8     40      60      0.971847        0.000420014      0.000423                                 0.977618        0.000332526      0.000334913
0.8     1.2     40      60      0.976995        0.000447654      0.000451094                              0.98013 0.000382814      0.000361717
1.2     1.6     40      60      0.98189 0.000414376      0.000419412                                      0.98462 0.00032897       0.000331547
1.6     2.1     40      60      0.986368        0.000370666      0.000375603                              0.988715        0.000285613      0.000287078
2.1     2.4     40      60      0.984815        0.000629394      0.000641543                              0.989518        0.000414651      0.000420304
-2.4    -2.1    60      100     0.993146        0.00148073       0.00158851                               0.994656        0.00102811       0.00110613
-2.1    -1.6    60      100     0.992554        0.000917959      0.000970269                              0.992952        0.000763003      0.000802221
-1.6    -1.2    60      100     0.990903        0.000990355      0.00104539                               0.991126        0.000823576      0.000862951
-1.2    -0.8    60      100     0.98846 0.00105192       0.0010985                                        0.989033        0.000894834      0.000939214
-0.8    -0.3    60      100     0.984788        0.00101497       0.00104903                               0.988342        0.000783289      0.000812934
-0.3    -0.2    60      100     0.986756        0.00229868       0.00249309                               0.987134        0.00192143       0.00207223
-0.2    0.2     60      100     0.984793        0.00116168       0.00120593                               0.986645        0.000924336      0.000958937
0.2     0.3     60      100     0.982168        0.00249892       0.00267846                               0.986211        0.00206245       0.0022252
0.3     0.8     60      100     0.986437        0.000942877      0.000976977                              0.987971        0.000809202      0.000834815
0.8     1.2     60      100     0.989818        0.00102349       0.00106933                               0.990694        0.0008502        0.000888788
1.2     1.6     60      100     0.990369        0.000979189      0.00102613                               0.993536        0.000747829      0.000789075
1.6     2.1     60      100     0.993318        0.00088104       0.000929192                              0.992957        0.000764245      0.000807093
2.1     2.4     60      100     0.991042        0.00166728       0.00178178                               0.992221        0.00117195       0.00124615
-2.4    -2.1    100     200     0.99282 0.00717985       0.00804813                                       0.999298        0.000702071      0.00426351
-2.1    -1.6    100     200     0.993254        0.00255606       0.00297823                               0.989407        0.00255047       0.00287275
-1.6    -1.2    100     200     0.994888        0.00234018       0.00274152                               0.993439        0.00243627       0.00272227
-1.2    -0.8    100     200     0.991083        0.00257621       0.00295165                               0.993298        0.00274218       0.00309228
-0.8    -0.3    100     200     0.981067        0.00705617       0.00294208                               0.992558        0.00220448       0.00247145
-0.3    -0.2    100     200     0.995372        0.00453773       0.00607843                               1       0.00248491       0.00248491
-0.2    0.2     100     200     0.992424        0.00258492       0.00294369                               0.982997        0.00304089       0.00329532
0.2     0.3     100     200     0.990284        0.00492484       0.00648301                               0.986654        0.00459042       0.00595792
0.3     0.8     100     200     0.993232        0.00207173       0.00237654                               0.993593        0.00186239       0.00213335
0.8     1.2     100     200     0.982313        0.00284595       0.00318007                               0.992515        0.00229311       0.00262681
1.2     1.6     100     200     0.995488        0.00339546       0.00389698                               0.990591        0.00229623       0.00263185
1.6     2.1     100     200     0.99718 0.00203292       0.0024963                                        0.992569        0.00194895       0.00232995
2.1     2.4     100     200     0.995557        0.00244735       0.00392436                               0.985045        0.00419064       0.00515184
