#                                                                        
#   isolation efficiencies for data on the left and MC on the right                                                                       
#      MC: MG+Py8                                                                   
#                                                                        
#
# 
#    
#                                                 data                                                      MC
#   etamin  etamax  ptmin   ptmax   eff     deff_high       deff_low                                      eff     deff_high       deff_low
-0.2    0.2     16      20      0.724547        0.00758892       0.00768169                           0.750381        0.00580155       0.00582702
0.2     0.3     16      20      0.698148        0.0133761        0.0134545                            0.74763 0.0115372        0.0116488
0.3     0.8     16      20      0.755911        0.00589605       0.00597925                           0.792475        0.0044565        0.00448215
0.8     1.2     16      20      0.789096        0.00605494       0.00614029                           0.809906        0.00493203       0.0049384
1.2     1.6     16      20      0.828722        0.00537405       0.00544699                           0.847996        0.00463457       0.00467509
1.6     2.1     16      20      0.8491  0.00472671       0.00482183                                   0.871649        0.00385303       0.00388034
2.1     2.4     16      20      0.839715        0.00690221       0.00706099                           0.875191        0.0048958        0.00486006
-2.4    -2.1    20      25      0.899485        0.00395005       0.00401282                           0.92042 0.00297086       0.00300024
-2.1    -1.6    20      25      0.902676        0.00270814       0.00275337                           0.911044        0.0022392        0.00225273
-1.6    -1.2    20      25      0.870482        0.00326449       0.00333112                           0.889965        0.00272773       0.00274246
-1.2    -0.8    20      25      0.848947        0.00350765       0.00354154                           0.862026        0.00285654       0.00287968
-0.8    -0.3    20      25      0.82655 0.00323903       0.0033174                                    0.854334        0.0024555        0.00245801
-0.3    -0.2    20      25      0.800899        0.00859937       0.00845607                           0.841382        0.00563507       0.00570808
-0.2    0.2     20      25      0.805204        0.00399356       0.00399452                           0.834129        0.00273733       0.0027528
0.2     0.3     20      25      0.806979        0.00817209       0.00837948                           0.847469        0.00578153       0.00582786
0.3     0.8     20      25      0.827554        0.00324443       0.00328263                           0.848549        0.00243678       0.00244963
0.8     1.2     20      25      0.846718        0.00350337       0.00355781                           0.863856        0.00284784       0.00284979
1.2     1.6     20      25      0.880774        0.00322567       0.00327594                           0.888827        0.00274417       0.00275133
1.6     2.1     20      25      0.898098        0.00278275       0.00280201                           0.910813        0.00223439       0.00225604
2.1     2.4     20      25      0.894518        0.00407726       0.00417317                           0.912829        0.0030302        0.00306293
-2.4    -2.1    25      30      0.932676        0.00278209       0.00283445                           0.946701        0.00200226       0.00200938
-2.1    -1.6    25      30      0.927068        0.00193332       0.00196625                           0.937632        0.00155194       0.00156623
-1.6    -1.2    25      30      0.915222        0.00227674       0.00232492                           0.920818        0.00191108       0.0019092
-1.2    -0.8    25      30      0.892778        0.00242705       0.00245493                           0.904023        0.00196186       0.00196532
-0.8    -0.3    25      30      0.876747        0.00213041       0.00214875                           0.894464        0.00159963       0.00160443
-0.3    -0.2    25      30      0.866557        0.00480459       0.00492259                           0.887433        0.00339203       0.00343267
-0.2    0.2     25      30      0.86601 0.00218759       0.00218964                                   0.893524        0.00159385       0.00159916
0.2     0.3     25      30      0.872416        0.00471618       0.00479953                           0.892813        0.00351769       0.00357671
0.3     0.8     25      30      0.882173        0.00204206       0.00206417                           0.895508        0.00159844       0.00160437
0.8     1.2     25      30      0.889644        0.00255987       0.00247292                           0.902321        0.00197308       0.00199467
1.2     1.6     25      30      0.91465 0.00225561       0.00229648                                   0.920089        0.00188931       0.00189986
1.6     2.1     25      30      0.928631        0.00194062       0.00198184                           0.936075        0.00164448       0.00165895
2.1     2.4     25      30      0.92865 0.00274651       0.00279331                                   0.947426        0.00204007       0.00206404
-2.4    -2.1    30      40      0.963007        0.00119046       0.00120307                           0.968794        0.000905157      0.000909027
-2.1    -1.6    30      40      0.960963        0.000821758      0.0008253                            0.965498        0.000665542      0.000674573
-1.6    -1.2    30      40      0.952965        0.000926906      0.000922112                          0.956634        0.000774491      0.000780008
-1.2    -0.8    30      40      0.940667        0.000920737      0.00092671                           0.947156        0.000745099      0.000752035
-0.8    -0.3    30      40      0.930873        0.000787702      0.000788274                          0.943617        0.000621001      0.000622335
-0.3    -0.2    30      40      0.928066        0.00181838       0.00184648                           0.939929        0.00145128       0.00146376
-0.2    0.2     30      40      0.924015        0.000882009      0.000882139                          0.93992 0.000690894      0.000685752
0.2     0.3     30      40      0.924727        0.00181207       0.00187541                           0.94272 0.00145196       0.00146988
0.3     0.8     30      40      0.933189        0.000770103      0.000774272                          0.943596        0.000622359      0.000621933
0.8     1.2     30      40      0.94088 0.000925695      0.000923099                                  0.947171        0.000749455      0.000750594
1.2     1.6     30      40      0.952253        0.0009233        0.00093238                           0.957174        0.000764033      0.000772201
1.6     2.1     30      40      0.961695        0.000812318      0.000811625                          0.965465        0.000668796      0.000673215
2.1     2.4     30      40      0.962173        0.0011776        0.00118721                           0.970175        0.000874178      0.000883287
-2.4    -2.1    40      60      0.984224        0.000639238      0.000650501                          0.988745        0.000435465      0.000446666
-2.1    -1.6    40      60      0.985607        0.000375546      0.000379996                          0.988412        0.000287374      0.000291277
-1.6    -1.2    40      60      0.98284 0.000395696      0.000399366                                  0.984759        0.000328829      0.000331148
-1.2    -0.8    40      60      0.976539        0.000441309      0.000444609                          0.980665        0.0003562        0.00035867
-0.8    -0.3    40      60      0.970003        0.000425246      0.000427746                          0.978072        0.000329596      0.000330737
-0.3    -0.2    40      60      0.964767        0.00106081       0.00107814                           0.974595        0.000800541      0.000813074
-0.2    0.2     40      60      0.964308        0.000505548      0.000511563                          0.975139        0.00038688       0.000389561
0.2     0.3     40      60      0.967368        0.00103787       0.00105571                           0.974957        0.000807895      0.00082243
0.3     0.8     40      60      0.970568        0.000412006      0.000415032                          0.977416        0.00036237       0.000364517
0.8     1.2     40      60      0.97575 0.000444704      0.000448387                                  0.979866        0.00036237       0.000364517
1.2     1.6     40      60      0.981425        0.000405453      0.000410804                          0.984541        0.000329944      0.000331906
1.6     2.1     40      60      0.986035        0.000366129      0.000371101                          0.98876 0.000284275      0.000287038
2.1     2.4     40      60      0.984366        0.00062577       0.000636984                          0.98948 0.000415024      0.000421052
-2.4    -2.1    60      100     0.991734        0.00156139       0.00167988                           0.994614        0.00103184       0.00111095
-2.1    -1.6    60      100     0.992433        0.000935609      0.000980939                          0.992858        0.000764395      0.00080543
-1.6    -1.2    60      100     0.991246        0.000923259      0.00096715                           0.991095        0.000826628      0.000863366
-1.2    -0.8    60      100     0.988557        0.00100976       0.00105559                           0.989027        0.00089295       0.000938257
-0.8    -0.3    60      100     0.985684        0.000961909      0.0009928                            0.988235        0.000786799      0.000815786
-0.3    -0.2    60      100     0.982892        0.00245258       0.00263378                           0.98741 0.00391127       0.00204697
-0.2    0.2     60      100     0.984454        0.00114065       0.00117996                           0.986453        0.000928357      0.000968718
0.2     0.3     60      100     0.983878        0.00230537       0.00248801                           0.98619 0.00206186       0.00222623
0.3     0.8     60      100     0.987666        0.000909741      0.000943627                          0.987923        0.000809181      0.0008378
0.8     1.2     60      100     0.987677        0.00104654       0.00108696                           0.990446        0.000857534      0.00089866
1.2     1.6     60      100     0.991542        0.000940377      0.0009839                            0.993515        0.000792349      0.000792349
1.6     2.1     60      100     0.992918        0.00087651       0.000925318                          0.992862        0.000765596      0.000806243
2.1     2.4     60      100     0.994662        0.00156681       0.00169523                           0.99226 0.00117724       0.00125074
-2.4    -2.1    100     200     0.992166        0.00341458       0.004737                             0.999708        0.00029191       0.00455457
-2.1    -1.6    100     200     0.9925  0.00256288       0.00300264                                   0.989386        0.002554         0.00284569
-1.6    -1.2    100     200     0.99048 0.00292252       0.00338657                                   0.993163        0.00245452       0.00274615
-1.2    -0.8    100     200     0.988673        0.00282703       0.00318376                           0.993555        0.00273131       0.00308288
-0.8    -0.3    100     200     0.989259        0.00227397       0.00256321                           0.992948        0.00216161       0.00243286
-0.3    -0.2    100     200     0.993174        0.00449468       0.00586874                           1       0.00287553       0.00287553
-0.2    0.2     100     200     0.98338 0.00323139       0.00354919                                   0.982746        0.00308891       0.00334359
0.2     0.3     100     200     0.995051        0.00409618       0.00572606                           0.987125        0.0044825        0.00582832
0.3     0.8     100     200     0.992795        0.00205378       0.00233127                           0.993198        0.00189583       0.00215648
0.8     1.2     100     200     0.990598        0.00260577       0.00295768                           0.992537        0.00229521       0.0026398
1.2     1.6     100     200     0.99711 0.00186741       0.00230144                                   0.990283        0.00233066       0.00267274
1.6     2.1     100     200     0.994723        0.00252909       0.00300099                           0.992646        0.00196768       0.00231691
2.1     2.4     100     200     1       0.00119412       0.00119412                                   0.984682        0.00423618       0.00518443
