#                                                                        
#   id efficiencies for data on the left and MC on the right                                                                       
#      MC: MG+Py8                                                                   
#                                                                        
#
# 
#    
#                                                 data                                                      MC
# etamin  etamax  ptmin   ptmax   eff     deff_high       deff_low                             eff     deff_high       deff_low
-0.8    -0.3    30      40      0.968043        0.000384113      0.000387141                 0.98878 0.000268697      0.00027303
-0.3    -0.2    30      40      0.862886        0.00157731       0.00158569                  0.899971        0.00155439       0.00156626
-0.2    0.2     30      40      0.955533        0.000475791      0.000478508                 0.979206        0.00038748       0.000386209
0.2     0.3     30      40      0.852739        0.00164917       0.00163863                  0.896565        0.00150909       0.0015224
0.3     0.8     30      40      0.971316        0.000363445      0.000366117                 0.988017        0.000292444      0.000292504
0.8     1.2     30      40      0.945807        0.000586417      0.000590701                 0.973495        0.000477192      0.000479778
1.2     1.6     30      40      0.98201 0.000428483      0.000427914                         0.992343        0.000315951      0.000322084
1.6     2.1     30      40      0.97473 0.000482202      0.000485803                         0.988143        0.000368976      0.000374375
2.1     2.4     30      40      0.928441        0.00110824       0.00111371                  0.965547        0.000878586      0.000880223
-2.4    -2.1    40      60      0.927695        0.000929231      0.000931052                 0.965422        0.000718583      0.0007229911
-2.1    -1.6    40      60      0.970046        0.000388162      0.000389787                 0.986999        0.000288438      0.0002889263
-1.6    -1.2    40      60      0.985042        0.000274281      0.00027626                  0.993823        0.000206351      0.000209795
-1.2    -0.8    40      60      0.943949        0.000455212      0.000457847                 0.975811        0.000374824      0.0003762314
-0.8    -0.3    40      60      0.969025        0.000308609      0.00031002                  0.989895        0.000210658      0.000213112
-0.3    -0.2    40      60      0.860395        0.00130536       0.00131317                  0.899906        0.00133366       0.00134847
-0.2    0.2     40      60      0.956551        0.000399784      0.000400522                 0.979761        0.000324362      0.0003273553
0.2     0.3     40      60      0.849492        0.00122414       0.00123025                  0.893406        0.00140086       0.00140009
0.3     0.8     40      60      0.972457        0.000289606      0.000291412                 0.988742        0.000224574      0.0002271571
0.8     1.2     40      60      0.946967        0.000442553      0.000444113                 0.975798        0.000376187      0.0003755048
1.2     1.6     40      60      0.983667        0.000291639      0.000294495                 0.992987        0.000219067      0.0002225662
1.6     2.1     40      60      0.974896        0.000362535      0.000364618                 0.986937        0.000289491      0.0002908923
2.1     2.4     40      60      0.929629        0.000926779      0.000931738                 0.966901        0.000694119      0.0006989183
-2.4    -2.1    60      100     0.941011        0.00340902       0.00345281                  0.96762 0.00254272       0.00262107
-2.1    -1.6    60      100     0.973379        0.00129687       0.00132493                  0.985807        0.00102869       0.00107277
-1.6    -1.2    60      100     0.987347        0.000880405      0.000907195                 0.994315        0.000684213      0.0007236
-1.2    -0.8    60      100     0.94409 0.00151136       0.00153715                          0.976714        0.00122489       0.00123559
-0.8    -0.3    60      100     0.969678        0.00102454       0.00103871                  0.987909        0.000708714      0.000708714
-0.3    -0.2    60      100     0.857112        0.00426919       0.00435745                  0.898387        0.00476483       0.00480775
-0.2    0.2     60      100     0.957954        0.00130837       0.00132877                  0.98199 0.00127649       0.00132019
0.2     0.3     60      100     0.856497        0.00418726       0.00423973                  0.893586        0.00502474       0.00486485
0.3     0.8     60      100     0.97332 0.000957249      0.000974119                         0.988166        0.000730225      0.000752807
0.8     1.2     60      100     0.947721        0.00145407       0.00148165                  0.974801        0.00122993       0.00125947
1.2     1.6     60      100     0.987526        0.000939503      0.000963169                 0.993477        0.000714888      0.00074791
1.6     2.1     60      100     0.976453        0.00128338       0.00131029                  0.984568        0.00106691       0.00110928
2.1     2.4     60      100     0.939001        0.00342764       0.00347504                  0.970357        0.00235599       0.00241222
-2.4    -2.1    100     200     0.915431        0.0128869        0.0131187                   0.963371        0.0109193        0.0119503
-2.1    -1.6    100     200     0.974815        0.00470384       0.00493552                  0.980375        0.00370112       0.00406953
-1.6    -1.2    100     200     0.983814        0.00306829       0.00324198                  0.996418        0.00389994       0.00420392
-1.2    -0.8    100     200     0.948572        0.00448383       0.00464708                  0.964595        0.00389994       0.00420392
-0.8    -0.3    100     200     0.975269        0.00302218       0.00315557                  0.98583 0.00214033       0.0023833
-0.3    -0.2    100     200     0.855927        0.0128241        0.0278587                   0.865002        0.0138065        0.0142799
-0.2    0.2     100     200     0.960522        0.00386341       0.00402232                  0.980547        0.00333179       0.00372528
0.2     0.3     100     200     0.854243        0.0124866        0.013419                    0.901685        0.013112         0.0142311
0.3     0.8     100     200     0.975767        0.00286826       0.00295123                  0.988305        0.00227211       0.0025087
0.8     1.2     100     200     0.934835        0.00497789       0.00515095                  0.965174        0.00382191       0.00409617
1.2     1.6     100     200     0.985316        0.00316614       0.0033709                   0.993606        0.00213375       0.00248274
1.6     2.1     100     200     0.974821        0.00495797       0.0052035                   0.987616        0.00334295       0.00376453
2.1     2.4     100     200     0.928851        0.0132783        0.0135474                   0.941881        0.00865196       0.00971761
