-2.400	-2.100	0.000	10.000	0.000	0.000	0.014	0.000	0.000
-2.400	-2.100	10.000	22.000	0.005	0.001	0.001	0.002	0.001
-2.400	-2.100	22.000	23.000	0.054	0.009	0.011	0.022	0.014
-2.400	-2.100	23.000	24.000	0.181	0.014	0.015	0.012	0.016
-2.400	-2.100	24.000	25.000	0.591	0.017	0.017	0.011	0.003
-2.400	-2.100	25.000	26.000	0.673	0.016	0.015	0.018	0.022
-2.400	-2.100	26.000	30.000	0.748	0.006	0.006	0.005	0.009
-2.400	-2.100	30.000	40.000	0.808	0.003	0.003	0.006	0.009
-2.400	-2.100	40.000	60.000	0.834	0.002	0.002	0.004	0.003
-2.400	-2.100	60.000	100.000	0.828	0.008	0.008	0.016	0.010
-2.400	-2.100	100.000	200.000	0.783	0.033	0.030	0.060	0.022
-2.100	-1.600	0.000	10.000	0.000	0.000	0.009	0.000	0.000
-2.100	-1.600	10.000	22.000	0.001	0.000	0.001	0.001	0.001
-2.100	-1.600	22.000	23.000	0.020	0.004	0.005	0.004	0.006
-2.100	-1.600	23.000	24.000	0.143	0.009	0.010	0.011	0.017
-2.100	-1.600	24.000	25.000	0.709	0.012	0.011	0.015	0.010
-2.100	-1.600	25.000	26.000	0.763	0.010	0.010	0.002	0.007
-2.100	-1.600	26.000	30.000	0.808	0.004	0.004	0.008	0.016
-2.100	-1.600	30.000	40.000	0.841	0.002	0.002	0.004	0.001
-2.100	-1.600	40.000	60.000	0.858	0.001	0.001	0.004	0.002
-2.100	-1.600	60.000	100.000	0.847	0.005	0.005	0.016	0.004
-2.100	-1.600	100.000	200.000	0.814	0.018	0.017	0.005	0.030
-1.600	-1.200	0.000	10.000	0.000	0.000	0.011	0.000	0.000
-1.600	-1.200	10.000	22.000	0.002	0.001	0.001	0.001	0.000
-1.600	-1.200	22.000	23.000	0.011	0.003	0.004	0.008	0.003
-1.600	-1.200	23.000	24.000	0.085	0.008	0.009	0.007	0.015
-1.600	-1.200	24.000	25.000	0.767	0.012	0.012	0.002	0.017
-1.600	-1.200	25.000	26.000	0.824	0.010	0.010	0.012	0.009
-1.600	-1.200	26.000	30.000	0.866	0.004	0.004	0.005	0.004
-1.600	-1.200	30.000	40.000	0.905	0.001	0.001	0.000	0.000
-1.600	-1.200	40.000	60.000	0.926	0.001	0.001	0.002	0.002
-1.600	-1.200	60.000	100.000	0.922	0.004	0.003	0.004	0.002
-1.600	-1.200	100.000	200.000	0.877	0.015	0.013	0.009	0.008
-1.200	-0.800	0.000	10.000	0.000	0.000	0.013	0.000	0.000
-1.200	-0.800	10.000	22.000	0.001	0.000	0.001	0.000	0.001
-1.200	-0.800	22.000	23.000	0.012	0.003	0.004	0.005	0.005
-1.200	-0.800	23.000	24.000	0.077	0.008	0.008	0.009	0.010
-1.200	-0.800	24.000	25.000	0.755	0.012	0.011	0.034	0.011
-1.200	-0.800	25.000	26.000	0.838	0.009	0.009	0.006	0.007
-1.200	-0.800	26.000	30.000	0.877	0.003	0.003	0.009	0.005
-1.200	-0.800	30.000	40.000	0.914	0.001	0.001	0.001	0.001
-1.200	-0.800	40.000	60.000	0.929	0.001	0.001	0.001	0.001
-1.200	-0.800	60.000	100.000	0.926	0.003	0.003	0.004	0.002
-1.200	-0.800	100.000	200.000	0.926	0.010	0.009	0.008	0.018
-0.800	-0.300	0.000	10.000	0.000	0.000	0.019	0.000	0.000
-0.800	-0.300	10.000	22.000	0.000	0.000	0.000	0.001	0.000
-0.800	-0.300	22.000	23.000	0.005	0.002	0.002	0.007	0.002
-0.800	-0.300	23.000	24.000	0.080	0.006	0.007	0.004	0.010
-0.800	-0.300	24.000	25.000	0.841	0.008	0.008	0.005	0.006
-0.800	-0.300	25.000	26.000	0.888	0.007	0.006	0.005	0.008
-0.800	-0.300	26.000	30.000	0.923	0.002	0.002	0.004	0.002
-0.800	-0.300	30.000	40.000	0.938	0.001	0.001	0.000	0.001
-0.800	-0.300	40.000	60.000	0.950	0.001	0.001	0.000	0.001
-0.800	-0.300	60.000	100.000	0.952	0.002	0.002	0.003	0.002
-0.800	-0.300	100.000	200.000	0.954	0.007	0.006	0.007	0.009
-0.300	-0.200	0.000	10.000	0.000	0.000	0.123	0.000	0.000
-0.300	-0.200	10.000	22.000	0.000	0.000	0.001	0.001	0.000
-0.300	-0.200	22.000	23.000	0.000	0.000	0.005	0.011	0.011
