-2.50	-2.10	0.0	10.0		0.000	0.000	1.000
-2.50	-2.10	10.0	20.0		0.000	0.000	0.047
-2.50	-2.10	20.0	21.0		0.000	0.000	0.092
-2.50	-2.10	21.0	22.0		0.000	0.000	0.080
-2.50	-2.10	22.0	23.0		0.038	0.032	0.083
-2.50	-2.10	23.0	24.0		0.156	0.066	0.092
-2.50	-2.10	24.0	25.0		0.290	0.088	0.104
-2.50	-2.10	25.0	26.0		0.744	0.084	0.071
-2.50	-2.10	26.0	30.0		0.944	0.024	0.018
-2.50	-2.10	30.0	35.0		0.995	0.012	0.004
-2.50	-2.10	35.0	40.0		0.994	0.013	0.005
-2.50	-2.10	40.0	45.0		0.993	0.015	0.006
-2.50	-2.10	45.0	50.0		0.991	0.020	0.007
-2.50	-2.10	50.0	60.0		0.983	0.016	0.009
-2.50	-2.10	60.0	100.0		0.997	0.007	0.002
-2.50	-2.10	100.0	200.0		1.000	0.016	0.000
-2.10	-1.60	0.0	10.0		0.000	0.000	0.602
-2.10	-1.60	10.0	20.0		0.000	0.000	0.053
-2.10	-1.60	20.0	21.0		0.000	0.000	0.064
-2.10	-1.60	21.0	22.0		0.037	0.031	0.080
-2.10	-1.60	22.0	23.0		0.085	0.036	0.053
-2.10	-1.60	23.0	24.0		0.278	0.065	0.074
-2.10	-1.60	24.0	25.0		0.833	0.067	0.052
-2.10	-1.60	25.0	26.0		0.906	0.052	0.037
-2.10	-1.60	26.0	30.0		0.991	0.009	0.005
-2.10	-1.60	30.0	35.0		0.997	0.006	0.002
-2.10	-1.60	35.0	40.0		1.000	0.006	0.000
-2.10	-1.60	40.0	45.0		1.000	0.007	0.000
-2.10	-1.60	45.0	50.0		0.992	0.010	0.005
-2.10	-1.60	50.0	60.0		1.000	0.005	0.000
-2.10	-1.60	60.0	100.0		1.000	0.002	0.000
-2.10	-1.60	100.0	200.0		0.996	0.008	0.003
-1.60	-1.40	0.0	10.0		0.000	0.000	0.841
-1.60	-1.40	10.0	20.0		0.067	0.055	0.137
-1.60	-1.40	20.0	21.0		0.429	0.222	0.248
-1.60	-1.40	21.0	22.0		0.231	0.123	0.175
-1.60	-1.40	22.0	23.0		0.214	0.114	0.165
-1.60	-1.40	23.0	24.0		0.375	0.196	0.235
-1.60	-1.40	24.0	25.0		0.875	0.142	0.080
-1.60	-1.40	25.0	26.0		0.958	0.089	0.034
-1.60	-1.40	26.0	30.0		0.972	0.022	0.013
-1.60	-1.40	30.0	35.0		0.983	0.021	0.011
-1.60	-1.40	35.0	40.0		1.000	0.016	0.000
-1.60	-1.40	40.0	45.0		1.000	0.018	0.000
-1.60	-1.40	45.0	50.0		1.000	0.026	0.000
-1.60	-1.40	50.0	60.0		0.992	0.019	0.007
-1.60	-1.40	60.0	100.0		0.997	0.008	0.003
-1.60	-1.40	100.0	200.0		0.990	0.022	0.008
-1.40	-0.80	0.0	10.0		0.000	0.000	0.308
-1.40	-0.80	10.0	20.0		0.000	0.000	0.038
-1.40	-0.80	20.0	21.0		0.000	0.000	0.103
-1.40	-0.80	21.0	22.0		0.024	0.020	0.053
-1.40	-0.80	22.0	23.0		0.083	0.039	0.061
-1.40	-0.80	23.0	24.0		0.417	0.070	0.073
-1.40	-0.80	24.0	25.0		0.880	0.040	0.032
-1.40	-0.80	25.0	26.0		0.967	0.025	0.016
-1.40	-0.80	26.0	30.0		0.990	0.007	0.004
-1.40	-0.80	30.0	35.0		0.994	0.005	0.003
-1.40	-0.80	35.0	40.0		0.997	0.004	0.002
-1.40	-0.80	40.0	45.0		1.000	0.004	0.000
-1.40	-0.80	45.0	50.0		0.998	0.005	0.002
-1.40	-0.80	50.0	60.0		0.996	0.004	0.002
-1.40	-0.80	60.0	100.0		0.999	0.002	0.001
-1.40	-0.80	100.0	200.0		0.997	0.004	0.002
-0.80	0.00	0.0	10.0		0.000	0.000	0.308
-0.80	0.00	10.0	20.0		0.000	0.000	0.022
-0.80	0.00	20.0	21.0		0.000	0.000	0.024
-0.80	0.00	21.0	22.0		0.000	0.000	0.023
-0.80	0.00	22.0	23.0		0.048	0.019	0.027
-0.80	0.00	23.0	24.0		0.425	0.042	0.043
-0.80	0.00	24.0	25.0		0.914	0.027	0.021
-0.80	0.00	25.0	26.0		0.995	0.012	0.004
-0.80	0.00	26.0	30.0		0.998	0.003	0.001
-0.80	0.00	30.0	35.0		0.999	0.002	0.001
-0.80	0.00	35.0	40.0		0.998	0.003	0.001
-0.80	0.00	40.0	45.0		0.997	0.004	0.002
-0.80	0.00	45.0	50.0		0.995	0.005	0.003
-0.80	0.00	50.0	60.0		0.995	0.003	0.002
-0.80	0.00	60.0	100.0		0.997	0.002	0.001
-0.80	0.00	100.0	200.0		0.997	0.003	0.002
0.00	0.80	0.0	10.0		0.000	0.000	0.841
0.00	0.80	10.0	20.0		0.000	0.000	0.016
0.00	0.80	20.0	21.0		0.000	0.000	0.030
0.00	0.80	21.0	22.0		0.010	0.008	0.022
0.00	0.80	22.0	23.0		0.049	0.019	0.028
0.00	0.80	23.0	24.0		0.439	0.042	0.043
0.00	0.80	24.0	25.0		0.888	0.028	0.023
0.00	0.80	25.0	26.0		0.985	0.014	0.008
0.00	0.80	26.0	30.0		0.993	0.004	0.003
0.00	0.80	30.0	35.0		0.999	0.002	0.001
0.00	0.80	35.0	40.0		0.993	0.004	0.003
0.00	0.80	40.0	45.0		0.993	0.005	0.003
0.00	0.80	45.0	50.0		0.992	0.005	0.003
0.00	0.80	50.0	60.0		0.990	0.004	0.003
0.00	0.80	60.0	100.0		0.996	0.002	0.001
0.00	0.80	100.0	200.0		0.992	0.004	0.003
0.80	1.40	0.0	10.0		0.000	0.000	0.369
0.80	1.40	10.0	20.0		0.000	0.000	0.051
0.80	1.40	20.0	21.0		0.000	0.000	0.088
0.80	1.40	21.0	22.0		0.000	0.000	0.046
0.80	1.40	22.0	23.0		0.036	0.023	0.045
0.80	1.40	23.0	24.0		0.403	0.068	0.071
0.80	1.40	24.0	25.0		0.759	0.058	0.050
0.80	1.40	25.0	26.0		0.923	0.039	0.028
0.80	1.40	26.0	30.0		0.973	0.009	0.007
0.80	1.40	30.0	35.0		0.998	0.004	0.001
0.80	1.40	35.0	40.0		0.996	0.005	0.002
0.80	1.40	40.0	45.0		0.994	0.006	0.004
0.80	1.40	45.0	50.0		0.998	0.006	0.002
0.80	1.40	50.0	60.0		0.995	0.005	0.003
0.80	1.40	60.0	100.0		0.995	0.003	0.002
0.80	1.40	100.0	200.0		0.997	0.004	0.002
1.40	1.60	0.0	10.0		0.000	0.000	0.841
1.40	1.60	10.0	20.0		0.000	0.000	0.142
1.40	1.60	20.0	21.0		0.429	0.222	0.248
1.40	1.60	21.0	22.0		0.500	0.257	0.257
1.40	1.60	22.0	23.0		0.500	0.195	0.195
1.40	1.60	23.0	24.0		0.182	0.117	0.191
1.40	1.60	24.0	25.0		0.667	0.162	0.136
1.40	1.60	25.0	26.0		0.864	0.115	0.073
1.40	1.60	26.0	30.0		0.964	0.028	0.017
1.40	1.60	30.0	35.0		1.000	0.013	0.000
1.40	1.60	35.0	40.0		1.000	0.019	0.000
1.40	1.60	40.0	45.0		1.000	0.025	0.000
1.40	1.60	45.0	50.0		1.000	0.026	0.000
1.40	1.60	50.0	60.0		1.000	0.014	0.000
