# etamin  etamax  ptmin   ptmax   eff     deff_high       deff_low
  -2.40  -2.10  10.00  15.00         0.0000  0.0000  0.0000  
  -2.10  -1.60  10.00  15.00         0.0000  0.0000  0.0000  
  -1.60  -1.20  10.00  15.00         0.0000  0.0000  0.0000  
  -1.20  -0.80  10.00  15.00         0.0000  0.0000  0.0000  
  -0.80  -0.30  10.00  15.00         0.0000  0.0000  0.0000  
  -0.30  -0.20  10.00  15.00         0.0000  0.0000  0.0000  
  -0.20  0.20  10.00  15.00         0.0000  0.0000  0.0000  
  0.20  0.30  10.00  15.00         0.0000  0.0000  0.0000  
  0.30  0.80  10.00  15.00         0.0000  0.0000  0.0000  
  0.80  1.20  10.00  15.00         0.0000  0.0000  0.0000  
  1.20  1.60  10.00  15.00         0.0000  0.0000  0.0000  
  1.60  2.10  10.00  15.00         0.0000  0.0000  0.0000  
  2.10  2.40  10.00  15.00         0.0000  0.0000  0.0000  
  -2.40  -2.10  15.00  16.00         0.0237  0.0071  0.0063  
  -2.10  -1.60  15.00  16.00         0.0110  0.0035  0.0030  
  -1.60  -1.20  15.00  16.00         0.0027  0.0013  0.0011  
  -1.20  -0.80  15.00  16.00         0.0000  0.0000  0.0000  
  -0.80  -0.30  15.00  16.00         0.0000  0.0000  0.0000  
  -0.30  -0.20  15.00  16.00         0.0025  0.0033  0.0017  
  -0.20  0.20  15.00  16.00         0.0000  0.0000  0.0000  
  0.20  0.30  15.00  16.00         0.0000  0.0000  0.0000  
  0.30  0.80  15.00  16.00         0.0000  0.0000  0.0000  
  0.80  1.20  15.00  16.00         0.0000  0.0000  0.0000  
  1.20  1.60  15.00  16.00         0.0032  0.0012  0.0010  
  1.60  2.10  15.00  16.00         0.0126  0.0039  0.0033  
  2.10  2.40  15.00  16.00         0.0169  0.0065  0.0052  
  -2.40  -2.10  16.00  17.00         0.0685  0.0121  0.0111  
  -2.10  -1.60  16.00  17.00         0.0729  0.0081  0.0077  
  -1.60  -1.20  16.00  17.00         0.0529  0.0085  0.0079  
  -1.20  -0.80  16.00  17.00         0.0403  0.0076  0.0069  
  -0.80  -0.30  16.00  17.00         0.0368  0.0061  0.0062  
  -0.30  -0.20  16.00  17.00         0.0124  0.0078  0.0055  
  -0.20  0.20  16.00  17.00         0.0342  0.0082  0.0155  
  0.20  0.30  16.00  17.00         0.0319  0.0174  0.0127  
