-2.5	-2.1	0.0	12.0	0.000	0.000
-2.5	-2.1	12.0	13.0	0.333	0.024
-2.5	-2.1	13.0	15.0	0.588	0.009
-2.5	-2.1	15.0	18.0	0.814	0.004
-2.5	-2.1	18.0	22.0	0.882	0.002
-2.5	-2.1	22.0	30.0	0.941	0.000
-2.5	-2.1	30.0	35.0	0.960	0.000
-2.5	-2.1	35.0	40.0	0.967	0.000
-2.5	-2.1	40.0	50.0	0.977	0.000
-2.5	-2.1	50.0	100.0	0.986	0.000
-2.1	-1.6	0.0	12.0	0.022	0.002
-2.1	-1.6	12.0	13.0	0.545	0.011
-2.1	-1.6	13.0	15.0	0.788	0.006
-2.1	-1.6	15.0	18.0	0.944	0.002
-2.1	-1.6	18.0	22.0	0.966	0.001
-2.1	-1.6	22.0	30.0	0.983	0.000
-2.1	-1.6	30.0	35.0	0.987	0.000
-2.1	-1.6	35.0	40.0	0.987	0.000
-2.1	-1.6	40.0	50.0	0.990	0.000
-2.1	-1.6	50.0	100.0	0.991	0.000
-1.6	-1.4	0.0	12.0	0.000	0.000
-1.6	-1.4	12.0	13.0	0.600	0.145
-1.6	-1.4	13.0	15.0	0.545	0.033
-1.6	-1.4	15.0	18.0	0.892	0.014
-1.6	-1.4	18.0	22.0	0.950	0.006
-1.6	-1.4	22.0	30.0	0.975	0.001
-1.6	-1.4	30.0	35.0	0.970	0.001
-1.6	-1.4	35.0	40.0	0.978	0.000
-1.6	-1.4	40.0	50.0	0.974	0.000
-1.6	-1.4	50.0	100.0	0.972	0.001
-1.4	-0.8	0.0	12.0	0.058	0.002
-1.4	-0.8	12.0	13.0	0.493	0.010
-1.4	-0.8	13.0	15.0	0.878	0.004
-1.4	-0.8	15.0	18.0	0.946	0.001
-1.4	-0.8	18.0	22.0	0.949	0.001
-1.4	-0.8	22.0	30.0	0.960	0.000
-1.4	-0.8	30.0	35.0	0.970	0.000
-1.4	-0.8	35.0	40.0	0.973	0.000
-1.4	-0.8	40.0	50.0	0.977	0.000
-1.4	-0.8	50.0	100.0	0.979	0.000
-0.8	0.0	0.0	12.0	0.049	0.001
-0.8	0.0	12.0	13.0	0.633	0.006
-0.8	0.0	13.0	15.0	0.873	0.002
-0.8	0.0	15.0	18.0	0.918	0.001
-0.8	0.0	18.0	22.0	0.947	0.000
-0.8	0.0	22.0	30.0	0.950	0.000
-0.8	0.0	30.0	35.0	0.962	0.000
-0.8	0.0	35.0	40.0	0.972	0.000
-0.8	0.0	40.0	50.0	0.974	0.000
-0.8	0.0	50.0	100.0	0.979	0.000
0.0	0.8	0.0	12.0	0.063	0.001
0.0	0.8	12.0	13.0	0.718	0.006
0.0	0.8	13.0	15.0	0.886	0.002
0.0	0.8	15.0	18.0	0.911	0.001
0.0	0.8	18.0	22.0	0.919	0.000
0.0	0.8	22.0	30.0	0.941	0.000
0.0	0.8	30.0	35.0	0.950	0.000
0.0	0.8	35.0	40.0	0.960	0.000
0.0	0.8	40.0	50.0	0.963	0.000
0.0	0.8	50.0	100.0	0.969	0.000
0.8	1.4	0.0	12.0	0.043	0.001
0.8	1.4	12.0	13.0	0.564	0.010
0.8	1.4	13.0	15.0	0.866	0.004
0.8	1.4	15.0	18.0	0.952	0.002
0.8	1.4	18.0	22.0	0.952	0.001
0.8	1.4	22.0	30.0	0.958	0.000
0.8	1.4	30.0	35.0	0.972	0.000
0.8	1.4	35.0	40.0	0.973	0.000
0.8	1.4	40.0	50.0	0.977	0.000
0.8	1.4	50.0	100.0	0.979	0.000
1.4	1.6	0.0	12.0	0.000	0.000
1.4	1.6	12.0	13.0	0.429	0.091
1.4	1.6	13.0	15.0	0.870	0.040
1.4	1.6	15.0	18.0	0.955	0.022
1.4	1.6	18.0	22.0	0.954	0.006
1.4	1.6	22.0	30.0	0.988	0.001
1.4	1.6	30.0	35.0	0.987	0.001
1.4	1.6	35.0	40.0	0.984	0.001
1.4	1.6	40.0	50.0	0.982	0.000
1.4	1.6	50.0	100.0	0.981	0.001
1.6	2.1	0.0	12.0	0.000	0.000
1.6	2.1	12.0	13.0	0.365	0.010
1.6	2.1	13.0	15.0	0.751	0.005
1.6	2.1	15.0	18.0	0.914	0.002
1.6	2.1	18.0	22.0	0.965	0.001
1.6	2.1	22.0	30.0	0.982	0.000
1.6	2.1	30.0	35.0	0.988	0.000
1.6	2.1	35.0	40.0	0.991	0.000
1.6	2.1	40.0	50.0	0.992	0.000
1.6	2.1	50.0	100.0	0.994	0.000
2.1	2.5	0.0	12.0	0.000	0.000
2.1	2.5	12.0	13.0	0.357	0.021
2.1	2.5	13.0	15.0	0.680	0.008
2.1	2.5	15.0	18.0	0.781	0.003
2.1	2.5	18.0	22.0	0.863	0.001
2.1	2.5	22.0	30.0	0.913	0.000
2.1	2.5	30.0	35.0	0.961	0.000
2.1	2.5	35.0	40.0	0.969	0.000
2.1	2.5	40.0	50.0	0.977	0.000
2.1	2.5	50.0	100.0	0.980	0.000
