-2.5	-2.1	0.0	23.0	0.009	0.000
-2.5	-2.1	23.0	24.0	0.207	0.002
-2.5	-2.1	24.0	25.0	0.622	0.003
-2.5	-2.1	25.0	26.0	0.858	0.003
-2.5	-2.1	26.0	30.0	0.939	0.001
-2.5	-2.1	30.0	35.0	0.959	0.000
-2.5	-2.1	35.0	40.0	0.967	0.000
-2.5	-2.1	40.0	45.0	0.975	0.000
-2.5	-2.1	45.0	50.0	0.980	0.000
-2.5	-2.1	50.0	100.0	0.986	0.000
-2.1	-1.6	0.0	23.0	0.031	0.000
-2.1	-1.6	23.0	24.0	0.522	0.001
-2.1	-1.6	24.0	25.0	0.874	0.002
-2.1	-1.6	25.0	26.0	0.970	0.001
-2.1	-1.6	26.0	30.0	0.980	0.000
-2.1	-1.6	30.0	35.0	0.986	0.000
-2.1	-1.6	35.0	40.0	0.987	0.000
-2.1	-1.6	40.0	45.0	0.990	0.000
-2.1	-1.6	45.0	50.0	0.990	0.000
-2.1	-1.6	50.0	100.0	0.991	0.000
-1.6	-1.4	0.0	23.0	0.155	0.001
-1.6	-1.4	23.0	24.0	0.554	0.009
-1.6	-1.4	24.0	25.0	0.838	0.011
-1.6	-1.4	25.0	26.0	0.934	0.011
-1.6	-1.4	26.0	30.0	0.971	0.002
-1.6	-1.4	30.0	35.0	0.970	0.001
-1.6	-1.4	35.0	40.0	0.978	0.000
-1.6	-1.4	40.0	45.0	0.974	0.000
-1.6	-1.4	45.0	50.0	0.974	0.001
-1.6	-1.4	50.0	100.0	0.972	0.001
-1.4	-0.8	0.0	23.0	0.024	0.000
-1.4	-0.8	23.0	24.0	0.587	0.001
-1.4	-0.8	24.0	25.0	0.856	0.001
-1.4	-0.8	25.0	26.0	0.937	0.001
-1.4	-0.8	26.0	30.0	0.960	0.000
-1.4	-0.8	30.0	35.0	0.969	0.000
-1.4	-0.8	35.0	40.0	0.973	0.000
-1.4	-0.8	40.0	45.0	0.978	0.000
-1.4	-0.8	45.0	50.0	0.977	0.000
-1.4	-0.8	50.0	100.0	0.979	0.000
-0.8	0.0	0.0	23.0	0.031	0.000
-0.8	0.0	23.0	24.0	0.732	0.001
-0.8	0.0	24.0	25.0	0.922	0.001
-0.8	0.0	25.0	26.0	0.937	0.000
-0.8	0.0	26.0	30.0	0.949	0.000
-0.8	0.0	30.0	35.0	0.962	0.000
-0.8	0.0	35.0	40.0	0.972	0.000
-0.8	0.0	40.0	45.0	0.974	0.000
-0.8	0.0	45.0	50.0	0.975	0.000
-0.8	0.0	50.0	100.0	0.979	0.000
0.0	0.8	0.0	23.0	0.034	0.000
0.0	0.8	23.0	24.0	0.721	0.001
0.0	0.8	24.0	25.0	0.915	0.001
0.0	0.8	25.0	26.0	0.936	0.000
0.0	0.8	26.0	30.0	0.941	0.000
0.0	0.8	30.0	35.0	0.950	0.000
0.0	0.8	35.0	40.0	0.960	0.000
0.0	0.8	40.0	45.0	0.961	0.000
0.0	0.8	45.0	50.0	0.964	0.000
0.0	0.8	50.0	100.0	0.969	0.000
0.8	1.4	0.0	23.0	0.023	0.000
0.8	1.4	23.0	24.0	0.540	0.001
0.8	1.4	24.0	25.0	0.872	0.001
0.8	1.4	25.0	26.0	0.936	0.001
0.8	1.4	26.0	30.0	0.956	0.000
0.8	1.4	30.0	35.0	0.972	0.000
0.8	1.4	35.0	40.0	0.972	0.000
0.8	1.4	40.0	45.0	0.977	0.000
0.8	1.4	45.0	50.0	0.977	0.000
0.8	1.4	50.0	100.0	0.979	0.000
1.4	1.6	0.0	23.0	0.133	0.001
1.4	1.6	23.0	24.0	0.571	0.012
1.4	1.6	24.0	25.0	0.800	0.012
1.4	1.6	25.0	26.0	0.906	0.011
1.4	1.6	26.0	30.0	0.980	0.002
1.4	1.6	30.0	35.0	0.985	0.001
1.4	1.6	35.0	40.0	0.983	0.001
1.4	1.6	40.0	45.0	0.983	0.000
1.4	1.6	45.0	50.0	0.981	0.001
1.4	1.6	50.0	100.0	0.981	0.001
1.6	2.1	0.0	23.0	0.018	0.000
1.6	2.1	23.0	24.0	0.450	0.001
1.6	2.1	24.0	25.0	0.800	0.001
1.6	2.1	25.0	26.0	0.950	0.001
1.6	2.1	26.0	30.0	0.980	0.000
1.6	2.1	30.0	35.0	0.988	0.000
1.6	2.1	35.0	40.0	0.991	0.000
1.6	2.1	40.0	45.0	0.990	0.000
1.6	2.1	45.0	50.0	0.993	0.000
1.6	2.1	50.0	100.0	0.994	0.000
2.1	2.5	0.0	23.0	0.008	0.000
2.1	2.5	23.0	24.0	0.217	0.002
2.1	2.5	24.0	25.0	0.549	0.002
2.1	2.5	25.0	26.0	0.790	0.002
2.1	2.5	26.0	30.0	0.917	0.000
2.1	2.5	30.0	35.0	0.961	0.000
2.1	2.5	35.0	40.0	0.969	0.000
2.1	2.5	40.0	45.0	0.975	0.000
2.1	2.5	45.0	50.0	0.979	0.000
2.1	2.5	50.0	100.0	0.980	0.000
