0 0.0462752
0.25 0.365354
0.5 0.698536
0.75 1.03767
1 1.38473
1.25 1.68772
1.5 2.01209
1.75 2.28666
2 2.51274
2.25 2.75205
2.5 2.91247
2.75 3.13526
3 3.25139
3.25 3.38162
3.5 3.42437
3.75 3.50281
4 3.56297
4.25 3.57245
4.5 3.63613
4.75 3.60616
5 3.62688
5.25 3.63944
5.5 3.58369
5.75 3.55658
6 3.5557
6.25 3.52287
6.5 3.49003
6.75 3.40938
7 3.33975
7.25 3.38404
7.5 3.31397
7.75 3.25888
8 3.23684
8.25 3.1769
8.5 3.12865
8.75 3.09185
9 3.08149
9.25 2.98541
9.5 2.94553
9.75 2.95038
10 2.87413
10.25 2.85893
10.5 2.83623
10.75 2.77894
11 2.7201
11.25 2.68088
11.5 2.67206
11.75 2.65179
12 2.59891
12.25 2.57114
12.5 2.52332
12.75 2.48917
13 2.4711
13.25 2.40807
13.5 2.40521
13.75 2.31112
14 2.3391
14.25 2.29217
14.5 2.29393
14.75 2.27344
15 2.22628
15.25 2.18441
15.5 2.14122
15.75 2.08525
16 2.09142
16.25 2.08216
16.5 2.05374
16.75 2.01914
17 1.96515
17.25 1.95678
17.5 1.92813
17.75 1.92439
18 1.87591
18.25 1.88627
18.5 1.83977
18.75 1.83008
19 1.79614
19.25 1.76793
19.5 1.7578
19.75 1.7589
20 1.72629
20.25 1.68266
20.5 1.68244
20.75 1.68728
21 1.6474
21.25 1.59077
21.5 1.62999
21.75 1.57402
22 1.55
22.25 1.57005
22.5 1.49998
22.75 1.4894
23 1.50703
23.25 1.47265
23.5 1.47706
23.75 1.45436
24 1.43784
24.25 1.38517
24.5 1.39795
24.75 1.3389
25 1.34969
25.25 1.36556
25.5 1.35653
25.75 1.32898
26 1.30827
26.25 1.3065
26.5 1.30584
26.75 1.24062
27 1.25847
27.25 1.26706
27.5 1.22607
27.75 1.18597
28 1.19214
28.25 1.18509
28.5 1.18641
28.75 1.16966
29 1.15975
29.25 1.13529
29.5 1.13507
29.75 1.1214
30 1.12206
30.25 1.0683
30.5 1.09342
30.75 1.04824
31 1.05287
31.25 1.06279
31.5 1.05508
31.75 1.05177
32 1.04274
32.25 1.00483
32.5 1.02356
32.75 0.999325
33 0.996019
33.25 0.992493
33.5 0.984781
33.75 0.982137
34 0.960982
34.25 0.935861
34.5 0.912724
34.75 0.933217
35 0.931895
35.25 0.92242
35.5 0.909198
35.75 0.905893
