  0.25     0.795926
  0.75     0.804695
  1.25     0.821129
  1.75     0.839
  2.25     0.855043
  2.75     0.869932
  3.25     0.885159
  3.75     0.900756
  4.25     0.915306
  4.75     0.927008
  5.25     0.935442
  5.75     0.942248
  6.25     0.94944
  6.75     0.95766
  7.25     0.966005
  7.75     0.972807
  8.25     0.977198
  8.75     0.980264
  9.25     0.983942
  9.75     0.989111
  10.25     0.995089
  10.75     1.00019
  11.25     1.00314
  11.75     1.00454
  12.25     1.0064
  12.75     1.00998
  13.25     1.01492
  13.75     1.01957
  14.25     1.02226
  14.75     1.02306
  15.25     1.02393
  15.75     1.02661
  16.25     1.03112
  16.75     1.03594
  17.25     1.03903
  17.75     1.03981
  18.25     1.04005
  18.75     1.04194
  19.25     1.04602
  19.75     1.05096
  20.25     1.07954
  20.75     1.07954
  21.25     1.07954
  21.75     1.07954
  22.25     1.07954
  22.75     1.07954
  23.25     1.07954
  23.75     1.07954
  24.25     1.07954
  24.75     1.07954
  25.25     1.07954
  25.75     1.07954
  26.25     1.07954
  26.75     1.07954
  27.25     1.07954
  27.75     1.07954
  28.25     1.07954
  28.75     1.07954
  29.25     1.07954
  29.75     1.07954
  30.25     1.07954
  30.75     1.07954
  31.25     1.07954
  31.75     1.07954
  32.25     1.07954
  32.75     1.07954
  33.25     1.07954
  33.75     1.07954
  34.25     1.13586
  34.75     1.13586
  35.25     1.13586
  35.75     1.13586
  36.25     1.13586
  36.75     1.13586
  37.25     1.13586
  37.75     1.13586
  38.25     1.13586
  38.75     1.13586
  39.25     1.13586
  39.75     1.13586
  40.25     1.13586
  40.75     1.13586
  41.25     1.13586
  41.75     1.13586
  42.25     1.13586
  42.75     1.13586
  43.25     1.13586
  43.75     1.13586
  44.25     1.13586
  44.75     1.13586
  45.25     1.13586
  45.75     1.13586
  46.25     1.13586
  46.75     1.13586
  47.25     1.13586
  47.75     1.13586
  48.25     1.19339
  48.75     1.19339
  49.25     1.19339
  49.75     1.19339
  50.25     1
  50.75     1
  51.25     1
  51.75     1
  52.25     1
  52.75     1
  53.25     1
  53.75     1
  54.25     1
  54.75     1
  55.25     1
  55.75     1
  56.25     1
  56.75     1
  57.25     1
  57.75     1
  58.25     1
  58.75     1
  59.25     1
  59.75     1
  60.25     1
  60.75     1
  61.25     1
  61.75     1
  62.25     1
  62.75     1
  63.25     1
  63.75     1
  64.25     1
  64.75     1
  65.25     1
  65.75     1
  66.25     1
  66.75     1
  67.25     1
  67.75     1
  68.25     1
  68.75     1
  69.25     1
  69.75     1
  70.25     1
  70.75     1
  71.25     1
  71.75     1
  72.25     1
  72.75     1
  73.25     1
  73.75     1
  74.25     1
  74.75     1
  75.25     1
  75.75     1
  76.25     1
  76.75     1
  77.25     1
  77.75     1
  78.25     1
  78.75     1
  79.25     1
  79.75     1
  80.25     1
  80.75     1
  81.25     1
  81.75     1
  82.25     1
  82.75     1
  83.25     1
  83.75     1
  84.25     1
  84.75     1
  85.25     1
  85.75     1
  86.25     1
  86.75     1
  87.25     1
  87.75     1
  88.25     1
  88.75     1
  89.25     1
  89.75     1
  90.25     1
  90.75     1
  91.25     1
  91.75     1
  92.25     1
  92.75     1
  93.25     1
  93.75     1
  94.25     1
  94.75     1
  95.25     1
  95.75     1
  96.25     1
  96.75     1
  97.25     1
  97.75     1
  98.25     1
  98.75     1
  99.25     1
  99.75     1
  100.25     1
  100.75     1
  101.25     1
  101.75     1
  102.25     1
  102.75     1
  103.25     1
  103.75     1
  104.25     1
  104.75     1
  105.25     1
  105.75     1
  106.25     1
  106.75     1
  107.25     1
  107.75     1
  108.25     1
  108.75     1
  109.25     1
  109.75     1
  110.25     1
  110.75     1
  111.25     1
  111.75     1
  112.25     1
  112.75     1
  113.25     1
  113.75     1
  114.25     1
  114.75     1
  115.25     1
  115.75     1
  116.25     1
  116.75     1
  117.25     1
  117.75     1
  118.25     1
  118.75     1
  119.25     1
  119.75     1
  120.25     1
  120.75     1
  121.25     1
  121.75     1
  122.25     1
  122.75     1
  123.25     1
  123.75     1
  124.25     1
  124.75     1
  125.25     1
  125.75     1
  126.25     1
  126.75     1
  127.25     1
  127.75     1
  128.25     1
  128.75     1
  129.25     1
  129.75     1
  130.25     1
  130.75     1
  131.25     1
  131.75     1
  132.25     1
  132.75     1
  133.25     1
  133.75     1
  134.25     1
  134.75     1
  135.25     1
  135.75     1
  136.25     1
  136.75     1
  137.25     1
  137.75     1
  138.25     1
  138.75     1
  139.25     1
  139.75     1
  140.25     1
  140.75     1
  141.25     1
  141.75     1
  142.25     1
  142.75     1
  143.25     1
  143.75     1
  144.25     1
  144.75     1
  145.25     1
  145.75     1
  146.25     1
  146.75     1
  147.25     1
  147.75     1
  148.25     1
  148.75     1
  149.25     1
  149.75     1
  150.25     1
  150.75     1
  151.25     1
  151.75     1
  152.25     1
  152.75     1
  153.25     1
  153.75     1
  154.25     1
  154.75     1
  155.25     1
  155.75     1
  156.25     1
  156.75     1
  157.25     1
  157.75     1
  158.25     1
  158.75     1
  159.25     1
  159.75     1
  160.25     1
  160.75     1
  161.25     1
  161.75     1
  162.25     1
  162.75     1
  163.25     1
  163.75     1
  164.25     1
  164.75     1
  165.25     1
  165.75     1
  166.25     1
  166.75     1
  167.25     1
  167.75     1
  168.25     1
  168.75     1
  169.25     1
  169.75     1
  170.25     1
  170.75     1
  171.25     1
  171.75     1
  172.25     1
  172.75     1
  173.25     1
  173.75     1
  174.25     1
  174.75     1
  175.25     1
  175.75     1
  176.25     1
  176.75     1
  177.25     1
  177.75     1
  178.25     1
  178.75     1
  179.25     1
  179.75     1
  180.25     1
  180.75     1
  181.25     1
  181.75     1
  182.25     1
  182.75     1
  183.25     1
  183.75     1
  184.25     1
  184.75     1
  185.25     1
  185.75     1
  186.25     1
  186.75     1
  187.25     1
  187.75     1
  188.25     1
  188.75     1
  189.25     1
  189.75     1
  190.25     1
  190.75     1
  191.25     1
  191.75     1
  192.25     1
  192.75     1
  193.25     1
  193.75     1
  194.25     1
  194.75     1
  195.25     1
  195.75     1
  196.25     1
  196.75     1
  197.25     1
  197.75     1
  198.25     1
  198.75     1
  199.25     1
  199.75     1
  200.25     1
  200.75     1
  201.25     1
  201.75     1
  202.25     1
  202.75     1
  203.25     1
  203.75     1
  204.25     1
  204.75     1
  205.25     1
  205.75     1
  206.25     1
  206.75     1
  207.25     1
  207.75     1
  208.25     1
  208.75     1
  209.25     1
  209.75     1
  210.25     1
  210.75     1
  211.25     1
  211.75     1
  212.25     1
  212.75     1
  213.25     1
  213.75     1
  214.25     1
  214.75     1
  215.25     1
  215.75     1
  216.25     1
  216.75     1
  217.25     1
  217.75     1
  218.25     1
  218.75     1
  219.25     1
  219.75     1
  220.25     1
  220.75     1
  221.25     1
  221.75     1
  222.25     1
  222.75     1
  223.25     1
  223.75     1
  224.25     1
  224.75     1
  225.25     1
  225.75     1
  226.25     1
  226.75     1
  227.25     1
  227.75     1
  228.25     1
  228.75     1
  229.25     1
  229.75     1
  230.25     1
  230.75     1
  231.25     1
  231.75     1
  232.25     1
  232.75     1
  233.25     1
  233.75     1
  234.25     1
  234.75     1
  235.25     1
  235.75     1
  236.25     1
  236.75     1
  237.25     1
  237.75     1
  238.25     1
  238.75     1
  239.25     1
  239.75     1
  240.25     1
  240.75     1
  241.25     1
  241.75     1
  242.25     1
  242.75     1
  243.25     1
  243.75     1
  244.25     1
  244.75     1
  245.25     1
  245.75     1
  246.25     1
  246.75     1
  247.25     1
  247.75     1
  248.25     1
  248.75     1
  249.25     1
  249.75     1
  250.25     1
  250.75     1
  251.25     1
  251.75     1
  252.25     1
  252.75     1
  253.25     1
  253.75     1
  254.25     1
  254.75     1
  255.25     1
  255.75     1
  256.25     1
  256.75     1
  257.25     1
  257.75     1
  258.25     1
  258.75     1
  259.25     1
  259.75     1
  260.25     1
  260.75     1
  261.25     1
  261.75     1
  262.25     1
  262.75     1
  263.25     1
  263.75     1
  264.25     1
  264.75     1
  265.25     1
  265.75     1
  266.25     1
  266.75     1
  267.25     1
  267.75     1
  268.25     1
  268.75     1
  269.25     1
  269.75     1
  270.25     1
  270.75     1
  271.25     1
  271.75     1
  272.25     1
  272.75     1
  273.25     1
  273.75     1
  274.25     1
  274.75     1
  275.25     1
  275.75     1
  276.25     1
  276.75     1
  277.25     1
  277.75     1
  278.25     1
  278.75     1
