#                                                                        
#   id efficiencies for data on the left and MC on the right                                                                       
#      MC: MG+Py8                                                                   
#                                                                        
#                                                                        
#                                                                        
#                                                                        
#                                                 data                                                      MC
# etamin  etamax  ptmin   ptmax   eff     deff_high       deff_low                                    eff          deff_high       deff_low
1.6     2.1     16      20      0.955335        0.0131384        0.0130422                          0.981622        0.00292268       0.00311283
2.1     2.4     16      20      0.891184        0.0221844        0.0235498                          0.942728        0.00497154       0.00526295
-2.4    -2.1    20      25      0.921959        0.012943         0.0135673                          0.964122        0.00353005       0.00367602
-2.1    -1.6    20      25      0.953698        0.00681927       0.00722711                         0.985185        0.00163846       0.00172019
-1.6    -1.2    20      25      0.992376        0.00461945       0.00523375                         0.989802        0.00150964       0.00163724
-1.2    -0.8    20      25      0.945949        0.00747822       0.00792569                         0.973696        0.00230083       0.00242337
-0.8    -0.3    20      25      0.967509        0.00585409       0.00624666                         0.987458        0.00136435       0.00143492
-0.3    -0.2    20      25      0.858819        0.0211393        0.0222589                          0.896343        0.00718439       0.00734242
-0.2    0.2     20      25      0.939978        0.00799082       0.00843443                         0.978447        0.0020069        0.00209472
0.2     0.3     20      25      0.813411        0.0224779        0.0216873                          0.892235        0.00696065       0.00723009
0.3     0.8     20      25      0.957202        0.00645238       0.00670951                         0.98244 0.0014989        0.00154504
0.8     1.2     20      25      0.924158        0.00713673       0.00748276                         0.971352        0.00232109       0.00241634
1.2     1.6     20      25      0.981618        0.00586208       0.00638857                         0.990937        0.00143248       0.00153885
1.6     2.1     20      25      0.967739        0.00589744       0.00633046                         0.986664        0.00158603       0.00168082
2.1     2.4     20      25      0.930571        0.0132402        0.0132402                          0.965021        0.00317375       0.00332563
-2.4    -2.1    25      30      0.934976        0.00911471       0.00960781                         0.955776        0.00294962       0.00301657
-2.1    -1.6    25      30      0.958691        0.00510102       0.00537542                         0.988009        0.00118894       0.00124568
-1.6    -1.2    25      30      0.981009        0.00375797       0.00412421                         0.994971        0.000899236      0.000972156
-1.2    -0.8    25      30      0.933516        0.00638751       0.00679776                         0.974201        0.00163699       0.00155368
-0.8    -0.3    25      30      0.964128        0.00401064       0.00422689                         0.988486        0.000931728      0.00096852
-0.3    -0.2    25      30      0.844621        0.0147993        0.0154068                          0.901787        0.00487297       0.00488643
-0.2    0.2     25      30      0.941223        0.00501684       0.00521639                         0.975551        0.00116502       0.00119597
0.2     0.3     25      30      0.86012 0.0146979        0.0139766                                  0.884998        0.00508532       0.00521047
0.3     0.8     25      30      0.966337        0.00390113       0.00413313                         0.985362        0.000934419      0.000965382
0.8     1.2     25      30      0.9426  0.00579744       0.00606607                                 0.974541        0.00176083       0.0018138
1.2     1.6     25      30      0.985278        0.0035718        0.0038778                          0.991596        0.00110911       0.00116918
1.6     2.1     25      30      0.969644        0.00495688       0.00525128                         0.988819        0.00114614       0.00121134
2.1     2.4     25      30      0.912406        0.0102455        0.0106778                          0.959703        0.00282911       0.00279601
-2.4    -2.1    30      40      0.906991        0.00552068       0.00566337                         0.95993 0.00162218       0.00166621
-2.1    -1.6    30      40      0.966284        0.00252645       0.00259482                         0.987445        0.000655716      0.000667021
-1.6    -1.2    30      40      0.981883        0.00194488       0.00202172                         0.992772        0.000525862      0.000542519
-1.2    -0.8    30      40      0.941904        0.00284751       0.00291368                         0.973664        0.000851052      0.000842322
-0.8    -0.3    30      40      0.95663 0.0020216        0.00207829                                 0.989154        0.000453511      0.000453965
-0.3    -0.2    30      40      0.857133        0.00739428       0.00740351                         0.89673 0.00260996       0.0026297
-0.2    0.2     30      40      0.951724        0.00237033       0.00241063                         0.978477        0.000672897      0.000674642
0.2     0.3     30      40      0.851438        0.0066827        0.00690512                         0.895341        0.00257813       0.00262371
0.3     0.8     30      40      0.963796        0.00186469       0.00189518                         0.987337        0.000474605      0.000458787
0.8     1.2     30      40      0.943556        0.00283637       0.00290794                         0.973613        0.000811581      0.00081094
1.2     1.6     30      40      0.980363        0.00207408       0.00215631                         0.991488        0.000568148      0.000587639
1.6     2.1     30      40      0.972494        0.00228591       0.00235277                         0.988314        0.000640738      0.000655863
2.1     2.4     30      40      0.919001        0.00562866       0.00575486                         0.963271        0.00156387       0.00159429
-2.4    -2.1    40      60      0.915735        0.00469444       0.00478607                         0.964087        0.00126409       0.00128194
-2.1    -1.6    40      60      0.965996        0.00186842       0.00192512                         0.987554        0.000472355      0.000479312
-1.6    -1.2    40      60      0.982205        0.00141916       0.00146897                         0.993437        0.000366609      0.000376955
-1.2    -0.8    40      60      0.935847        0.00220843       0.0022465                          0.976041        0.000633813      0.000643043
-0.8    -0.3    40      60      0.962466        0.0015461        0.00157071                         0.989922        0.000359829      0.000366767
-0.3    -0.2    40      60      0.850435        0.00607949       0.00613298                         0.898993        0.00236664       0.00235387
-0.2    0.2     40      60      0.95051 0.00198191       0.00201622                                 0.979906        0.000516583      0.000530294
0.2     0.3     40      60      0.854048        0.00610179       0.00616965                         0.894119        0.00234023       0.00235114
0.3     0.8     40      60      0.965918        0.00148247       0.00151261                         0.988862        0.000381985      0.00038726
0.8     1.2     40      60      0.942284        0.00207579       0.00210321                         0.975654        0.000641049      0.000649243
1.2     1.6     40      60      0.982546        0.00141625       0.0014671                          0.993184        0.000369806      0.000381072
1.6     2.1     40      60      0.970226        0.00180414       0.00185983                         0.986738        0.000498639      0.000509762
2.1     2.4     40      60      0.922781        0.00470392       0.00479913                         0.965735        0.00119554       0.0012115
-2.4    -2.1    60      100     0.933234        0.0179487        0.0189179                          0.968327        0.00403292       0.00422183
-2.1    -1.6    60      100     0.969014        0.00629212       0.0067943                          0.984283        0.00176413       0.00185048
-1.6    -1.2    60      100     0.989478        0.00406788       0.00460744                         0.993732        0.00134448       0.00134448
-1.2    -0.8    60      100     0.935763        0.00724371       0.00766229                         0.978281        0.00205755       0.00214017
-0.8    -0.3    60      100     0.960764        0.00526113       0.00558953                         0.989069        0.00109624       0.00117548
-0.3    -0.2    60      100     0.861882        0.0188959        0.0201175                          0.89087 0.00799502       0.00828162
-0.2    0.2     60      100     0.947283        0.0065042        0.0068928                          0.981236        0.00176229       0.00185382
0.2     0.3     60      100     0.849779        0.0175512        0.0187574                          0.884831        0.00846524       0.00863632
0.3     0.8     60      100     0.95982 0.00471869       0.00496749                                 0.987142        0.0011745        0.00125231
0.8     1.2     60      100     0.949417        0.00632155       0.00665965                         0.976241        0.00205707       0.0021506
1.2     1.6     60      100     0.987215        0.00491089       0.00550214                         0.991196        0.00208319       0.00234066
1.6     2.1     60      100     0.982149        0.0060142        0.00657046                         0.983298        0.00182722       0.00192368
2.1     2.4     60      100     0.938758        0.0180976        0.0190943                          0.968678        0.00428623       0.00453466
-2.4    -2.1    100     200     0.999999        0.0495558        0.0495558                          0.943475        0.0132004        0.015481
-2.1    -1.6    100     200     0.948671        0.017232         0.0303698                          0.984886        0.00577824       0.0068275
-1.6    -1.2    100     200     0.961771        0.0185965        0.0181482                          0.994969        0.00227433       0.00326806
-1.2    -0.8    100     200     0.970221        0.0197257        0.0242342                          0.970895        0.00576587       0.0091205
-0.8    -0.3    100     200     0.974381        0.0151576        0.0194186                          0.982619        0.00393107       0.00461925
-0.3    -0.2    100     200     0.796542        0.050052         0.057905                           0.838212        0.0257348        0.0280739
-0.2    0.2     100     200     0.964236        0.0155059        0.0192466                          0.988725        0.00399872       0.0043486
0.2     0.3     100     200     0.851492        0.0475959        0.0567247                          0.935643        0.0180941        0.0214383
0.3     0.8     100     200     0.987267        0.00965156       0.01324                            0.987285        0.00387733       0.00442526
0.8     1.2     100     200     0.892648        0.0262804        0.0290571                          0.969183        0.00617586       0.00686437
1.2     1.6     100     200     0.980482        0.0156805        0.0195118                          0.994282        0.00264013       0.00354515
1.6     2.1     100     200     0.97484 0.0226765        0.026699                                   0.982809        0.00654024       0.00775223
2.1     2.4     100     200     0.979376        0.0206236        0.0596352                          0.938084        0.0152737        0.0169258
